pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred	prot_ac
18838553				A0A024RB10_C9J0Q5|A0A024RB10_C9JE98|A0A024RB10_C9JFD3|A0A024RB10_Q13526|A0A024RB10_Q9HD26|A0A024RB10_Q9Y618|A0A024RB77_C9J0Q5|A0A024RB77_C9JE98|A0A024RB77_C9JFD3|A0A024RB77_Q13526|A0A024RB77_Q9HD26|A0A024RB77_Q9Y618|A0A0G3DHS8_P49788|A0A0G3DHS8_Q59EE8|A0A0G3DHS8_Q9Y6Q9|B4DDL9_C9J0Q5|B4DDL9_C9JE98|B4DDL9_C9JFD3|B4DDL9_Q13526|B4DDL9_Q9HD26|B4DDL9_Q9Y618|C9J0Q5_E7ESI2|C9J0Q5_G3V5T9|C9J0Q5_P24941|C9JE98_E7ESI2|C9JE98_G3V5T9|C9JE98_P24941|C9JFD3_E7ESI2|C9JFD3_G3V5T9|C9JFD3_P24941|E7ESI2_Q13526|E7ESI2_Q9HD26|E7ESI2_Q9Y618|G3V5T9_Q13526|G3V5T9_Q9HD26|G3V5T9_Q9Y618|P24864_P49788|P24864_Q59EE8|P24864_Q9Y6Q9|P24941_Q13526|P24941_Q9HD26|P24941_Q9Y618|P49788_Q59EE8|P49788_Q9Y6Q9|P49788_V5W5X2|P49841_Q13526|Q13526_Q6FI27|Q59EE8_V5W5X2|Q9Y6Q9_V5W5X2	no (P49788)	part	yes		no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P49841
10085131				P17252_P51681|P25098_P51681|P35626_P51681	no (P35626)	no	yes		no	no	no	no	no	no	no	no	no	no	no	no	no	yes	part	yes	yes	part	no	P17252
14511394				A0A024R0Y2_A0A024RBN1|A0A024R0Y2_Q9Y478|A0A024R496_A0A1W2PPG2|A0A024R496_A0A1W2PPJ9|A0A024R496_A0A1W2PQE8|A0A024R496_A0A1W2PQF1|A0A024R496_A0A1W2PR00|A0A024R496_A0A1W2PS04|A0A024R496_J3QQS3|A0A024R496_J3QS66|A0A024R496_Q7RTN6|A0A024R496_Q86YC8|A0A024RBL3_B7Z1G6|A0A024RBL3_Q14680|A0A024RBN1_B2ZZ90|A0A024RBN1_Q13085|A0A024RBN1_Q7Z5W8|A0A024RBP2_A0A0S2Z4D1|A0A024RBP2_Q15831|A0A024RDT3_A0A087X0I6|A0A024RDT3_A0A0A0MQR8|A0A024RDT3_A0A0A0MST9|A0A024RDT3_A0A0A0MT23|A0A024RDT3_A0A140VJP1|A0A024RDT3_A8K2S4|A0A024RDT3_B4DIB3|A0A024RDT3_P27448|A0A024RDT3_Q7KZI7|A0A024RDT3_Q86U11|A0A024RDT3_Q96L34|A0A024RDT3_Q9P0L2|A0A024RDT3_X5D2M4|A0A087X0I6_A0A0A0MQR8|A0A087X0I6_A0A0A0MST9|A0A087X0I6_A0A0A0MT23|A0A087X0I6_A0A140VJP1|A0A087X0I6_A8K2S4|A0A087X0I6_P27448|A0A087X0I6_Q7KZI7|A0A087X0I6_Q86U11|A0A087X0I6_Q86WE6|A0A087X0I6_Q96L34|A0A087X0I6_Q9H9S4|A0A0A0MQR8_A0A140VJP1|A0A0A0MQR8_A8K2S4|A0A0A0MQR8_B4DIB3|A0A0A0MQR8_Q7KZI7|A0A0A0MQR8_Q86WE6|A0A0A0MQR8_Q96L34|A0A0A0MQR8_Q9H9S4|A0A0A0MQR8_Q9P0L2|A0A0A0MQR8_X5D2M4|A0A0A0MST9_A0A140VJP1|A0A0A0MST9_A8K2S4|A0A0A0MST9_B4DIB3|A0A0A0MST9_Q7KZI7|A0A0A0MST9_Q86WE6|A0A0A0MST9_Q96L34|A0A0A0MST9_Q9H9S4|A0A0A0MST9_Q9P0L2|A0A0A0MST9_X5D2M4|A0A0A0MT23_A0A140VJP1|A0A0A0MT23_A8K2S4|A0A0A0MT23_B4DIB3|A0A0A0MT23_Q7KZI7|A0A0A0MT23_Q86WE6|A0A0A0MT23_Q96L34|A0A0A0MT23_Q9H9S4|A0A0A0MT23_Q9P0L2|A0A0A0MT23_X5D2M4|A0A0S2Z4D1_B4DZF8|A0A0S2Z4D1_F6WIT2|A0A0S2Z4D1_P36873|A0A0S2Z4D1_Q15257|A0A0S2Z4D1_Q7RTV2|A0A140VJP1_B4DIB3|A0A140VJP1_P27448|A0A140VJP1_Q86U11|A0A140VJP1_Q86WE6|A0A140VJP1_Q96L34|A0A140VJP1_Q9H9S4|A0A140VJP1_Q9P0L2|A0A140VJP1_X5D2M4|A0A1W2PPG2_Q9Y376|A0A1W2PPJ9_Q9Y376|A0A1W2PQE8_Q9Y376|A0A1W2PQF1_Q9Y376|A0A1W2PR00_Q9Y376|A0A1W2PS04_Q9Y376|A8K2S4_B4DIB3|A8K2S4_P27448|A8K2S4_Q86U11|A8K2S4_Q86WE6|A8K2S4_Q96L34|A8K2S4_Q9H9S4|A8K2S4_Q9P0L2|A8K2S4_X5D2M4|B2ZZ90_Q9Y478|B4DIB3_P27448|B4DIB3_Q7KZI7|B4DIB3_Q86U11|B4DIB3_Q86WE6|B4DIB3_Q96L34|B4DIB3_Q9H9S4|B4DZF8_Q15831|B7Z1G6_O60285|B7Z1G6_Q8TDC3|F6WIT2_Q15831|J3QQS3_Q9Y376|J3QS66_Q9Y376|O60285_Q14680|P17252_P54646|P17252_Q15831|P17252_Q9Y478|P27448_Q7KZI7|P27448_Q86WE6|P27448_Q96L34|P27448_Q9H9S4|P27448_Q9P0L2|P27448_X5D2M4|P29320_P54646|P29320_Q15831|P29320_Q9Y478|P36873_Q15831|P54646_Q15831|P54646_Q7RTN6|P54646_Q86UG4|P54646_Q9C0K7|P54646_Q9H9S4|P54646_Q9Y376|Q13085_Q9Y478|Q14680_Q8TDC3|Q15257_Q15831|Q15831_Q7RTN6|Q15831_Q7RTV2|Q15831_Q86UG4|Q15831_Q9C0K7|Q15831_Q9H9S4|Q15831_Q9Y376|Q15831_Q9Y478|Q7KZI7_Q86U11|Q7KZI7_Q86WE6|Q7KZI7_Q96L34|Q7KZI7_Q9H9S4|Q7KZI7_Q9P0L2|Q7KZI7_X5D2M4|Q7RTN6_Q9Y376|Q7RTN6_Q9Y478|Q7Z5W8_Q9Y478|Q86U11_Q86WE6|Q86U11_Q96L34|Q86U11_Q9H9S4|Q86U11_Q9P0L2|Q86U11_X5D2M4|Q86UG4_Q9Y478|Q86WE6_Q96L34|Q86WE6_Q9P0L2|Q86WE6_X5D2M4|Q86YC8_Q9Y376|Q96L34_Q9H9S4|Q96L34_Q9P0L2|Q96L34_X5D2M4|Q9C0K7_Q9Y478|Q9H9S4_Q9P0L2|Q9H9S4_Q9Y478|Q9H9S4_X5D2M4|Q9Y376_Q9Y478	no (P29320,Q7RTV2,Q86UG4,Q8TDC3,Q9P0L2)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P17252
25849286				P29320_P40763|P29320_Q15466|P40763_P51813|P51813_Q15466	no (P29320)	no	yes	ChIP data	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	Q15466
21220513				A0A0S2Z4R0_Q13562|A0A0S2Z4S3_Q13562|O15169_Q13562|P02751_Q13418|P12643_P13497|P12643_P42785|P12643_P49841|P12643_Q13418|P12643_Q13873|P13497_Q13873|P28290_Q13418|P42785_Q13873|P49841_Q13418	no (P28290,Q13562)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P02751
21220513				A0A0S2Z4R0_Q13562|A0A0S2Z4S3_Q13562|O15169_Q13562|P02751_Q13418|P12643_P13497|P12643_P42785|P12643_P49841|P12643_Q13418|P12643_Q13873|P13497_Q13873|P28290_Q13418|P42785_Q13873|P49841_Q13418	no (P28290,Q13562)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P49841
26655089				P05198_Q9NTK5|P14373_P50391|P14373_Q5TKA1|P14373_Q9NTK5|P25090_P50391|P25090_Q5TKA1|P25090_Q9NTK5|P49841_P50391|P49841_Q9NTK5|P50391_Q9NTK5	no (P25090,P50391)	part	yes	not curated yet	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	P49841
23724047				P05019_Q92988|P19957_P42345|P31749_P52594|P31749_Q13546|P31749_Q86UA6|P31749_Q9HB40|P31749_Q9Y4B6	no (P19957,Q86UA6,Q9HB40)	part	yes	RNA interactions	no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P31749
20713597				A0A024R1I2_A0A024R1X5|A0A024R1I2_B4DQ36|A0A024R1I2_E7EV84|A0A024R1I2_Q14457|A0A024R1I2_W0FFG4|A0A024R1X5_Q13615|B4DQ36_Q13615|E7EV84_Q13615|P19957_Q14457|P19957_Q6ZNE5|P19957_Q8NEB9|Q13615_Q14457|Q13615_W0FFG4|Q14457_Q6ZNE5|Q14457_Q8NEB9|Q6ZNE5_Q8NEB9	no (P19957)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	Q13615
22855535				P02686_P17252|P13727_P17252|P17252_P23528	no (P13727)	no	yes		no	no	no	no	no	no	yes	part	no	no	no	no	no	yes	part	no	no	no	part	P17252
18779368				A0A024R728_P36969|A0A024R728_Q15075|A0A024R728_Q6PI42|A0A024R759_P36969|A0A024R759_Q15075|A0A024R759_Q6PI42|B4DLF5_P36969|B4DLF5_Q15075|B4DLF5_Q6PI42|E6Y365_P36969|E6Y365_Q15075|E6Y365_Q6PI42|P08581_P36969|P08581_Q15075|P08581_Q6PI42|P13725_P14210|P13725_P27361|P13725_P40763|P14210_P27361|P14210_P40763|P27361_P40763|P28482_P40763|P40763_P50402|P40763_Q1HBJ4|P40763_Q499G7	no (P13725,P36969)	part	yes	colocalization	no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P08581
25190493				O95905_P11117|O95905_P17676|O95905_Q14766|O95905_Q9HC77|P02751_Q13201|P02751_Q14766|P11117_Q14766|P11117_Q9UM47|P17676_Q14766|P17676_Q9UM47|P35555_Q13201|P35555_Q14766|Q14766_Q9HC77|Q14766_Q9UM47|Q9HC77_Q9UM47	no (P11117,Q13201)	no	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02751
15210733				A0A024R728_Q9NTK1|A0A024R759_Q9NTK1|A0A0G2JNB4_B3KMH6|A0A0G2JNB4_F5GYX3|A0A0G2JNB4_O75326|A8K910_A8K920|A8K910_Q9ULL4|A8K920_B4DYV1|A8K920_F5H1T4|A8K920_J3QLU9|A8K920_O60674|A8K920_P04626|A8K920_X5DNK3|A9CQZ8_B4E2K6|A9CQZ8_E9PMR6|A9CQZ8_Q8N1W1|A9CQZ8_Q9NZN5|B4DLF5_Q9NTK1|B4DYV1_Q9ULL4|B4DZK4_B4E2K6|B4DZK4_E9PMR6|B4DZK4_Q8N1W1|B4DZK4_Q9NZN5|B4E2K6_B7Z4H2|B4E2K6_B7Z647|B4E2K6_B9EGL1|B4E2K6_G3V1L9|B4E2K6_G5E9E7|B4E2K6_P78352|B4E2K6_Q07157|B4E2K6_Q6MZU1|B7Z4H2_E9PMR6|B7Z4H2_Q9NZN5|B7Z647_E9PMR6|B7Z647_Q9NZN5|B9EGL1_E9PMR6|B9EGL1_Q9NZN5|E6Y365_Q9NTK1|E9PMR6_G3V1L9|E9PMR6_G5E9E7|E9PMR6_P78352|E9PMR6_Q07157|E9PMR6_Q6MZU1|F5H1T4_O15085|F5H1T4_O43157|F5H1T4_Q8N1W1|F5H1T4_Q92854|F5H1T4_Q9ULL4|G3V1L9_Q8N1W1|G3V1L9_Q9NZN5|G5E9E7_Q8N1W1|G5E9E7_Q9NZN5|J3QLU9_O15085|J3QLU9_O43157|J3QLU9_Q8N1W1|J3QLU9_Q92854|J3QLU9_Q9ULL4|O15085_O43157|O15085_P04626|O15085_Q92730|O15085_X5DNK3|O43157_P04626|O43157_P10124|O43157_P10696|O43157_Q8N1W1|O43157_Q92730|O43157_Q92854|O43157_Q9NZN5|O43157_X5DNK3|O60486_P10696|O60674_Q9ULL4|P04626_Q8N1W1|P04626_Q92854|P04626_Q9ULL4|P08581_Q9NTK1|P78352_Q9NZN5|Q07157_Q8N1W1|Q07157_Q9NZN5|Q6MZU1_Q8N1W1|Q6MZU1_Q9NZN5|Q8N1W1_X5DNK3|Q92854_X5DNK3|Q9ULL4_X5DNK3	no (P10696,Q8N1W1,Q9NTK1)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	yes	part	no	no	no	no	part	part	P78352
15210733				A0A024R728_Q9NTK1|A0A024R759_Q9NTK1|A0A0G2JNB4_B3KMH6|A0A0G2JNB4_F5GYX3|A0A0G2JNB4_O75326|A8K910_A8K920|A8K910_Q9ULL4|A8K920_B4DYV1|A8K920_F5H1T4|A8K920_J3QLU9|A8K920_O60674|A8K920_P04626|A8K920_X5DNK3|A9CQZ8_B4E2K6|A9CQZ8_E9PMR6|A9CQZ8_Q8N1W1|A9CQZ8_Q9NZN5|B4DLF5_Q9NTK1|B4DYV1_Q9ULL4|B4DZK4_B4E2K6|B4DZK4_E9PMR6|B4DZK4_Q8N1W1|B4DZK4_Q9NZN5|B4E2K6_B7Z4H2|B4E2K6_B7Z647|B4E2K6_B9EGL1|B4E2K6_G3V1L9|B4E2K6_G5E9E7|B4E2K6_P78352|B4E2K6_Q07157|B4E2K6_Q6MZU1|B7Z4H2_E9PMR6|B7Z4H2_Q9NZN5|B7Z647_E9PMR6|B7Z647_Q9NZN5|B9EGL1_E9PMR6|B9EGL1_Q9NZN5|E6Y365_Q9NTK1|E9PMR6_G3V1L9|E9PMR6_G5E9E7|E9PMR6_P78352|E9PMR6_Q07157|E9PMR6_Q6MZU1|F5H1T4_O15085|F5H1T4_O43157|F5H1T4_Q8N1W1|F5H1T4_Q92854|F5H1T4_Q9ULL4|G3V1L9_Q8N1W1|G3V1L9_Q9NZN5|G5E9E7_Q8N1W1|G5E9E7_Q9NZN5|J3QLU9_O15085|J3QLU9_O43157|J3QLU9_Q8N1W1|J3QLU9_Q92854|J3QLU9_Q9ULL4|O15085_O43157|O15085_P04626|O15085_Q92730|O15085_X5DNK3|O43157_P04626|O43157_P10124|O43157_P10696|O43157_Q8N1W1|O43157_Q92730|O43157_Q92854|O43157_Q9NZN5|O43157_X5DNK3|O60486_P10696|O60674_Q9ULL4|P04626_Q8N1W1|P04626_Q92854|P04626_Q9ULL4|P08581_Q9NTK1|P78352_Q9NZN5|Q07157_Q8N1W1|Q07157_Q9NZN5|Q6MZU1_Q8N1W1|Q6MZU1_Q9NZN5|Q8N1W1_X5DNK3|Q92854_X5DNK3|Q9ULL4_X5DNK3	no (P10696,Q8N1W1,Q9NTK1)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	yes	part	no	no	no	no	part	part	P08581
24595334				O15524_P42229|O60674_P08700|O60674_P35610|O60674_P42229|O60674_P46977|P00519_P42229|P08700_P32119|P08700_P35610|P08700_P42229|P08700_P46977|P11274_P42229|P32119_P42229|P32119_P46977|P35610_P46977|P42229_P46977|P42229_P51692|P42229_Q15466|P42229_Q9NSE2|P46977_P51692	no (P08700)	no	yes	ChIP data	no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q15466
24143245				P07911_P78324|P07911_Q08722|P78324_Q08722|P78324_Q15466	no (P07911,P78324)	no	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q15466
26725083				P06858_Q8IV16|P25103_Q8IV16|P35270_Q8IV16|Q03405_Q8IV16|Q7Z353_Q8IV16	no (P06858,P35270,Q8IV16)	no	yes		no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	P06858
26725083				P06858_Q8IV16|P25103_Q8IV16|P35270_Q8IV16|Q03405_Q8IV16|Q7Z353_Q8IV16	no (P06858,P35270,Q8IV16)	no	yes		no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	Q8IV16
18793716				O60674_P01579|P01579_P06858|P01579_P08047|P01579_P31749	no (P06858)	no	yes		no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	P06858
18793716				O60674_P01579|P01579_P06858|P01579_P08047|P01579_P31749	no (P06858)	no	yes		no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	P31749
27051413				P05451_P30405|P05451_P54646|P05451_Q9Y478|P30405_Q00325|P30405_Q07869|P54646_Q00325|Q00325_Q9Y478	no (P05451,Q00325)	part	yes		no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	Q07869
25774694				O14786_P61088|O14786_Q9BY67|O14920_O15553|O14920_Q9Y6K9|O15111_O15553|O15111_P01375|O15111_P02795|O15111_P47944|O15111_Q86VP1|O15111_Q9BY67|O15111_Q9Y6K9|O15553_P01375|O15553_P01584|O15553_Q86VP1|O15553_Q9BY67|O95727_Q9BY67|P01375_Q86VP1|P01584_Q86VP1|P02795_Q9BY67|P47944_Q9BY67|P55209_P61088|P55209_Q9BY67|P61088_Q86VP1|P61088_Q96CV9|P61088_Q9BY67|P61088_Q9Y6K9|Q86VP1_Q9BY67|Q96CV9_Q9BY67|Q9BY67_Q9Y6K9	no (P01584,P47944)	part	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	O15111
17954568				P01375_P78324|P01574_P78324|P78324_Q06124|P78324_Q15466	no (P01574,P78324)	no	yes	ChIP data	no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q15466
28159912				O00206_O15455|O00206_P01574|O00206_Q14653|O00206_Q92844|O00206_Q96CV9|O00206_Q9UHD2|O14920_O15553|O14920_Q9UHD2|O15111_Q9UHD2|O15455_P01574|O15455_Q14653|O15455_Q92844|O15455_Q96CV9|O15455_Q9UHD2|O43318_Q14653|O43318_Q9UHD2|O95433_Q14653|O95433_Q9UHD2|O95786_P01574|O95786_Q14653|O95786_Q92844|O95786_Q96CV9|O95786_Q9UHD2|P01574_Q14653|P01574_Q8IUC6|P01574_Q92844|P01574_Q96CV9|P01574_Q9BYX4|P01574_Q9UHD2|P10145_Q92844|P45983_Q14653|P45983_Q9UHD2|P46108_Q14653|P46108_Q9UHD2|P49116_Q14653|P49116_Q9UHD2|Q14653_Q8IUC6|Q14653_Q92844|Q14653_Q96CV9|Q14653_Q9BYX4|Q14653_Q9NV58|Q14653_Q9UHD2|Q14653_Q9Y2S7|Q8IUC6_Q92844|Q8IUC6_Q9UHD2|Q92844_Q96C10|Q92844_Q96CV9|Q92844_Q9UHD2|Q92844_Q9Y2A7|Q96C10_Q96CV9|Q96C10_Q9UHD2|Q96CV9_Q9UHD2|Q9NV58_Q9UHD2|Q9UHD2_Q9Y2S7	no (P01574,P49116,Q9NV58)	no	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	O15111
23300710				P01033_P01270|P01033_P12272|P01033_P27361|P01033_P29323|P01033_P31749|P01033_Q03431|P01033_Q86Y79|P01270_P12272|P01270_P27361|P01270_P29323|P01270_Q03431|P12272_P29323|P12272_Q03431|P12272_Q86Y79|P27361_P29323|P27361_Q03431|P27361_Q86Y79|P29323_Q03431|P29323_Q86Y79|P31749_Q03431|Q03431_Q86Y79	no (P01270,P12272)	no	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
16778136				A0A024R4E5_P00739|B2R5V9_P00739|D9YZU5_P00739|O14791_P00739|O14791_P02647|P00739_P02647|P00739_P68871|P00739_Q00341|P00739_Q86VB7	no (P00739,Q86VB7)	part	yes		no	no	no	no	no	no	no	no	yes	part	part	yes	part	no	no	no	no	part	part	P00739
16778136				A0A024R4E5_P00739|B2R5V9_P00739|D9YZU5_P00739|O14791_P00739|O14791_P02647|P00739_P02647|P00739_P68871|P00739_Q00341|P00739_Q86VB7	no (P00739,Q86VB7)	part	yes		no	no	no	no	no	no	no	no	yes	part	part	yes	part	no	no	no	no	part	part	P02647
25756178				P00505_P37231|P04229_P37231|P37231_P41159|P37231_Q01658	no (P00505,P04229,P41159)	part	yes	ChIP data	no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	no	P37231
20157423				A0A087WXV4_A8K4D1|A0A087WXV4_B3KUF4|A0A087WXV4_B6DU75|A0A087WXV4_O96004|A0A087WXV4_P01583|A0A087WXV4_P08620|A0A087WXV4_P43694|A0A087WXV4_Q99626|A0A087WXV4_Q9H9S0|A8K4D1_B3KUF4|A8K4D1_B6DU75|A8K4D1_B9VVT8|A8K4D1_F1D8S2|A8K4D1_F1D8T0|A8K4D1_F1D8T1|A8K4D1_O96004|A8K4D1_P01583|A8K4D1_P08620|A8K4D1_P41235|A8K4D1_P43694|A8K4D1_Q99626|B3KUF4_B9VVT8|B3KUF4_F1D8S2|B3KUF4_F1D8T0|B3KUF4_F1D8T1|B3KUF4_P08620|B3KUF4_P41235|B3KUF4_Q9H9S0|B6DU75_B9VVT8|B6DU75_F1D8S2|B6DU75_F1D8T0|B6DU75_F1D8T1|B6DU75_P08620|B6DU75_P41235|B6DU75_Q9H9S0|B9VVT8_O96004|B9VVT8_P01583|B9VVT8_P08620|B9VVT8_P43694|B9VVT8_Q99626|B9VVT8_Q9H9S0|F1D8S2_O96004|F1D8S2_P01583|F1D8S2_P08620|F1D8S2_P43694|F1D8S2_Q99626|F1D8S2_Q9H9S0|F1D8T0_O96004|F1D8T0_P01583|F1D8T0_P08620|F1D8T0_P43694|F1D8T0_Q99626|F1D8T0_Q9H9S0|F1D8T1_O96004|F1D8T1_P01583|F1D8T1_P08620|F1D8T1_P43694|F1D8T1_Q99626|F1D8T1_Q9H9S0|O96004_P08620|O96004_P41235|O96004_Q92908|O96004_Q9H9S0|O96004_Q9Y261|P01583_P08620|P01583_P41235|P01583_Q9H9S0|P08620_P41235|P08620_P43694|P08620_Q99626|P08620_Q9H9S0|P41235_P43694|P41235_Q99626|P41235_Q9H9S0|P43694_Q9H9S0|Q92908_Q99626|Q99626_Q9H9S0|Q99626_Q9Y261	no (O96004,P08620,Q92908,Q99626,Q9H9S0,Q9Y261)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P41235
23554170				O43462_P05067|O43462_P36956|P04035_P05067|P05067_P36956|P05067_Q12770|P05067_Q9NP31	no (O43462,Q12770)	part	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	no	P04035
20089844				O15547_P05019|O43439_P42336|O43548_P05019|O43548_P42336|O43548_P42338|P05019_P41231|P05019_P42336|P05019_P42338|P05019_P47900|P05019_P51575|P05019_P56373|P05019_Q93086|P05019_Q99571|P05019_Q99572|P05019_Q9UBL9|P06213_P42336|P08069_P42336|P41231_P42336|P42336_P42338|P42336_Q14155	no (O15547,O43548,P41231,P51575,P56373,Q93086,Q9UBL9)	part	yes		no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P06213
21876773				A0A024R1S8_A0A024RAE4|A0A024R1S8_A0A024RAE6|A0A024R1S8_A0A024RC65|A0A024R1S8_P46940|A0A024R1S8_P60953|A0A024RAE4_A0A024RC65|A0A024RAE4_B4DIC4|A0A024RAE4_P46940|A0A024RAE4_Q14847|A0A024RAE6_A0A024RC65|A0A024RAE6_B4DIC4|A0A024RAE6_P46940|A0A024RAE6_Q14847|A0A024RBR1_A0A024RC65|A0A024RBR1_P25025|A0A024RBR1_P46940|A0A024RBR1_Q53PC4|A0A024RC65_A0A0S2Z3Q6|A0A024RC65_A0A0S2Z3T4|A0A024RC65_A0A140VJZ9|A0A024RC65_B0ZBD3|A0A024RC65_B3KXA5|A0A024RC65_B4DIC4|A0A024RC65_O43516|A0A024RC65_P11362|A0A024RC65_P25025|A0A024RC65_P30622|A0A024RC65_P35348|A0A024RC65_P60953|A0A024RC65_Q14847|A0A024RC65_Q2YDC4|A0A024RC65_Q53PC4|A0A0S2Z3Q6_P46940|A0A0S2Z3T4_P46940|A0A140VJZ9_P46940|A9CQZ8_O14924|B0ZBD3_P46940|B3KXA5_P25025|B3KXA5_P46940|B3KXA5_Q53PC4|B4DIC4_P46940|B4DIC4_P60953|B4DZK4_O14924|B7Z4H2_O14924|B7Z647_O14924|B9EGL1_O14924|G3V1L9_O14924|G5E9E7_O14924|O14924_P78352|O14924_Q07157|O14924_Q6MZU1|O43516_P46940|O75616_Q14964|P01133_P25025|P01133_P46940|P10145_P25025|P10145_P46940|P11362_P46940|P20936_P25025|P20936_P46940|P25025_P30622|P25025_P46940|P25025_P61981|P25025_Q07960|P30622_P46940|P30622_Q53PC4|P35348_P46940|P46940_P60953|P46940_Q14847|P46940_Q2YDC4|P46940_Q53PC4|P46940_Q86UG4|P60953_Q14847|P61981_Q53PC4|Q07960_Q53PC4	no (O14924,P35348,Q86UG4)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P78352
26635867				A6NJ46_O00330|A6NJ46_P26367|A6NJ46_P52945|A6NJ46_Q13562|O00330_O43316|O00330_O60284|O00330_O60902|O00330_O95948|O00330_Q01101|O00330_Q01538|O00330_Q13562|O00330_Q8HWS3|O00330_Q8TE12|O00330_Q92786|O00330_Q99640|O00330_Q9NP71|O00330_Q9UI36|O00330_Q9ULV5|O43316_P26367|O43316_P52945|O43316_Q13562|O60284_P26367|O60284_P52945|O60284_Q13562|O60902_P26367|O60902_P52945|O60902_Q13562|O95948_P26367|O95948_P52945|O95948_Q13562|P26367_Q01101|P26367_Q01538|P26367_Q13562|P26367_Q8HWS3|P26367_Q8TE12|P26367_Q92786|P26367_Q99640|P26367_Q9NP71|P26367_Q9UI36|P26367_Q9ULV5|P52945_Q01101|P52945_Q01538|P52945_Q13562|P52945_Q8HWS3|P52945_Q8TE12|P52945_Q92786|P52945_Q99640|P52945_Q9NP71|P52945_Q9UI36|P52945_Q9ULV5|Q01101_Q13562|Q01538_Q13562|Q13562_Q8HWS3|Q13562_Q8TE12|Q13562_Q92786|Q13562_Q99640|Q13562_Q9NP71|Q13562_Q9UI36|Q13562_Q9ULV5	no (A6NJ46,O43316,O60284,O60902,O95948,P52945,Q01101,Q01538,Q13562,Q9NP71)	part	yes	ChIP data	no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q9NP71
