pair_id_clean	pubid	GO_IPI
P09856_P27320	17611542	1
P09856_Q55389	17611542	1
P09856_Q55781	17611542	1
P09883_P0A855	19696740	1
P09911_P10933	15147197	1
P0A0L2_P14483	2159298	1
P0A110_P0A112	10669618	1
P0A110_P0A112	12586937	1
P0A171_P0A171	23320542	1
P0A1B9_P40722	20185511	1
P0A1I9_P26416	19732341	1
P0A1J1_P26416	19732341	1
P0A1J9_P15928	8206846	1
P0A1K5_Q6XVW5	16246841	1
P0A1K5_Q6XVW1	19019157	1
P0A2E8_P26477	24415724	1
P0A2R2_Q8ZPS6	21278297	1
P0A2W6_P95830	19098921	1
P0A2W6_Q97NV3	19098921	1
P0A2W6_Q97S73	19098921	1
P0A2W6_Q97SE5	19098921	1
P0A2W6_Q97SR4	19098921	1
P0A334_P0A334	19780836	1
P0A335_P63544	19098921	1
P0A335_Q97NV3	19098921	1
P0A366_Q9XY09	19740106	1
P0A3C8_P21890	15147197	1
P0A3C8_P21890	9753447	1
P0A3C9_Q8DK70	15792953	1
P0A3C9_Q8DLW1	19328793	1
P08165_P0A3E0	15110249	1
P0A3E0_P21890	15110249	1
P0A3E0_P21890	15147197	1
P0A3E0_P21890	9753447	1
P0A3F4_Q6V1L5	15150219	1
P0A3F4_Q6V1L5	15165234	1
P0A3F4_Q8DGS1	22212593	1
P0A3F4_P0A3F4	15150219	1
P0A3F4_P0A3F4	15165234	1
P0A3W8_Q9MA75	11432846	1
P0A3W8_Q52JK6	17496122	1
P0A3W8_Q9FPW4	17496122	1
P0A471_Q37995	27103053	1
P0A4J6_Q97NV3	19098921	1
P0A4J6_Q97NX6	19098921	1
P0A4J6_Q97SE5	19098921	1
P0A4S9_P67049	19098921	1
P0A4S9_Q97NV3	19098921	1
P0A4S9_Q97QV8	19098921	1
P0A4T1_P95830	19098921	1
P0A4T1_Q97NV3	19098921	1
P0A4T1_Q97QP2	19098921	1
P0A4T1_Q97SE5	19098921	1
P0A4T1_Q97SR4	19098921	1
P0ABZ8_Q7BSW5	19734313	1
P0ACG3_P0ACG3	12787365	1
P05156_P0C045	16237761	1
O75352_P0C045	16237761	1
P04004_P0C045	16237761	1
P0C045_P25311	16237761	1
P0C045_P51522	16237761	1
P0C045_Q63HM2	16237761	1
P0C045_Q9UHV9	16876117	1
P0C045_P61106	16237761	1
P07858_P0C045	16237761	1
P0C045_P15907	16237761	1
O60844_P0C045	16237761	1
P01019_P0C045	16237761	1
P05155_P0C045	16237761	1
P0C049_P0C049	26785823	1
P0C053_P0C053	26785823	1
P0C1C7_Q60680	24269682	1
P0C205_Q9UPY3	20869963	1
O14503_P0C206	22458338	1
P0C206_Q6PF05	22458338	1
P0C206_Q8N448	22458338	1
P0C206_Q96FJ2	22458338	1
P0C206_Q9BRK4	22458338	1
P0C213_Q14160	24550280	1
P0C222_Q14160	24550280	1
P0C5U5_Q8QPG7	17967456	1
P0C6D5_P29480	17434972	1
P0C6Z5_P0C734	17446270	1
P0C701_Q66542	17446270	1
P0C703_P14348	19730696	1
P0C717_P0C717	19730696	1
P0C731_Q3KSQ2	17446270	1
O15533_P0C739	19201886	1
P0C739_Q03518	19201886	1
P0C739_Q03519	19201886	1
O15533_P0C739	22810586	1
P0C739_Q03518	22810586	1
O15525_P0C746	20102225	1
O75444_P0C746	20102225	1
P05412_P0C746	20102225	1
P0C746_P15336	20102225	1
P0C746_P16220	20102225	1
P0C746_P17275	20102225	1
P0C746_P17535	20102225	1
P0C746_P17544	20102225	1
P0C746_P18846	20102225	1
P0C746_P53567	20102225	1
P0C746_Q9DGW5	20102225	1
P0C746_Q9NS37	20102225	1
P0C746_Q9Y5Q3	20102225	1
P0C774_P52630	18579593	1
P0C774_Q04206	21270162	1
P0CAU2_Q9A3A9	16469700	1
P0CAV8_Q9A8N4	18805088	1
P0CAV8_Q9A8N4	18805089	1
P0CB75_P63588	19098921	1
P0CB75_P65887	19098921	1
P0CB75_Q97NV3	19098921	1
P0CB75_Q97NX5	19098921	1
P0CB75_Q97SE5	19098921	1
P0CB75_Q97SE6	19098921	1
P0CB75_Q97SR4	19098921	1
P0CB75_P0CB75	19098921	1
P0CB78_Q97SE5	19098921	1
P0CE12_P61077	20133640	1
O95905_P0CE12	23935490	1
P0CE12_Q9SUR9	23935490	1
P0CE12_Q9SUT5	23935490	1
P0CE12_Q9Y239	23935490	1
P0CE12_Q9Y2Z0	23935490	1
P0CH91_P9WQD7	16213523	1
P0CH91_P9WQD9	16213523	1
P0CJ62_Q06330	21102556	1
P0CJ62_Q91880	21102556	1
P0CK11_Q96262	22511869	1
P09619_P0CK45	1334459	1
P0CK45_P27449	1334459	1
P0CK49_Q3KSR9	17446270	1
P0CK55_Q3KSR6	19730696	1
P0CK58_Q1HVC7	17446270	1
P0CL61_P9WII3	20876537	1
P0CL61_P71650	19016878	1
P0CL61_P71650	20876537	1
P0CL62_P9WJ85	19016878	1
P0CW72_P0CW72	17446270	1
P0CW86_P0CW86	17416645	1
P00747_P0CY35	12622818	1
NP_000292_P0CY35	12622818	1
P0DJL2_P0DJL3	15019836	1
P0DJZ2_Q6P5F9	10438867	1
P0DJZ2_Q80U96	10438867	1
P0DKG9_Q6ZI50	21486304	1
P0DKH0_Q6ZI50	21486304	1
P10108_Q9IAK3	20823067	1
P09884_P10193	7644508	1
P10193_P10226	9454723	1
P10204_P68331	18434401	1
P10204_P68331	24760889	1
P10209_P10220	17715218	1
H0YL14_P10209	21667337	1
P10210_P10210	9188587	1
P10212_P10217	16731912	1
P10212_P10217	17035316	1
P10212_P10217	17913813	1
P02545_P10215	15140953	1
P02545_P10218	15140953	1
P10220_P10221	16014918	1
P10221_P10221	16014918	1
P10226_P19838	23636254	1
P10226_Q04206	23636254	1
P01024_P10228	7483825	1
P10228_Q9XS82	7483825	1
P10238_P37198	22334672	1
P10238_Q9UBU9	22334672	1
P10542_P62195	9927201	1
P10799_P10799	21216996	1
P10807_P10807	22741949	1
P10814_Q3Y4E0	22906423	1
P10814_Q3Y4E0	25159100	1
P10844_P29101	16545378	1
P10844_P29101	22265973	1
P10845_Q9Z2I6	16545378	1
P10845_Q02563	24583011	1
P10845_Q9Z2I6	24583011	1
P11207_P52630	16227264	1
P11207_Q16531	16227264	1
P11207_Q96C10	19403670	1
P11207_Q9BYX4	19403670	1
P11207_Q16531	22810585	1
P11218_Q75760	23454641	1
P11500_Q16543	11036079	1
P11652_P11653	10387043	1
P11652_P11653	10924114	1
P11652_P11653	9772164	1
P11716_P62943	1374404	1
P11716_Q9NZV5	18713863	1
P11716_Q8IWX8	21454501	1
P11716_P28652	22913516	1
P02639_P11716	9298970	1
P11716_P62943	9857007	1
P11716_Q8HYX6	9857007	1
P11716_P62155	18618700	1
P11716_P11716	2550460	1
P11716_P22002	11576544	1
P11899_P17998	15014439	1
P11899_P17998	15336558	1
P12356_Q39615	11752384	1
P12365_P18122	11903976	1
P12365_P12365	17314079	1
P12365_P18122	17314079	1
P12425_Q45666	21435182	1
P12425_Q45666	23535029	1
O75475_P12497	17137594	1
P12497_P12497	19523676	1
P08631_P12504	11278465	1
P12504_Q9NWF9	12600646	1
P12504_Q9NWF9	15367624	1
O15379_P12504	22190034	1
P11441_P12504	22190034	1
P12504_P61289	22190034	1
P12504_Q13227	22190034	1
P12504_Q13501	22190034	1
P12504_Q13617	22190034	1
P12504_Q13951	22190034	1
P12504_Q15369	22190034	1
P12504_Q15370	22190034	1
P12504_Q16659	22190034	1
P12504_Q8IWV8	22190034	1
P12504_Q8TEB1	22190034	1
P12504_Q93034	22190034	1
P12504_Q99615	22190034	1
P12504_Q9C0C7	22190034	1
P12504_Q9UBF6	22190034	1
P12504_Q9UNE7	22190034	1
O14929_P12520	22190034	1
O75386_P12520	22190034	1
P12520_Q5SW79	22190034	1
P12520_Q5TAQ9	22190034	1
P12520_Q8WXD5	22190034	1
P12520_Q9H4A6	22190034	1
P12520_Q9Y4B6	22190034	1
P12627_P12627	21752196	1
P12864_Q9TT37	19542013	1
P12977_Q9NWZ5	12199906	1
P12977_P35869	16257957	1
P12977_Q06330	22810586	1
P12977_Q06330	8627785	1
P12978_Q15326	11733528	1
P12978_Q06330	8627785	1
P04003_P13050	16330538	1
P13128_P13128	22023160	1
P13285_Q96J02	17174309	1
P13285_Q96J02	22810586	1
P13288_Q01831	18024891	1
P13350_Q13635	11331587	1
P13350_Q61115	11331587	1
P13350_Q9PU13	10465793	1
P13350_Q07937	21195170	1
P13350_Q4U0Y4	7622566	1
P13350_Q7ZY81	7622566	1
P13351_Q9PU13	10465793	1
P13351_Q4U0Y4	7622566	1
P13351_Q7ZY81	7622566	1
P13423_P15917	11790132	1
P13423_Q9H6X2	14507921	1
P13423_P58335	15044490	1
P13423_P58335	15243628	1
P13423_P58335	15326297	1
P13423_P15917	16293620	1
P13423_Q9H6X2	16762926	1
P13423_P15917	19332063	1
P13423_P13423	15044490	1
P13423_P13423	15326297	1
P13485_P27621	18156271	1
P13657_P13658	22449962	1
P01024_P13794	25964476	1
P13801_P39151	18378688	1
P13868_Q9FMK7	15316289	1
P13917_P13917	21457461	1
P13921_P13921	19440202	1
P14016_P37963	22773792	1
P14016_P14016	19304857	1
P14079_P26651	14679154	1
O14595_P14079	22458338	1
O14964_P14079	22458338	1
O15287_P14079	22458338	1
P05787_P14079	22458338	1
P07196_P14079	22458338	1
P14079_P19012	22458338	1
P14079_P19013	22458338	1
P14079_P29474	22458338	1
P14079_P43268	22458338	1
P14079_P78560	22458338	1
P14079_P82932	22458338	1
P14079_Q33E94	22458338	1
P14079_Q53HC0	22458338	1
P14079_Q5T8I9	22458338	1
P14079_Q6PF05	22458338	1
P14079_Q6ZVK8	22458338	1
P14079_Q8IZQ1	22458338	1
P14079_Q8N448	22458338	1
P14079_Q8N883	22458338	1
P14079_Q92546	22458338	1
P14079_Q969F0	22458338	1
P14079_Q969H6	22458338	1
P14079_Q96MT8	22458338	1
P14079_Q9BY27	22458338	1
P14079_Q9GZT8	22458338	1
P14079_Q9H4K1	22458338	1
P14079_Q9NP87	22458338	1
P14340_Q9UHY1	15084397	1
P14340_P55265	23853584	1
P08670_P14340	24284321	1
P14340_P25963	24973451	1
P14340_Q15653	24973451	1
P02751_P14738	20875085	1
P12295_P14739	10080896	1
P12295_P14739	12136137	1
P14755_P14755	15809331	1
P14779_P14779	22356131	1
P15057_P67413	27103053	1
P15130_P15130	23178926	1
P15204_P51128	8969201	1
P15204_P51129	8969201	1
P05067_P15253	23585889	1
P12023_P15253	23585889	1
P15308_Q4U0Y4	15928086	1
P15308_Q7ZY81	15928086	1
P15597_Q39255	11250154	1
P15597_Q9C5T5	11250154	1
P15597_Q9FHW7	11250154	1
P15597_Q39255	12795696	1
P15597_Q9C5T5	12795696	1
P15597_Q9FHW7	12795696	1
P15597_Q39255	15343337	1
P15597_Q9MA75	15343337	1
P15644_P15644	17082772	1
P15659_P51784	20924359	1
P15934_P40729	20118266	1
P15934_P40729	22843851	1
P15991_Q9UER7	11003656	1
P16009_P17172	11823865	1
P16009_P17172	15701513	1
P16058_P16058	10859267	1
P16098_P16098	22449963	1
P16355_Q381Y8	19165144	1
P16497_Q7WY62	19040634	1
P16497_P16497	19040634	1
P16497_P16497	19561131	1
P16655_Q07868	18621900	1
P16655_Q07868	20870765	1
P16655_Q07868	21630458	1
P16666_Q9FR53	21343906	1
P16749_Q7KZ85	10933715	1
P16778_Q8WXG1	21527675	1
P08603_P16946	18627465	1
P16971_P39813	17803906	1
P16971_P39813	21630458	1
P16971_P37475	25374563	1
P16971_P37562	25374563	1
P16971_P96715	25374563	1
P17361_P55957	17123957	1
P17361_Q07812	17123957	1
P17361_P55957	17485524	1
P17361_Q07812	17485524	1
P17361_Q92934	17485524	1
P17361_P17361	17123957	1
P17361_P17361	17485524	1
A7MCY6_P17362	21931555	1
P17362_Q92844	21931555	1
P17362_Q9H6S1	21931555	1
P09914_P17382	19008854	1
O60885_P17383	17023018	1
P17386_P23142	12200142	1
P17386_Q12959	12444549	1
P17386_Q12959	24550280	1
P17429_Q5AU62	15537757	1
P17452_P20152	12379728	1
P17473_P17473	10627553	1
P17473_P68337	10627553	1
P17473_P35268	11145900	1
P17473_P68337	11900834	1
P17473_P87662	12552007	1
P17473_Q00403	14644612	1
P17473_P20226	16641295	1
P17614_Q9LJL3	19646442	1
P17795_P58758	18165307	1
P17798_P17800	10633111	1
P17798_P17800	21763312	1
P17798_P17798	10633111	1
P17798_P17798	21398549	1
P17798_P17798	21763312	1
P17799_P17800	10633111	1
P17800_P17800	10633111	1
P17800_P17800	21763312	1
P17863_Q13573	9569025	1
P17865_P28264	16796675	1
P17865_P94542	16796675	1
P17865_P54166	17662947	1
P17865_P28264	21630458	1
P17865_P94542	21630458	1
P17865_P17865	16796675	1
P17865_P17865	17662947	1
P17865_P17865	21224850	1
P17865_P17865	21630458	1
P18010_P18206	17932491	1
P12003_P18010	10545097	1
P16070_P18011	11207560	1
P18011_Q9UI95	17719540	1
P18011_P29452	8670890	1
P18012_P35222	12927518	1
P18045_Q16531	19264781	1
P18045_Q9Y4B6	19264781	1
P18045_P18045	25936766	1
P18115_P51128	8969201	1
P18117_P51128	7590246	1
P18122_P18122	17314079	1
P18123_P18123	17314079	1
P18183_Q9RKY0	23605043	1
P18272_Q05127	21987769	1
P18272_Q05127	23870315	1
P18314_P18316	10555581	1
P18314_P18316	10913264	1
P18314_P18316	23582331	1
P18318_Q09063	20207756	1
P18319_Q09063	20207756	1
P18481_Q5XE69	21880740	1
P18538_P36336	23405092	1
O35796_P18841	10409668	1
P19382_Q06BR1	18331720	1
P19382_Q7TQJ8	18331720	1
P19382_Q91XC0	18331720	1
P19382_Q9QXD8	18331720	1
P19508_Q9Y4B6	19264781	1
P19569_P27320	8144501	1
P19569_P27320	8641281	1
P19669_P19669	22212631	1
P19711_Q95J56	11533209	1
P19711_P68103	11714969	1
P19711_Q32PH0	20444997	1
F1MUM9_P19711	24500065	1
P19712_Q764M6	17215286	1
P19712_Q764M6	19540847	1
B3KNR3_P19712	24965446	1
O60832_P19712	24965446	1
P19712_P67809	24965446	1
P19712_Q08211	24965446	1
P19620_P19712	25593157	1
P19712_Q764M6	25809915	1
F1S912_P19712	26748656	1
P19740_Q9HD42	12445808	1
P19941_P42230	17666591	1
P19941_P42232	17666591	1
P01241_P19941	2825030	1
P19941_Q62120	17761766	1
P20371_P20372	10891075	1
P20429_P25144	22512862	1
P20429_P39779	22512862	1
P20536_P20995	16326701	1
P19525_P20639	9431994	1
P20668_P39633	17994626	1
P20765_Q9R100	10906147	1
P13372_P20765	8625987	1
P20965_Q9H074	10970864	1
P20965_Q91855	12489691	1
P20965_Q98SP8	15713657	1
P20965_Q64368	16001084	1
P20965_Q8N9W6	16001084	1
P20965_Q92904	16001084	1
P20965_Q9NQZ3	16001084	1
P20965_Q04637	10970864	1
P20965_Q04637	10996799	1
P20965_P20965	15713657	1
A7WLH8_P21530	20800867	1
I3LSZ1_P21530	20800867	1
K9IWF9_P21530	21262517	1
A7WLH8_P21530	25010283	1
C0MHR2_P21530	25010283	1
F1RKI3_P21530	25010283	1
F1SFQ0_P21530	25010283	1
F1SHI5_P21530	25010283	1
F1SKD4_P21530	25010283	1
F1SQJ5_P21530	25010283	1
I3LSM3_P21530	25010283	1
K9IWF9_P21530	25010283	1
M3TYD4_P21530	25010283	1
P21574_Q91572	17942399	1
P21574_P54824	9023105	1
O95786_P21699	23552410	1
P21711_P24781	22164283	1
P21735_Q12959	24550280	1
230446_P21847	21147258	1
P22291_Q97NV3	19098921	1
P22567_P22567	22447897	1
P07948_P22575	16155203	1
P06239_P22575	17005671	1
P06239_P22575	17382937	1
P06239_P22575	9175835	1
P22575_Q9UBU9	9175835	1
P22677_P33454	11257181	1
P22677_P33454	8609467	1
P22995_Q79EC5	8631720	1
P23437_Q9YGL1	10202150	1
P23706_Q03378	23747397	1
P23706_Q03378	25330379	1
P23706_Q03378	8861961	1
P23735_Q2V8M5	20031218	1
P23787_Q9W602	10682845	1
P23787_Q9W603	10682845	1
P04156_P23907	22285492	1
P24033_Q9PU13	10465793	1
P24033_Q5IBH6	15611625	1
P24033_Q5IBH7	15611625	1
P24033_Q5MJ68	15611625	1
P24356_Q16611	16439990	1
P24391_Q07812	17635912	1
O14920_P24772	18266467	1
O15111_P24772	18266467	1
O88522_P24772	18266467	1
O14920_P24772	22810585	1
O15111_P24772	22810585	1
P24835_Q12959	24550280	1
P06748_P24938	17602943	1
P09619_P25020	12706723	1
P25144_P39779	22512862	1
P25147_Q9MZE0	10747014	1
P08581_P25147	17662939	1
P15884_P26233	17875931	1
P26233_Q61473	17875931	1
P26233_Q9R144	20708585	1
P26432_Q5T2W1	16141316	1
O43865_P26432	18829453	1
P26432_Q86UT5	19088451	1
P26477_P26609	24415724	1
P26660_P27958	20881089	1
P26662_P62993	10318918	1
P26662_Q07812	12925958	1
P26662_P26662	7494258	1
P26663_P26663	7853516	1
P26663_Q8WTV0	12356718	1
P26663_Q62245	15767257	1
P26663_Q9WMX2	18179252	1
P26663_P52480	18519040	1
P04637_P26663	9188558	1
P26663_P26663	9188558	1
P26663_P26663	9568891	1
P04637_P26663	9827557	1
P26663_P26663	9827557	1
P26663_P26663	18179252	1
O00571_P26664	10336476	1
P26664_Q9UKC9	15893726	1
P26664_P42224	16940534	1
P26664_Q91XE4	23010594	1
P26926_P26948	12787500	1
P26993_Q9I321	20008065	1
O14832_P27124	10051602	1
P10636_P27124	20133804	1
P27228_Q12959	24550280	1
P27320_Q55389	14769790	1
P27320_Q55389	17134703	1
P27320_Q55781	17134703	1
P27320_Q55389	17611542	1
P27320_Q55781	17611542	1
P27320_Q55389	19908864	1
O22265_P27490	20828566	1
P27490_Q8LBP4	20828566	1
P27766_Q39578	23747306	1
P27787_Q41736	10889253	1
P27787_Q9SLP6	10889253	1
P27788_Q41736	10889253	1
P27788_Q9SLP6	10889253	1
P20650_P27884	15728831	1
P04637_P27958	12730672	1
P27958_Q8WTV0	12356718	1
O00571_P27958	10074132	1
P19525_P27958	10390359	1
P27958_P60033	10400713	1
P19525_P27958	10488152	1
P27958_P27958	10488152	1
P27958_P27958	10544080	1
P27958_Q9P0L0	10544080	1
P05155_P27958	10570951	1
P27958_P27958	10721731	1
O00410_P27958	10799599	1
P27958_P38936	10873631	1
P27958_Q07021	11086025	1
P25118_P27958	11374864	1
P27958_P39429	11821416	1
P27958_Q14240	11922617	1
P19338_P27958	12427757	1
P27958_Q99941	12445808	1
P02788_P27958	12522210	1
P24627_P27958	12522210	1
P27958_P60033	12522210	1
P27958_Q9UHD4	12595532	1
O00499_P27958	12604805	1
P27958_P27958	12604806	1
P27958_P60033	12604806	1
P19525_P27958	12610133	1
P27958_Q9Z2B5	12610133	1
P27958_P27958	12692242	1
O15350_P27958	12730672	1
P27958_P62314	14524621	1
P12814_P27958	14623081	1
P27958_Q13625	14985081	1
P06240_P27958	14993658	1
P06241_P27958	14993658	1
P07948_P27958	14993658	1
P08631_P27958	14993658	1
P27958_P62993	14993658	1
P17844_P27958	15113910	1
P27958_P28062	15303969	1
P02794_P27958	15607035	1
P06454_P27958	15607035	1
P08493_P27958	15607035	1
P09758_P27958	15607035	1
P27958_P29762	15607035	1
P27958_P42356	15607035	1
P27958_Q09666	15607035	1
P27958_Q6FHJ7	15607035	1
P27958_Q86XR8	15607035	1
P27958_Q92597	15607035	1
P27958_Q96P48	15607035	1
P27958_Q9H6F5	15607035	1
P27958_Q9NX38	15607035	1
P06240_P27958	15784897	1
P06241_P27958	15784897	1
P07948_P27958	15784897	1
P08631_P27958	15784897	1
P27958_P62993	15784897	1
P27958_P42224	15825084	1
P27958_Q9UHD2	15841462	1
O76003_P27958	15846844	1
P08670_P27958	15846844	1
P23528_P27958	15846844	1
P27958_Q6ZTP6	15846844	1
P27958_Q9Y694	15846844	1
P27958_Q8IUD2	16033967	1
P04114_P27958	16203724	1
P27958_Q9P0L0	16227268	1
P27958_P29590	16322229	1
P27958_P27958	16324764	1
O00499_P27958	16530520	1
P27958_Q9P0L0	16996479	1
P09651_P27958	17229681	1
P27958_Q14141	17229681	1
P27958_Q14240	17229681	1
P27958_P42224	17275127	1
P27958_Q99836	17567694	1
P0DMV8_P27958	17616579	1
P27958_Q8TEX9	17616579	1
P27958_Q96QK1	17616579	1
P27958_Q96BZ9	17686842	1
O00571_P27958	17855521	1
P27958_Q9P035	18160438	1
P27958_Q9UPY3	18325616	1
O96017_P27958	18667510	1
P27958_Q13315	18667510	1
P02675_P27958	20162731	1
O00571_P27958	20862261	1
P27958_P27958	20962101	1
P27958_P42356	21297162	1
P27958_Q96BZ9	22491470	1
P17844_P27958	22640416	1
P27958_Q86WV6	22911572	1
P27958_Q96CW1	22916011	1
P27958_Q14164	23096996	1
P27958_Q9UHD2	23096996	1
P27958_Q99IB8	23420847	1
P27958_Q16644	23487458	1
P27958_Q9Z2B5	23667408	1
P02649_P27958	25122793	1
P02788_P27958	25193851	1
P27958_P60033	26808496	1
P27958_P27958	7769685	1
P27958_P27958	7769699	1
P27958_P27958	8091646	1
P27958_P27958	8861917	1
P19525_P27958	9143277	1
P27958_P27958	9143310	1
P02788_P27958	9223490	1
P24627_P27958	9223490	1
P27958_P27958	9514871	1
P27958_P27958	9557669	1
P27958_Q920L9	9557669	1
P27958_P60033	9794763	1
P27958_Q6ZRS2	10702287	1
P17844_P27958	15846844	1
P27958_Q9H6S0	21559518	1
P27958_Q6P1N9	15846844	1
P27958_Q9Y680	15846844	1
P24666_P27958	15846844	1
P10809_P27958	15846844	1
P27958_Q95HD8	15846844	1
P27958_P27958	11119590	1
P27958_P27958	20881089	1
P05783_P27958	15846844	1
P05787_P27958	15846844	1
P08727_P27958	15846844	1
P28025_Q91820	10329703	1
A6NFA1_P28026	22726442	1
P28026_Q61091	11357136	1
P28026_Q61091	22653731	1
P28026_P70041	10067895	1
P28026_Q6PA07	21772251	1
P28371_P52231	14673118	1
P28371_P52231	16526092	1
P28790_P28793	15229654	1
P28858_P28958	16775312	1
P28870_S000003827	11600372	1
P29128_Q13547	11559788	1
O02853_P29128	15047795	1
P29128_Q92985	19176627	1
P29403_P51644	15728366	1
P29618_Q10SY2	17599908	1
P29674_P70060	12874135	1
P29674_Q641J8	12874135	1
P29674_P35680	21281489	1
P29674_P70060	8918878	1
P29674_P70060	9468533	1
P29674_P70662	9468533	1
P29729_P29730	15924432	1
O43889_P29846	10675342	1
P29846_P29846	12466485	1
P29846_P29846	20601427	1
P29846_P36941	8995654	1
P29846_P61978	9651361	1
A6NCC3_P29991	21911577	1
A8MPP1_P29991	21911577	1
O75925_P29991	21911577	1
P04114_P29991	21911577	1
P17844_P29991	21911577	1
P26599_P29991	21911577	1
P29991_P30041	21911577	1
P29991_P61201	21911577	1
P29991_P63279	21911577	1
P29991_P78344	21911577	1
P29991_Q03001	21911577	1
P29991_Q08379	21911577	1
P29991_Q8WUM4	21911577	1
P29991_Q92564	21911577	1
P29991_Q9ULJ7	21911577	1
P29991_Q9ULX6	21911577	1
A1A4K3_P30021	22542975	1
P30021_P60712	22542975	1
P30022_Q76PF3	20016039	1
P00747_P30575	12867553	1
P30801_P33477	9497364	1
P30927_Q96C10	19403670	1
P30927_Q9BYX4	19403670	1
P30957_P62943	11237759	1
P30957_Q8HYX6	11237759	1
P30957_Q9NZV5	18713863	1
P31285_Q6PA07	21772251	1
P31286_Q8AWG4	18981481	1
P31286_P49893	18927149	1
P31286_P49893	19747829	1
P31343_Q9Y224	11507205	1
P31621_Q12891	12676986	1
P31621_Q12891	16191204	1
P31742_P31742	16525507	1
P31905_P45805	15491154	1
P00579_P32267	11591686	1
P00579_P32267	18359804	1
P33237_P69893	20584010	1
P33279_Q16543	11036079	1
P33287_P33287	22077835	1
P33292_Q9HG09	11329173	1
P35149_P37817	17427285	1
P35149_P37963	19702880	1
P35149_P37963	19775244	1
P35154_P35155	12065423	1
P35154_P51834	12065423	1
P35154_P51834	12100548	1
P35154_P35155	21630458	1
P35154_P51834	21630458	1
P35155_P51834	12065423	1
P35567_Q9PU13	10465793	1
P35567_Q5IBH6	15611625	1
P35567_Q5IBH7	15611625	1
P35567_Q5MJ68	15611625	1
P35804_P62593	11573088	1
P35804_P62593	15618400	1
P35977_Q60680	24269682	1
P36200_P70060	12874135	1
P36200_Q641J8	12874135	1
P36279_Q0PCS3	22171001	1
P36292_Q1PE49	16903353	1
P36313_P62136	18068675	1
P36336_P36336	23405092	1
P36799_Q12959	15507623	1
P36874_Q9IB67	19730412	1
P37137_P70060	12874135	1
P37137_Q641J8	12874135	1
P37471_Q07867	18621900	1
P37471_Q07867	20644139	1
P37475_P45870	25374563	1
P37562_P96716	25278935	1
P37562_P45870	25374563	1
P37571_P37958	16525504	1
P37592_Q8ZPI6	19767429	1
P37894_Q45976	18455986	1
P37894_Q9A5I5	18455986	1
P38050_Q01466	17427287	1
P38107_P38108	19226327	1
P38107_P38108	19298369	1
P38107_Q9HVX1	19298369	1
P38424_P46898	17981968	1
P38424_Q06797	17981968	1
P38526_Q9WZF8	19737520	1
P39126_P49814	24325460	1
P39140_P39140	24863636	1
P39485_P39485	22804868	1
P39793_Q01466	17427287	1
CAL0000463_P39827	15449307	1
P40136_P62158	11807546	1
P40136_P62155	12724328	1
P40136_P62158	14978283	1
P40136_P62158	15063758	1
P40136_P62155	15719022	1
P40136_P62158	15719022	1
P40650_Q8QGV6	12047350	1
P40750_Q01466	17427287	1
P40758_Q45666	21435182	1
P40758_Q45666	23535029	1
P41354_P95830	19098921	1
P41354_Q97NV3	19098921	1
P41354_Q97S73	19098921	1
P41354_Q97SE5	19098921	1
P41354_Q97SR4	19098921	1
P41437_Q9H2J4	15371430	1
P30556_P41495	19023134	1
P41851_P45782	17921296	1
P42184_P75869	15690043	1
P42410_P42411	21630458	1
P42410_P42411	25278935	1
P42532_P61015	12032137	1
P42953_P42954	18156271	1
P42954_Q01467	18156271	1
P42971_Q01466	17427287	1
P43221_Q89VB6	23123159	1
P43772_P43773	11106733	1
P43772_P43773	12054822	1
P43772_P43773	12823960	1
P44783_P44783	25009246	1
P45387_P45387	21841773	1
P45441_P54824	9023105	1
P45500_Q9L268	21205868	1
P45521_Q91CG6	15866074	1
P45920_P96706	21630458	1
P00747_P46273	12622818	1
NP_000292_P46273	12622818	1
P46406_P61023	15312048	1
P46871_Q26626	8636215	1
P46872_Q26626	8636215	1
P47859_Q9HBG4	18632794	1
P48283_Q9Y6R1	14567693	1
P48597_Q9PTG8	10635326	1
P49011_Q8AV66	11737146	1
P49027_Q0JL44	18723578	1
P49027_Q5ZAJ0	18723578	1
P49027_Q6EPW7	18723578	1
P49027_Q6Z808	18723578	1
P49027_Q6ZHA3	18723578	1
P49027_Q9SSX0	18723578	1
P49677_P49679	9342315	1
P49739_Q7ZXB1	8816774	1
P49739_P55861	9214646	1
P49739_P55862	9214646	1
P49739_P55861	9214647	1
P49739_P55862	9214647	1
P49785_P71044	21097616	1
P49893_Q9PUK8	10862746	1
P49893_Q9PUK8	16274967	1
P49893_Q9I897	16274967	1
P49893_Q9DFH4	17202189	1
P49893_Q6GLP3	18809723	1
P49893_Q8AWG4	18981481	1
P49893_P51865	15797385	1
P49893_Q91649	15797385	1
P50755_Q91727	17304238	1
P50804_Q12959	24550280	1
P51016_Q52060	12764229	1
P51016_Q52060	8419288	1
P51142_Q9PTP2	10688669	1
P51142_Q8UVJ6	11780127	1
P51142_Q8QG92	11970895	1
P51142_Q8R4A3	11970895	1
P51142_Q90Z06	12699625	1
P51142_Q6DCJ4	16790480	1
P51142_Q8AXM9	17084360	1
P51142_Q8QG92	19440376	1
P51142_Q1AGV6	16604063	1
P51142_Q1AGV7	16604063	1
P51142_P51142	10698942	1
P51834_P51834	12100548	1
