pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred
12150907				O15354_O60260|O15354_P0DMV8|O15354_P0DMV9|O15354_P11142|O15354_P25685|O15354_P31689|O15354_Q9UNE7|O60260_P0DMV8|O60260_P0DMV9|O60260_P11142|O60260_P25685|O60260_P25786|O60260_P31689|O60260_P60604|O60260_P62837|O60260_Q9UNE7|O60260_Q9Y385|P0DMV8_Q9UNE7|P0DMV9_Q9UNE7	no (P0DMV9,Q9Y385)	part			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
16809764				P07900_Q9BY41|P08238_Q9BY41|P0DMV8_Q9BY41|P0DMV9_Q9BY41|P34932_Q9BY41|Q86US8_Q9BY41|Q9BY41_Q9UPR3|Q9UNE7_Q9UPR3	no (P0DMV9,Q9BY41)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	no	part
25281747				P0DMV8_Q6ZRF8|P0DMV9_Q6ZRF8|P11142_Q6ZRF8|P31689_Q6ZRF8|Q12809_Q6ZRF8	no (P0DMV9,Q6ZRF8)	yes			no	no	yes	yes	yes	yes	no	no	no	no	no	no	no	no	no	no	no	no	no
20531386				O60573_Q8TF46|P08107_Q8TF46|P0DMV8_Q8TF46|P0DMV9_Q8TF46|P42285_Q8TF46|P42285_Q9NPD3|P42285_Q9Y2L1|Q01780_Q8TF46|Q01780_Q9NPD3|Q01780_Q9NQT5|Q01780_Q9Y2L1|Q06265_Q8TF46|Q06265_Q9NPD3|Q06265_Q9Y2L1|Q13868_Q8TF46|Q13868_Q9NPD3|Q13868_Q9Y2L1|Q15024_Q8TF46|Q15024_Q9NPD3|Q15024_Q9Y2L1|Q5RKV6_Q8TF46|Q5RKV6_Q9NPD3|Q6Y7W6_Q8TF46|Q86UK7_Q8TF46|Q8TF46_Q96B26|Q8TF46_Q9NPD3|Q8TF46_Q9NQT4|Q8TF46_Q9NQT5|Q8TF46_Q9Y3B2|Q8TF46_Q9Y450|Q96B26_Q9NPD3|Q96B26_Q9Y2L1|Q99547_Q9NPD3|Q9NPD3_Q9NQT4|Q9NPD3_Q9NQT5|Q9NPD3_Q9Y2L1|Q9NPD3_Q9Y3B2|Q9NQT4_Q9Y2L1|Q9NQT5_Q9Y2L1|Q9Y2L1_Q9Y3B2	no (P0DMV9,Q5RKV6,Q6Y7W6,Q86UK7,Q9Y450)	part			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15603737				A0A024R6M6_P34932|O60260_O60260|O60260_P0DMV8|O60260_P0DMV9|O60260_P34932|O60260_P62253|O60260_Q9UL15|O60260_Q9Y385|O60260_Q9Y6H5|P0DMV8_Q9UL15|P0DMV9_Q9UL15|P34932_Q99933|P34932_Q9UL15	no (P0DMV9,P62253,Q9Y385)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
22337587				O14579_P49257|O14654_Q9BZV1|O75955_Q9BZV1|P07237_P49257|P0DMV8_P49257|P0DMV8_Q9BZV1|P0DMV9_P49257|P0DMV9_Q9BZV1|P11142_P49257|P23396_Q9BZV1|P27824_Q9BZV1|P35606_P49257|P49257_P53618|P49257_P53621|P49257_P55072|P49257_P68371|P49257_Q13509|P49257_Q15042|P49257_Q99615|P49257_Q9BZV1|P49257_Q9H2M9|P50990_Q9BZV1|P53621_Q9BZV1|P55072_Q9BZV1|P78527_Q9BZV1|Q00839_Q9BZV1|Q03001_Q9BZV1|Q05639_Q9BZV1|Q15042_Q9BZV1|Q8NI22_Q9BZV1|Q8TAT6_Q9BZV1|Q96CS3_Q9BZV1|Q9BQE3_Q9BZV1|Q9BUF5_Q9BZV1|Q9BZE9_Q9BZV1|Q9BZV1_Q9NYU2|Q9BZV1_Q9UHB6|Q9BZV1_Q9UHD8|Q9BZV1_Q9Y230|Q9BZV1_Q9Y265	no (P0DMV9,P50990,P53621,P68371,Q15042,Q9BUF5,Q9H2M9,Q9NYU2)	part			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
21231916				O60884_P0DMV8|O60884_P0DMV9|O60884_P17066|O75190_P0DMV8|O75190_P0DMV9|O75190_P17066|O75953_P0DMV8|O75953_P0DMV9|O75953_P17066|P04637_P04637|P0DMV8_P25685|P0DMV8_P25686|P0DMV8_P31689|P0DMV8_Q7Z6W7|P0DMV8_Q8NHS0|P0DMV8_Q8WW22|P0DMV8_Q9UDY4|P0DMV9_P25685|P0DMV9_P25686|P0DMV9_P31689|P0DMV9_Q7Z6W7|P0DMV9_Q8NHS0|P0DMV9_Q8WW22|P0DMV9_Q9UDY4|P17066_P25685|P17066_P25686|P17066_P31689|P17066_Q7Z6W7|P17066_Q8NHS0|P17066_Q8WW22|P17066_Q9UDY4	no (P0DMV9,P25686,Q7Z6W7,Q8NHS0,Q9UDY4)	part			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
9499401				P0DMV8_P25685|P0DMV8_Q00613|P0DMV9_P25685|P0DMV9_Q00613|P11142_P25685|P11142_Q00613|P25685_Q00613	no (P0DMV9)	part			no	no	yes	part	yes	part	no	no	no	no	part	yes	part	no	no	no	no	part	part
19037095				A0A087WT22_Q5VTR2|A0A087WXZ1_Q5VTR2|A0A087X1Q1_Q5VTR2|H2EHT1_Q5VTR2|K7PPA8_Q5VTR2|P04637_Q5VTR2|P06748_Q9UQ80|P07942_Q9UQ80|P08670_Q9UQ80|P0DMV8_Q9UQ80|P0DMV9_Q9UQ80|P19338_Q9UQ80|P21860_Q9UQ80|P22626_Q9UQ80|P60709_Q9UQ80|P68036_Q5VTR2|Q08211_Q9UQ80|Q16512_Q9UQ80|Q53GA5_Q5VTR2|Q5VTR2_Q9UQ80|Q9NR30_Q9UQ80	no (P0DMV9)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	no	part
9553041				A0A1W2PPP2_P34932|A0A1W2PQQ0_P34932|A0A1W2PR07_P34932|P0DMV8_P19544|P0DMV9_P19544|P19544_P34932|P34932_Q6PI38	no (P0DMV9)	part			no	no	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	no
12853476				P07900_P07900|P07900_P0DMV8|P07900_P0DMV9|P07900_Q99615|P0DMV8_Q99615|P0DMV9_Q99615	no (P0DMV9)	part			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	no	part
16246722				A0A0M6L0F6_P28715|A6NIT4_P28715|B1A4H9_P28715|P0DML3_P28715|P24928_P28715|P28715_Q03468|P28715_Q8N328	no (P0DML3,Q8N328)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	no
21525244				O43617_O75865|O43617_P0DI81|O43617_P0DI82|O43617_Q7Z392|O43617_Q86SZ2|O43617_Q8IUR0|O43617_Q9UL33|O43617_Q9Y2L5|O43617_Q9Y5R8|O75865_O75865|O75865_P0DI81|O75865_P0DI82|O75865_P48553|O75865_Q5T215|O75865_Q86SZ2|O75865_Q8WVT3|O75865_Q9UL33|P0DI81_P48553|P0DI81_Q5T215|P0DI81_Q7Z392|P0DI81_Q86SZ2|P0DI81_Q8IUR0|P0DI81_Q8WVT3|P0DI81_Q96Q05|P0DI81_Q9UL33|P0DI81_Q9Y296|P0DI81_Q9Y2L5|P0DI82_P48553|P0DI82_Q5T215|P0DI82_Q7Z392|P0DI82_Q86SZ2|P0DI82_Q8IUR0|P0DI82_Q8WVT3|P0DI82_Q96Q05|P0DI82_Q9Y296|P0DI82_Q9Y2L5|P48553_P48553|P48553_Q5T215|P48553_Q86SZ2|P48553_Q8IUR0|P48553_Q8WVT3|P48553_Q96Q05|P48553_Q9UL33|P48553_Q9Y296|P48553_Q9Y2L5|P48553_Q9Y5R8|Q5T215_Q7Z392|Q5T215_Q86SZ2|Q5T215_Q8IUR0|Q5T215_Q8WVT3|Q5T215_Q96Q05|Q5T215_Q9UL33|Q5T215_Q9Y296|Q5T215_Q9Y2L5|Q5T215_Q9Y5R8|Q7Z392_Q7Z392|Q7Z392_Q8WVT3|Q7Z392_Q9UL33|Q7Z392_Q9Y296|Q7Z392_Q9Y2L5|Q7Z392_Q9Y5R8|Q86SZ2_Q8WVT3|Q86SZ2_Q9UL33|Q86SZ2_Q9Y2L5|Q8WVT3_Q8WVT3|Q8WVT3_Q96Q05|Q8WVT3_Q9UL33|Q8WVT3_Q9Y296|Q8WVT3_Q9Y2L5|Q8WVT3_Q9Y5R8|Q96Q05_Q9UL33|Q96Q05_Q9Y296|Q96Q05_Q9Y2L5|Q9UL33_Q9UL33|Q9UL33_Q9Y296|Q9UL33_Q9Y2L5|Q9Y296_Q9Y296|Q9Y296_Q9Y2L5|Q9Y2L5_Q9Y2L5	no (P0DI82,Q5T215,Q7Z392,Q8WVT3,Q96Q05)	part			no	no	yes	part	yes	part	yes	part	no	no	part	no	no	no	no	no	no	no	part
11134351				P06733_P0DI81|P06733_P0DI82|P0DI81_P15822|P0DI82_P15822|P15822_Q6IBE5	no (P0DI82)	part			no	no	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	no
21383955				A0A024R1S2_O75419|A0A024R1S2_P12004|O43929_P0CW71|O43929_P13500|O75419_P0CW71|O75419_P13500|O75419_Q99741|P07305_P0CW71|P0CW71_P12004|P0CW71_P16401|P0CW71_P16403|P0CW71_P25205|P0CW71_P33993|P0CW71_P49736|P0CW71_Q13416|P0CW71_Q99741|P12004_P13500|P12004_Q99741|P13500_P25205|P13500_P33993|P13500_P49736|P13500_Q13416|P13500_Q99741|P45973_Q13416|P83916_Q13416	no (P0CW71,P16401,P16403)	part			no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	part	part
12930902				L0R4W3_Q8WVB6|O60216_Q8WVB6|P07900_Q8WVB6|P0CG12_Q8WVB6|P0CG13_Q8WVB6|P34932_Q8WVB6|P35249_Q8WVB6|P35250_Q8WVB6|P40937_Q8WVB6|P40938_Q8WVB6|Q14683_Q8WVB6|Q8WVB6_Q9BVC3	no (P0CG12,P0CG13,Q8WVB6,Q9BVC3)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	no	part
19581926				A0A024R4C3_A0A024RBC0|A0A024R4C3_A0A024RBF5|A0A024R4C3_P0C2W1|A0A024R4C3_P21583|A0A024RBC0_A0A0C4DFW9|A0A024RBC0_O15350|A0A024RBF5_A0A0C4DFW9|A0A024RBF5_O15350|A0A0C4DFW9_P0C2W1|A0A0C4DFW9_P21583|O15350_P0C2W1|O15350_P21583|O15350_Q13616|P49427_P62877|P51668_P62877	no (P0C2W1)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
8083219				A0A024R276_P09668|A0A024R276_P28325|P07711_P09668|P07711_P28325|P07858_P28325|P09668_P28325|P09668_Q9HBQ7|P25774_P28325|P28325_Q9HBQ7	no (P09668,P25774,P28325)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	no	part
14992727				O00255_O14686|O00255_P09630|O00255_P21675|O00255_P24928|O00255_P30876|O00255_P31273|O00255_P31274|O00255_P61964|O00255_P62805|O00255_Q15291|O00255_Q16695|O00255_Q6FI13|O00255_Q9UBL3	no (P09630,P30876,Q6FI13)	no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	yes	part	no	no	part	part
10557084				P09544_Q9UP38|P41221_Q9UP38|P56703_Q9UP38|P56704_Q9UP38	no (P09544,Q9UP38)	no			no	no	yes	part	yes	part	no	no	no	no	yes	no	no	no	no	no	no	yes	yes
11266516				O00238_Q8N6C5|P08476_Q8N6C5|P09529_Q8N6C5|P27037_Q8N6C5|P36894_Q8N6C5|P36896_Q8N6C5|P37023_Q8N6C5|Q04771_Q8N6C5|Q13705_Q8N6C5|Q8N6C5_Q8N6C5	no (P09529,P27037,Q04771,Q8N6C5)	no			no	no	yes	part	yes	yes	no	no	yes	part	part	no	no	no	no	no	no	no	part
16198295				P08476_P09529|P08476_P19883|P09529_P19883|P19883_P36894|P19883_Q13873	no (P09529)	no			no	no	yes	part	yes	part	no	no	no	no	part	yes	part	no	no	no	no	part	part
11889126				O00291_O75146|O00291_P09497|O75146_P09497	no (P09497)	no			no	no	yes	yes	yes	part	no	no	no	no	part	no	no	no	no	no	no	no	yes
19477270				P07550_P09936|P08913_P09936|P09936_P18089|P09936_P18825|P09936_Q4W594|P18825_V9HW74|Q4W594_V9HW74	no (P08913,P18825)	part			no	no	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	no
6980881				P05155_P08246|P08246_P08697	no (P08697)	no			no	no	yes	part	yes	yes	no	no	no	no	no	no	no	no	no	no	no	no	yes
11518808				O15164_P08235|P08235_P48552	no (P08235)	no			no	no	yes	part	yes	part	no	no	no	no	no	no	no	no	no	no	no	no	yes
17194691				P07951_P68133|P45378_P48788	no (P07951,P45378,P48788,P68133)	no			no	no	yes	part	yes	part	no	no	no	no	yes	no	no	no	no	no	no	part	yes
23428871				P04406_Q13164|P07437_Q13164|P07864_Q13164|P08238_Q13164|P08238_Q16543|P11021_Q13164|P14618_Q13164|P14625_Q13164|P25705_Q13164|P34932_Q13164|P60709_Q13164|P61981_Q13164|P62258_Q13164|P63104_Q13164|Q04917_Q13164|Q08209_Q13164|Q13164_Q14697|Q13164_Q16543|Q13164_Q16658|Q13164_Q9H1R3	no (P07864,Q14697)	part			no	no	yes	part	yes	yes	no	no	no	no	no	no	no	no	no	no	no	part	part
19106094				A0A024R2T0_A0A024RDH2|A0A024R2T0_D6RAH7|A0A024R2T0_P61077|A0A024R2X6_A0A024RDH2|A0A024R2X6_D6RAH7|A0A024R2X6_P61077|A0A024RDH2_Q08AK7|A0A024RDH2_Q13107|A0A087WVR4_P48061|A0A0S2Z4K3_A0A140VJU7|A0A0S2Z4K3_C9J020|A0A0S2Z4K3_D3DSZ4|A0A0S2Z4K3_Q86UG4|A0A0S2Z4L3_A0A140VJU7|A0A0S2Z4L3_C9J020|A0A0S2Z4L3_D3DSZ4|A0A0S2Z4L3_Q86UG4|A0A0U3FJG0_B7Z855|A0A0U3FJG0_B7ZAX6|A0A0U3FJG0_P48061|A0A0U3FJG0_P54578|A0A0U3FJG0_Q6U8A4|A0A0U3FJG0_Q93009|A0A0U3GXA9_B7Z855|A0A0U3GXA9_B7ZAX6|A0A0U3GXA9_P48061|A0A0U3GXA9_P54578|A0A0U3GXA9_Q6U8A4|A0A0U3GXA9_Q93009|A0A140VJU7_P07225|B7Z855_P61073|B7ZAX6_P61073|C9J020_P07225|D3DSZ4_P07225|D6RAH7_Q08AK7|D6RAH7_Q13107|P01106_P48061|P07225_Q86UG4|P29320_P54578|P29323_P48061|P29323_P61073|P48061_P54578|P48061_P61073|P54578_P61073|P54578_Q13107|P54578_Q86UG4|P54578_Q93009|P61073_Q6U8A4|P61073_Q93009|P61077_Q08AK7|P61077_Q13107	no (P07225,P29320,P48061,Q86UG4)	part			no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	part	part
12893824				A0A024R8E2_P07203|A0A024R8E2_Q7L4Q3|P00519_P07203|P00519_Q7L4Q3|P07203_P42684|P07203_Q59FK4|Q59FK4_Q7L4Q3	no (P07203)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	no	part
9763420				A0A024RB87_P07199|A0A0S2Z3X5_Q02224|A8K8J9_P49454|A8K8J9_Q02224|B3KTX4_P49454|B3KTX4_Q02224|B7Z6Q5_P49454|B7ZAY2_P07199|O60566_Q02224|P07199_P61224|P16278_P49454|P49454_Q02224|P49454_Q13561|P49454_V9HW58|P50539_Q02224|Q02224_Q02224|Q02224_Q13561|Q02224_V9HW58	no (P07199,P16278)	part			yes	part	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
11092768				A0A0S2Z5T0_A0A140VKF1|A0A0S2Z5T0_B7Z6Q6|A0A0S2Z5T0_B7Z7M6|A0A0S2Z5T0_P07199|A0A0S2Z5T0_P49450|A0A0S2Z5T0_Q99661|A0A140VKF1_Q9H3R5|B7Z6Q6_Q9H3R5|B7Z7M6_Q9H3R5|P07199_Q9H3R5|P49450_Q9H3R5|Q99661_Q9H3R5|Q9H3R5_Q9H3R5	no (P07199)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
1711157				P06127_P21854	no (P06127)	no			yes	yes	yes	yes	yes	yes	no	no	no	no	yes	no	no	no	no	no	no	no	yes
19167335				A0A024RAS0_B7Z2F8|A0A024RAS0_P54829|A0A024RAS0_Q86TL3|A0A024RAS9_B7Z2F8|A0A024RAS9_P54829|A0A024RAS9_Q86TL3|A0A0A0MR60_P23470|A0A0A0MR60_Q49A02|A8K2Z9_B7Z2I3|A8K2Z9_E7BSV0|A8K2Z9_E9PFD7|A8K2Z9_F2YGG7|A8K2Z9_P00533|A8K2Z9_Q504U8|A8K7G6_B7Z2F8|A8K7G6_O60880|A8K7G6_P54829|A8K7G6_Q86TL3|B7Z2F8_O60880|B7Z2F8_P05451|B7Z2F8_Q16827|B7Z2I3_P23469|B7Z2I3_Q96P81|E7BSV0_P23469|E7BSV0_Q96P81|E9PFD7_P23469|E9PFD7_Q96P81|F2YGG7_P23469|F2YGG7_Q96P81|O14974_Q12913|O15530_P08575|O15530_P23467|O15530_P23470|O15530_Q05209|O15530_Q12913|O15530_Q15262|O15530_Q16827|O15530_Q9Y2R2|O60674_Q12913|O60880_P05451|O60880_P54829|O60880_Q86TL3|P00533_P08575|P00533_P23467|P00533_P23469|P00533_Q12913|P00533_Q96P81|P04626_P08575|P04626_P23467|P04626_P23470|P04626_P23471|P04626_P26045|P04626_Q05209|P04626_Q12913|P04626_Q15262|P04626_Q16827|P04626_Q9Y2R2|P04629_P08575|P04629_P23467|P04629_P23470|P04629_Q05209|P04629_Q12913|P04629_Q16827|P04629_Q9Y2R2|P05451_P54829|P05451_Q86TL3|P06213_P08575|P06213_P23467|P06213_P23470|P06213_Q05209|P06213_Q12913|P06213_Q15262|P06213_Q16827|P06239_P08575|P06239_P23467|P06239_P23470|P06239_P23471|P06239_P28827|P06239_P29350|P06239_Q05209|P06239_Q12913|P06239_Q15262|P06239_Q16827|P06239_Q9Y2R2|P08575_P08581|P08575_P09619|P08575_P10912|P08575_P19022|P08575_P19235|P08575_P22681|P08575_P27361|P08575_P35222|P08575_P35590|P08575_P41240|P08575_P42680|P08575_P42768|P08575_P46459|P08575_P48357|P08575_P49023|P08575_Q02763|P08575_Q07912|P08575_Q13224|P08575_Q13480|P08575_Q99569|P08581_P23470|P08581_P26045|P08581_Q05209|P08581_Q12913|P08581_Q15262|P08581_Q16827|P09619_P18031|P09619_P23467|P09619_P23469|P09619_P23470|P09619_P29350|P09619_Q05209|P09619_Q12913|P09619_Q15256|P09619_Q15262|P09619_Q16827|P09619_Q9Y2R2|P10721_Q12913|P10912_P23467|P10912_Q05209|P10912_Q12913|P10912_Q15262|P10912_Q9Y2R2|P19022_P23467|P19022_P23470|P19022_P29350|P19022_P35236|P19022_Q05209|P19022_Q12913|P19022_Q15256|P19022_Q15262|P19022_Q16827|P19022_Q9Y2R2|P19235_P23467|P19235_P23470|P19235_Q12913|P19235_Q16827|P22681_P23467|P22681_P23470|P22681_Q12913|P22681_Q15262|P22681_Q16827|P23467_P27361|P23467_P35222|P23467_P41240|P23467_P42680|P23467_P42768|P23467_P46459|P23467_P49023|P23467_Q02763|P23467_Q13224|P23467_Q13480|P23467_Q9UM73|P23469_Q504U8|P23470_P23470|P23470_P27361|P23470_P35222|P23470_P35590|P23470_P41240|P23470_P42680|P23470_P42768|P23470_P46459|P23470_P49023|P23470_Q02763|P23470_Q13224|P23470_Q13332|P23470_Q13480|P23470_Q59FX6|P23470_Q8NHS7|P23470_Q9UM73|P23471_P41240|P23471_P42768|P23471_P49023|P27361_Q12913|P27361_Q15262|P27361_Q16827|P35222_Q05209|P35222_Q12913|P35222_Q16827|P35590_Q12913|P41240_Q12913|P41240_Q15262|P41240_Q16827|P42680_Q05209|P42680_Q12913|P42680_Q15262|P42680_Q16827|P42768_Q05209|P42768_Q12913|P42768_Q16827|P42768_Q9Y2R2|P43378_Q13480|P46459_Q05209|P46459_Q12913|P46459_Q15262|P46459_Q16827|P48357_Q12913|P49023_Q05209|P49023_Q12913|P49023_Q15262|P49023_Q16827|P54829_Q16827|Q02763_Q05209|Q02763_Q12913|Q02763_Q15262|Q02763_Q16827|Q05209_Q07912|Q05209_Q13224|Q05209_Q13480|Q07912_Q12913|Q12913_Q12913|Q12913_Q13224|Q12913_Q13480|Q12913_Q99569|Q12913_Q9UM73|Q13332_Q49A02|Q13480_Q16827|Q16827_Q86TL3|Q49A02_Q59FX6|Q49A02_Q8NHS7|Q504U8_Q96P81	no (P05451,P23469)	part			yes	part	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
17060495				O15287_P05181|O15287_P30048|P05181_Q53XM5|P21359_P30048|P30048_Q53XM5|P30048_Q9BXW9	no (P05181)	part			no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	no	no
7521127				A0A024R6N9_P00734|A0A024R6N9_P10323|B4DDH1_P00734|B4DDH1_P10323|P00734_P05154|P05154_P10323	no (P05154,P10323)	part			no	no	yes	part	yes	part	no	no	yes	yes	no	no	no	no	no	no	no	part	part
19208651				A0A024R1J5_B2R5T1|A0A024R1J5_B7Z3W6|A0A024R1J5_P05129|B2R5T1_Q9NRD5|B7Z3W6_Q9NRD5|P05129_Q9NRD5|P10809_Q9NZJ4|P25788_Q9NZJ4|P34932_P54253|P34932_Q96FF1|P34932_Q9NZJ4|Q7Z2E3_Q9NZJ4	no (P05129,Q9NZJ4)	part			no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	no	part
10433554				P04049_P61981|P05129_P61981|P05771_P61981|P17252_P61981|P61981_Q04759|P61981_Q05655	no (P05129)	no			no	no	yes	part	yes	yes	no	no	no	no	no	no	no	no	no	no	no	part	yes
14988427				B3KUF4_Q7RTV2|B6DU75_Q7RTV2|P05093_P08047|P08047_P43694|P08047_Q1HB44|P08047_Q92908|P43694_Q7RTV2|Q7RTV2_Q92908	no (P05093,Q7RTV2,Q92908)	part			no	no	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	part
11448771				O75197_Q9H461|O75581_O94907|O75581_P04628|O75581_P56704|O75581_Q14332|O75581_Q8NCW0|O75581_Q93098|O75581_Q9H1J5|O75581_Q9H461|O75581_Q9UP38|O94907_Q8NCW0|P04628_Q14332|P04628_Q9H461|P04628_Q9UP38|P56704_Q14332|P56704_Q9UP38|Q14332_Q93098|Q14332_Q9H1J5|Q93098_Q9UP38|Q9H1J5_Q9UP38	no (P04628,Q8NCW0,Q93098,Q9H1J5,Q9UP38)	part			yes	part	yes	part	yes	part	no	no	no	no	part	yes	part	no	no	no	no	part	part
10347172				O60353_Q8N474|P04628_Q8N474|P09544_Q8N474|P56704_Q8N474|P56704_Q96HF1|Q8N474_Q8N474	no (P04628,P09544,Q96HF1)	part			yes	part	yes	part	yes	part	no	no	no	no	part	yes	part	no	no	no	no	part	part
21636303				EBI-1081491_P55072|EBI-1081491_Q9UKV5|P04439_P46379|P11441_P46379|P11441_P55072|P11441_Q9UKV5|P30443_P46379|P46379_P55072|P46379_Q86TM6|P46379_Q9UKV5|P55072_Q9UKV5|P60604_Q9UKV5|Q15011_Q9UKV5|Q7L5D6_Q9UKV5|Q8TAT6_Q9UKV5|Q96CS3_Q9UKV5	no (P04439,Q15011)	no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	no	part
8665956				P04279_P05154|P04279_Q02383|P05154_P07288|P05154_Q02383|P07288_Q02383	no (P04279,P05154,Q02383)	no			no	no	yes	yes	yes	part	no	no	no	no	part	no	no	no	no	no	no	no	part
17872946				A0A024R6R5_A0A024R9G3|A0A024R6R5_B0YIY4|A0A024R6R5_E5RGY0|A0A024R6R5_P04234|A0A024R6R5_Q8NHG7|A0A024R6R5_Q9BUN8|A0A024R9G3_Q8NHG7|A0A024R9G3_Q9UKV5|B0YIY4_Q9UKV5|E5RGY0_Q8NHG7|E5RGY0_Q9UKV5|P02786_Q8NHG7|P04234_P55072|P04234_Q9BUN8|P04234_Q9UKV5|P27824_Q8NHG7|P55072_Q86TM6|P55072_Q8NHG7|P55072_Q8TAT6|P55072_Q92890|P55072_Q9BQE4|P55072_Q9BUN8|P55072_Q9UKV5|Q86TM6_Q8NHG7|Q86TM6_Q9BQE4|Q8NHG7_Q8TAT6|Q8NHG7_Q92805|Q8NHG7_Q92890|Q8NHG7_Q96IF9|Q8NHG7_Q9BQE4|Q8NHG7_Q9BUN8|Q8NHG7_Q9UKV5|Q8NHG7_V9HW80|Q8TAT6_Q9BQE4|Q9BQE4_Q9BUN8|Q9BQE4_Q9UKV5|Q9BUN8_Q9UKV5	no (P04234,Q8NHG7)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
