Entry	input_up	Organism ID
O17528	O17528	6239
O17537	O17537	6239
O17547	O17547	6239
O17548	O17548	6239
O17554	O17554	6239
O17560	O17560	6239
O17566	O17566	6239
O17570	O17570	6239
O17581	O17581	6239
O17583	O17583	6239
O17586	O17586	6239
O17587	O17587	6239
O17590	O17590	6239
O17599	O17599	6239
O17607	O17607	6239
O17610	O17610	6239
O17612	O17612	6239
O17619	O17619	
O17622	O17622	6239
O17624	O17624	6239
O17626	O17626	6239
O17636	O17636	6239
O17643	O17643	6239
O17645	O17645	6239
O17671	O17671	6239
O17680	O17680	6239
O17695	O17695	6239
O17697	O17697	6239
O17708	O17708	6239
O17731	O17731	6239
O17742	O17742	6239
O17747	O17747	6239
O17751	O17751	6239
O17759	O17759	6239
O17761	O17761	6239
O17762	O17762	6239
O17766	O17766	6239
O17772	O17772	6239
O17795	O17795	6239
O17806	O17806	6239
O17807	O17807	6239
O17835	O17835	6239
O17836	O17836	6239
O17850	O17850	6239
O17861	O17861	6239
O17869	O17869	6239
O17892	O17892	6239
O17901	O17901	6239
O17905	O17905	6239
O17915	O17915	6239
O17921	O17921	6239
O17939	O17939	6239
O17953	O17953	6239
O17966	O17966	6239
O18000	O18000	6239
O18030	O18030	6239
O18037	O18037	6239
O18143	O18143	6239
O18178	O18178	6239
O18182	O18182	6239
O18207	O18207	
O18209	O18209	6239
O18210	O18210	6239
O18211	O18211	6239
O18215	O18215	6239
O18216	O18216	6239
O18219	O18219	6239
O18227	O18227	6239
O18228	O18228	6239
O18229	O18229	6239
O18230	O18230	6239
O18235	O18235	6239
O18239	O18239	6239
O18240	O18240	6239
O18256	O18256	6239
O18276	O18276	6239
O18302	O18302	6239
O18303	O18303	6239
O18304	O18304	6239
O18332	O18332	7227
O18333	O18333	7227
O18334	O18334	7227
O18335	O18335	7227
O18336	O18336	7227
O18337	O18337	7227
O18338	O18338	7227
O18339	O18339	7227
O18358	O18358	7227
O18367	O18367	7227
O18388	O18388	7227
O18397	O18397	7227
O18402	O18402	7227
O18404	O18404	7227
O18405	O18405	7227
O18407	O18407	7227
O18408	O18408	7227
O18412	O18412	7227
O18413	O18413	7227
O18415	O18415	7227
O18645	O18645	7227
O18650	O18650	6239
O18680	O18680	7227
O18683	O18683	7227
O18693	O18693	6239
O18694	O18694	6239
O18696	O18696	6239
O18734	O18734	9823
O18736	O18736	9913
O18766	O18766	9823
O18778	O18778	9913
O18789	O18789	9913
O18824	O18824	9913
O18840	O18840	9615
O18870	O18870	9913
O18968	O18968	9913
O18971	O18971	9913
O18994	O18994	9823
O19004	O19004	9823
O19071	O19071	9823
O19073	O19073	9823
O19137	O19137	9913
O19182	O19182	9913
O19441	O19441	10090
O19442	O19442	10090
O19443	O19443	10090
O22100	O22100	3702
O22105	O22105	39947
O22151	O22151	3702
O22173	O22173	3702
O22190	O22190	3702
O22207	O22207	3702
O22211	O22211	3702
O22218	O22218	3702
O22230	O22230	3702
O22247	O22247	3702
O22252	O22252	3702
O22286	O22286	3702
O22315	O22315	3702
O22446	O22446	3702
O22467	O22467	3702
O22468	O22468	3702
O22469	O22469	3702
O22588	O22588	3702
O22715	O22715	3702
O22769	O22769	3702
O22781	O22781	3702
O22785	O22785	3702
O22797	O22797	3702
O22823	O22823	3702
O22826	O22826	3702
O22827	O22827	3702
O22850	O22850	3702
O22854	O22854	3702
O22860	O22860	3702
O22877	O22877	3702
O22879	O22879	3702
O22885	O22885	3702
O22886	O22886	3702
O22899	O22899	3702
O22907	O22907	3702
O22922	O22922	3702
O22951	O22951	3702
O22961	O22961	3702
O22975	O22975	3702
O23016	O23016	3702
O23024	O23024	3702
O23051	O23051	3702
O23095	O23095	3702
O23138	O23138	3702
O23140	O23140	3702
O23145	O23145	3702
O23174	O23174	3702
O23184	O23184	3702
O23236	O23236	3702
O23240	O23240	3702
O23249	O23249	3702
O23252	O23252	3702
O23255	O23255	3702
O23273	O23273	3702
O23290	O23290	3702
O23310	O23310	3702
O23320	O23320	3702
O23334	O23334	3702
O23349	O23349	3702
O23364	O23364	3702
O23384	O23384	3702
O23390	O23390	3702
O23467	O23467	3702
O23492	O23492	3702
O23507	O23507	3702
O23515	O23515	3702
O23561	O23561	3702
O23569	O23569	3702
O23629	O23629	3702
O23654	O23654	3702
O23657	O23657	3702
O23676	O23676	3702
O23708	O23708	3702
O23710	O23710	3702
O23712	O23712	3702
O23714	O23714	3702
O23715	O23715	3702
O23717	O23717	3702
O23722	O23722	3702
O24174	O24174	39947
O24412	O24412	3702
O24454	O24454	3702
O24466	O24466	3702
O24496	O24496	3702
O24610	O24610	3702
O24616	O24616	3702
O24617	O24617	3702
O24633	O24633	3702
O24653	O24653	3702
O35052	O35052	10116
O35055	O35055	10116
O35066	O35066	10090
O35074	O35074	10090
O35077	O35077	10116
O35082	O35082	10090
O35084	O35084	10090
O35089	O35089	10090
O35099	O35099	10090
O35103	O35103	10090
O35111	O35111	10090
O35114	O35114	10090
O35118	O35118	10090
O35130	O35130	10090
O35134	O35134	10090
O35144	O35144	10090
O35147	O35147	10116
O35153	O35153	10090
O35165	O35165	10116
O35166	O35166	10090
O35173	O35173	10090
O35174	O35174	10090
O35179	O35179	10116
O35182	O35182	10090
O35186	O35186	10116
O35188	O35188	10090
O35206	O35206	10090
O35216	O35216	10090
O35218	O35218	10090
O35226	O35226	10090
O35228	O35228	10090
O35231	O35231	10090
O35235	O35235	10090
O35240	O35240	10116
O35242	O35242	10090
O35244	O35244	10116
O35250	O35250	10090
O35253	O35253	10090
O35254	O35254	10116
O35256	O35256	10090
O35257	O35257	10090
O35261	O35261	10090
O35263	O35263	10116
O35264	O35264	10116
O35276	O35276	10116
O35280	O35280	10090
O35286	O35286	10090
O35292	O35292	10090
O35293	O35293	10116
O35305	O35305	10090
O35308	O35308	10090
O35310	O35310	10090
O35316	O35316	10090
O35326	O35326	10090
O35346	O35346	10116
O35350	O35350	10090
O35367	O35367	10090
O35370	O35370	10116
O35372	O35372	10090
O35375	O35375	10090
O35381	O35381	10090
O35382	O35382	10090
O35386	O35386	10090
O35393	O35393	10090
O35400	O35400	10090
O35405	O35405	10090
O35409	O35409	10090
O35412	O35412	10116
O35423	O35423	10090
O35424	O35424	10090
O35427	O35427	10090
O35430	O35430	10116
O35431	O35431	10116
O35433	O35433	10116
O35435	O35435	10090
O35445	O35445	10090
O35448	O35448	10090
O35450	O35450	10090
O35453	O35453	10090
O35454	O35454	10090
O35457	O35457	10090
O35458	O35458	10116
O35462	O35462	10116
O35464	O35464	10090
O35468	O35468	10090
O35469	O35469	10090
O35473	O35473	10090
O35476	O35476	10116
O35484	O35484	10090
O35485	O35485	10116
O35488	O35488	10090
O35490	O35490	10090
O35509	O35509	10116
O35516	O35516	10090
O35526	O35526	10090
O35531	O35531	10116
O35532	O35532	10116
O35543	O35543	10116
O35544	O35544	10090
O35547	O35547	10116
O35552	O35552	10116
O35565	O35565	10090
O35566	O35566	10090
O35567	O35567	10116
O35593	O35593	10090
O35594	O35594	10090
O35598	O35598	10090
O35599	O35599	10090
O35600	O35600	10090
O35601	O35601	10090
O35604	O35604	10090
O35607	O35607	10090
O35608	O35608	10090
O35615	O35615	10090
O35618	O35618	10090
O35621	O35621	10090
O35622	O35622	10090
O35623	O35623	10090
O35625	O35625	10090
O35627	O35627	10090
O35632	O35632	10090
O35633	O35633	10090
O35638	O35638	10090
O35643	O35643	10090
O35654	O35654	10090
O35655	O35655	10090
O35657	O35657	10090
O35659	O35659	10090
O35664	O35664	10090
O35678	O35678	10090
O35680	O35680	10090
O35683	O35683	10090
O35685	O35685	10090
O35696	O35696	10090
O35701	O35701	10090
O35704	O35704	10090
O35714	O35714	10090
O35716	O35716	10090
O35717	O35717	10090
O35718	O35718	10090
O35719	O35719	10090
O35728	O35728	10090
O35730	O35730	10090
O35732	O35732	10090
O35737	O35737	10090
O35740	O35740	10090
O35744	O35744	10090
O35757	O35757	10116
O35761	O35761	10116
O35778	O35778	10116
O35790	O35790	10116
O35796	O35796	10116
O35811	O35811	10116
O35815	O35815	10116
O35821	O35821	10116
O35826	O35826	10116
O35849	O35849	10116
O35852	O35852	10090
O35855	O35855	10090
O35864	O35864	10090
O35874	O35874	10090
O35889	O35889	10116
O35900	O35900	10090
O35903	O35903	10090
O35904	O35904	10090
O35910	O35910	10116
O35913	O35913	10116
O35930	O35930	10090
O35936	O35936	10090
O35942	O35942	10090
O35943	O35943	10090
O35945	O35945	10090
O35949	O35949	10090
O35954	O35954	10090
O35955	O35955	10090
O35956	O35956	10116
O35963	O35963	10090
O35969	O35969	10090
O35972	O35972	10090
O35973	O35973	10090
O35977	O35977	10116
O35980	O35980	10090
O35988	O35988	10090
O36017	O36017	284812
O36028	O36028	284812
O41515	O41515	9913
O42124	O42124	9031
O42140	O42140	7955
O42229	O42229	9031
O42235	O42235	9031
O42248	O42248	7955
O42253	O42253	9031
O42363	O42363	7955
O42364	O42364	7955
O42376	O42376	7955
O42391	O42391	9031
O42401	O42401	9031
O42402	O42402	9031
O42404	O42404	9031
O42407	O42407	9031
O42422	O42422	9031
O42478	O42478	8355
O42479	O42479	9031
O42484	O42484	9031
O42644	O42644	284812
O42649	O42649	284812
O42652	O42652	284812
O42656	O42656	284812
O42658	O42658	284812
O42661	O42661	284812
O42699	O42699	284812
O42700	O42700	284812
O42706	O42706	284812
O42709	O42709	284812
O42842	O42842	284812
O42844	O42844	284812
O42846	O42846	284812
O42847	O42847	284812
O42848	O42848	284812
O42858	O42858	284812
O42872	O42872	284812
O42887	O42887	284812
O42888	O42888	284812
O42890	O42890	284812
O42894	O42894	284812
O42897	O42897	284812
O42898	O42898	284812
O42900	O42900	284812
O42901	O42901	284812
O42905	O42905	284812
O42915	O42915	284812
O42916	O42916	284812
O42917	O42917	284812
O42931	O42931	284812
O42935	O42935	284812
O42937	O42937	284812
O42938	O42938	284812
O42939	O42939	284812
O42954	O42954	284812
O42957	O42957	284812
O42978	O42978	284812
O42980	O42980	284812
O42984	O42984	284812
O42991	O42991	284812
O43001	O43001	284812
O43004	O43004	284812
O43005	O43005	284812
O43007	O43007	284812
O43012	O43012	284812
O43014	O43014	284812
O43017	O43017	284812
O43021	O43021	284812
O43022	O43022	284812
O43026	O43026	284812
O43035	O43035	284812
O43037	O43037	284812
O43038	O43038	284812
O43040	O43040	284812
O43041	O43041	284812
O43046	O43046	284812
O43050	O43050	284812
O43051	O43051	284812
O43052	O43052	284812
O43060	O43060	284812
O43063	O43063	284812
O43069	O43069	284812
O43079	O43079	284812
O43114	O43114	284812
O43143	O43143	9606
O43148	O43148	9606
O43151	O43151	9606
O43155	O43155	9606
O43157	O43157	9606
O43159	O43159	9606
O43164	O43164	9606
O43166	O43166	9606
O43169	O43169	9606
O43172	O43172	9606
O43173	O43173	9606
O43174	O43174	9606
O43175	O43175	9606
O43181	O43181	9606
O43182	O43182	9606
O43184	O43184	9606
O43187	O43187	9606
O43189	O43189	9606
O43193	O43193	9606
O43194	O43194	9606
O43196	O43196	9606
O43237	O43237	9606
O43242	O43242	9606
O43251	O43251	9606
O43252	O43252	9606
O43255	O43255	9606
O43264	O43264	9606
O43272	O43272	9606
O43278	O43278	9606
O43280	O43280	9606
O43286	O43286	9606
O43290	O43290	9606
O43291	O43291	9606
O43292	O43292	9606
O43293	O43293	9606
O43295	O43295	9606
O43296	O43296	9606
O43300	O43300	9606
O43301	O43301	9606
O43303	O43303	9606
O43306	O43306	9606
O43307	O43307	9606
O43314	O43314	9606
O43315	O43315	9606
O43318	O43318	9606
O43320	O43320	9606
O43323	O43323	9606
O43324	O43324	9606
O43345	O43345	9606
O43353	O43353	9606
O43361	O43361	9606
O43374	O43374	9606
O43390	O43390	9606
O43395	O43395	9606
O43426	O43426	9606
O43432	O43432	9606
O43447	O43447	9606
O43448	O43448	9606
O43451	O43451	9606
O43462	O43462	9606
O43463	O43463	9606
O43474	O43474	9606
O43482	O43482	9606
O43488	O43488	9606
O43491	O43491	9606
O43493	O43493	9606
O43497	O43497	9606
O43502	O43502	9606
O43504	O43504	9606
O43505	O43505	9606
O43506	O43506	9606
O43508	O43508	9606
O43511	O43511	9606
O43513	O43513	9606
O43516	O43516	9606
O43520	O43520	9606
O43521	O43521	9606
O43524	O43524	9606
O43525	O43525	9606
O43526	O43526	9606
O43529	O43529	9606
O43541	O43541	9606
O43542	O43542	9606
O43543	O43543	9606
O43548	O43548	9606
O43555	O43555	9606
O43557	O43557	9606
O43559	O43559	9606
O43561	O43561	9606
O43566	O43566	9606
O43570	O43570	9606
O43572	O43572	9606
O43581	O43581	9606
O43586	O43586	9606
O43592	O43592	9606
O43597	O43597	9606
O43602	O43602	9606
O43603	O43603	9606
O43609	O43609	9606
O43612	O43612	9606
O43613	O43613	9606
O43614	O43614	9606
O43615	O43615	9606
O43617	O43617	9606
O43633	O43633	9606
O43639	O43639	9606
O43653	O43653	9606
O43660	O43660	9606
O43663	O43663	9606
O43665	O43665	9606
O43674	O43674	9606
O43676	O43676	9606
O43677	O43677	9606
O43678	O43678	9606
O43681	O43681	9606
O43683	O43683	9606
O43684	O43684	9606
O43688	O43688	9606
O43699	O43699	9606
O43704	O43704	9606
O43707	O43707	9606
O43708	O43708	9606
O43709	O43709	9606
O43715	O43715	9606
O43731	O43731	9606
O43739	O43739	9606
O43741	O43741	9606
O43747	O43747	9606
O43749	O43749	9606
O43752	O43752	9606
O43759	O43759	9606
O43766	O43766	9606
O43768	O43768	9606
O43772	O43772	9606
O43776	O43776	9606
O43790	O43790	9606
O43791	O43791	9606
O43805	O43805	9606
O43808	O43808	9606
O43809	O43809	9606
O43818	O43818	9606
O43819	O43819	9606
O43820	O43820	9606
O43826	O43826	9606
O43837	O43837	9606
O43861	O43861	9606
O43865	O43865	9606
O43868	O43868	9606
O43869	O43869	9606
O43895	O43895	9606
O43896	O43896	9606
O43897	O43897	9606
O43913	O43913	9606
O43914	O43914	9606
O43915	O43915	9606
O43916	O43916	9606
O43920	O43920	9606
O43921	O43921	9606
O43924	O43924	9606
O43927	O43927	9606
O43929	O43929	9606
O44090	O44090	7227
O44113	O44113	7227
O44128	O44128	6239
O44156	O44156	6239
O44158	O44158	6239
O44166	O44166	6239
O44168	O44168	6239
O44175	O44175	6239
O44183	O44183	6239
O44186	O44186	6239
O44196	O44196	6239
O44199	O44199	6239
O44226	O44226	7227
O44326	O44326	6239
O44334	O44334	7227
O44381	O44381	7227
O44382	O44382	7227
O44386	O44386	7227
O44415	O44415	6239
O44434	O44434	7227
O44435	O44435	7227
O44437	O44437	7227
O44452	O44452	6239
O44480	O44480	6239
O44499	O44499	6239
O44502	O44502	6239
O44503	O44503	6239
O44508	O44508	6239
O44517	O44517	6239
O44518	O44518	6239
O44546	O44546	6239
O44547	O44547	6239
O44549	O44549	6239
O44552	O44552	6239
O44555	O44555	6239
O44563	O44563	6239
O44565	O44565	6239
O44576	O44576	6239
O44578	O44578	6239
O44609	O44609	6239
O44616	O44616	6239
O44625	O44625	6239
O44628	O44628	6239
O44712	O44712	6239
O44729	O44729	6239
O44732	O44732	6239
O44737	O44737	6239
O44738	O44738	6239
O44752	O44752	6239
O44781	O44781	6239
O44782	O44782	6239
O44783	O44783	7227
O44788	O44788	6239
O44827	O44827	6239
O44857	O44857	6239
O44873	O44873	6239
O44897	O44897	6239
O44906	O44906	6239
O44924	O44924	7227
O44954	O44954	6239
O44959	O44959	6239
O44985	O44985	6239
O44986	O44986	6239
O45003	O45003	6239
O45011	O45011	6239
O45012	O45012	6239
O45016	O45016	6239
O45028	O45028	7227
O45029	O45029	7227
O45074	O45074	6239
O45087	O45087	6239
O45089	O45089	6239
O45102	O45102	6239
O45106	O45106	6239
O45115	O45115	6239
O45137	O45137	6239
O45138	O45138	6239
O45145	O45145	6239
O45148	O45148	6239
O45166	O45166	6239
O45182	O45182	6239
O45218	O45218	6239
O45220	O45220	6239
O45226	O45226	6239
O45228	O45228	6239
O45241	O45241	6239
O45244	O45244	6239
O45271	O45271	6239
O45279	O45279	6239
O45293	O45293	6239
O45298	O45298	6239
O45303	O45303	6239
O45307	O45307	6239
O45323	O45323	6239
O45352	O45352	6239
O45359	O45359	6239
O45363	O45363	6239
O45379	O45379	6239
O45387	O45387	6239
O45391	O45391	6239
O45394	O45394	6239
O45402	O45402	6239
O45422	O45422	6239
O45430	O45430	6239
O45435	O45435	6239
O45451	O45451	6239
O45466	O45466	6239
O45495	O45495	6239
O45499	O45499	6239
O45518	O45518	6239
O45539	O45539	6239
O45551	O45551	6239
O45552	O45552	6239
O45577	O45577	6239
O45579	O45579	6239
O45583	O45583	6239
O45611	O45611	6239
O45622	O45622	6239
O45630	O45630	6239
O45657	O45657	6239
O45680	O45680	6239
O45686	O45686	6239
O45719	O45719	6239
O45730	O45730	6239
O45732	O45732	6239
O45734	O45734	6239
O45766	O45766	6239
O45784	O45784	6239
O45797	O45797	6239
O45813	O45813	6239
O45818	O45818	6239
O45819	O45819	6239
O45830	O45830	6239
O45865	O45865	6239
O45866	O45866	6239
O45870	O45870	6239
O45876	O45876	6239
O45891	O45891	6239
O45894	O45894	6239
O45915	O45915	6239
O45924	O45924	6239
O45926	O45926	6239
O45934	O45934	6239
O45935	O45935	6239
O45936	O45936	6239
O45946	O45946	6239
O45947	O45947	6239
O45948	O45948	6239
O46015	O46015	6239
O46034	O46034	7227
O46036	O46036	7227
O46037	O46037	7227
O46038	O46038	7227
O46043	O46043	7227
O46068	O46068	7227
O46069	O46069	7227
O46072	O46072	7227
O46073	O46073	7227
O46080	O46080	7227
O46082	O46082	7227
O46087	O46087	7227
O46090	O46090	7227
O46091	O46091	7227
O46093	O46093	7227
O46094	O46094	7227
O46096	O46096	7227
O46098	O46098	7227
O46106	O46106	7227
O46107	O46107	7227
O46108	O46108	7227
O46111	O46111	7227
O46231	O46231	7227
O46374	O46374	9823
O46375	O46375	9913
O46405	O46405	9913
O46411	O46411	9913
O46419	O46419	9913
O46420	O46420	9823
O46427	O46427	9823
O46469	O46469	9913
O46470	O46470	9913
O46521	O46521	9913
O46522	O46522	9913
O46629	O46629	9913
O46639	O46639	9913
O46674	O46674	9615
O46675	O46675	9913
O46677	O46677	9913
O46680	O46680	9913
O46685	O46685	9913
O48520	O48520	3702
O48534	O48534	3702
O48538	O48538	3702
O48549	O48549	3702
O48588	O48588	3702
O48646	O48646	3702
O48653	O48653	39947
O48661	O48661	3702
O48707	O48707	3702
O48709	O48709	3702
O48726	O48726	3702
O48779	O48779	3702
O48786	O48786	3702
O48789	O48789	3702
O48844	O48844	3702
O48850	O48850	3702
O48890	O48890	3702
O48916	O48916	3702
O48962	O48962	3702
O49048	O49048	3702
O49139	O49139	3702
O49160	O49160	3702
O49196	O49196	3702
O49213	O49213	3702
O49286	O49286	3702
O49299	O49299	3702
O49301	O49301	3702
O49312	O49312	3702
O49349	O49349	3702
O49354	O49354	3702
O49377	O49377	3702
O49403	O49403	3702
O49437	O49437	3702
O49457	O49457	3702
O49472	O49472	3702
O49485	O49485	3702
O49506	O49506	3702
O49532	O49532	3702
O49543	O49543	3702
O49552	O49552	3702
O49553	O49553	3702
O49570	O49570	3702
O49627	O49627	3702
O49639	O49639	3702
O49660	O49660	3702
O49733	O49733	3702
O49841	O49841	3702
O50039	O50039	3702
O53430	O53430	83332
O53512	O53512	83332
O53533	O53533	83332
O54689	O54689	10090
O54692	O54692	10090
O54693	O54693	10090
O54698	O54698	10116
O54699	O54699	10116
O54701	O54701	10116
O54702	O54702	10116
O54707	O54707	10090
O54709	O54709	10090
O54714	O54714	10090
O54724	O54724	10090
O54732	O54732	10090
O54734	O54734	10090
O54749	O54749	10090
O54750	O54750	10090
O54769	O54769	10116
O54772	O54772	10116
O54782	O54782	10090
O54783	O54783	10116
O54784	O54784	10090
O54786	O54786	10090
O54788	O54788	10090
O54790	O54790	10090
O54791	O54791	10090
O54794	O54794	10090
O54799	O54799	10090
O54804	O54804	10090
O54818	O54818	10090
O54819	O54819	10090
O54824	O54824	10090
O54827	O54827	10090
O54828	O54828	10090
O54829	O54829	10090
O54830	O54830	10090
O54831	O54831	10090
O54833	O54833	10090
O54834	O54834	10090
O54851	O54851	10090
O54857	O54857	10116
O54861	O54861	10116
O54864	O54864	10090
O54871	O54871	10116
O54885	O54885	10090
O54890	O54890	10090
O54897	O54897	10090
O54907	O54907	10090
O54908	O54908	10090
O54909	O54909	10090
O54910	O54910	10090
O54912	O54912	10116
O54915	O54915	10090
O54916	O54916	10090
O54918	O54918	10090
O54922	O54922	10116
O54924	O54924	10116
O54927	O54927	10090
O54928	O54928	10090
O54940	O54940	10090
O54941	O54941	10090
O54943	O54943	10090
O54946	O54946	10090
O54949	O54949	10090
O54950	O54950	10090
O54956	O54956	10090
O54957	O54957	10090
O54962	O54962	10090
O54983	O54983	10090
O54984	O54984	10090
O54991	O54991	10090
O54992	O54992	10090
O55005	O55005	10116
O55013	O55013	10090
O55017	O55017	10090
O55022	O55022	10090
O55026	O55026	10090
O55028	O55028	10090
O55029	O55029	10090
O55033	O55033	10090
O55038	O55038	10090
O55040	O55040	10090
O55043	O55043	10116
O55057	O55057	10090
O55071	O55071	10090
O55095	O55095	10090
O55098	O55098	10090
O55099	O55099	10116
O55100	O55100	10090
O55102	O55102	10090
O55111	O55111	10090
O55123	O55123	10090
O55128	O55128	10090
O55137	O55137	10090
O55142	O55142	10090
O55143	O55143	10090
O55154	O55154	10116
O55159	O55159	10116
O55162	O55162	10116
O55166	O55166	10116
O55173	O55173	10116
O55186	O55186	10090
O55187	O55187	10090
O55188	O55188	10090
O55192	O55192	10090
O55201	O55201	10090
O55213	O55213	10116
O55222	O55222	10090
O55229	O55229	10090
O55230	O55230	10090
O55232	O55232	10116
O55233	O55233	10090
O55234	O55234	10090
O55236	O55236	10090
O55237	O55237	10090
O55239	O55239	10090
O55240	O55240	10090
O55241	O55241	10090
O57330	O57330	7955
O57340	O57340	9031
O57341	O57341	7955
O57391	O57391	9031
O57411	O57411	9031
O57416	O57416	7955
O57460	O57460	7955
O57474	O57474	7955
O57521	O57521	7955
O57559	F1P4L6,O57559	9031
O59666	O59666	284812
O59670	O59670	284812
O59675	O59675	284812
O59703	O59703	284812
O59709	O59709	284812
O59710	O59710	284812
O59711	O59711	284812
O59713	O59713	284812
O59715	O59715	284812
O59722	O59722	284812
O59734	O59734	284812
O59747	O59747	284812
O59751	O59751	284812
O59753	O59753	284812
O59760	O59760	284812
O59763	O59763	284812
O59770	O59770	284812
O59771	O59771	284812
O59781	O59781	284812
O59786	O59786	284812
O59790	O59790	284812
O59794	O59794	284812
O59801	O59801	284812
O59802	O59802	284812
O59805	O59805	284812
O59808	O59808	284812
O59809	O59809	284812
O59810	O59810	284812
O59816	O59816	284812
O59819	O59819	284812
O59821	O59821	284812
O59823	O59823	284812
O59825	O59825	284812
O59826	O59826	284812
O59832	O59832	284812
O59835	O59835	284812
O59838	O59838	284812
O59855	O59855	284812
O59858	O59858	284812
O59865	O59865	284812
O59866	O59866	284812
O59868	O59868	284812
O60016	O60016	284812
O60055	O60055	284812
O60061	O60061	284812
O60068	O60068	284812
O60070	O60070	284812
O60073	O60073	284812
O60076	O60076	284812
O60095	O60095	284812
O60101	O60101	284812
O60103	O60103	284812
O60105	O60105	284812
O60106	O60106	284812
O60109	O60109	284812
O60112	O60112	284812
O60119	O60119	284812
O60123	O60123	284812
O60128	O60128	284812
O60135	O60135	284812
O60143	O60143	284812
O60149	O60149	284812
O60152	O60152	284812
O60161	O60161	284812
O60162	O60162	284812
O60171	O60171	284812
O60175	O60175	284812
O60179	O60179	284812
O60182	O60182	284812
O60183	O60183	284812
O60184	O60184	284812
O60185	O60185	284812
O60188	O60188	284812
O60198	O60198	284812
O60200	O60200	559292
O60216	O60216	9606
O60218	O60218	9606
O60220	O60220	9606
O60229	O60229	9606
O60231	O60231	9606
O60234	O60234	9606
O60237	O60237	9606
O60238	O60238	9606
O60240	O60240	9606
O60243	O60243	9606
O60244	O60244	9606
O60245	O60245	9606
O60258	O60258	9606
O60260	O60260	9606
O60262	O60262	9606
O60264	O60264	9606
O60266	O60266	9606
O60271	O60271	9606
O60282	O60282	9606
O60285	O60285	9606
O60291	O60291	9606
O60294	O60294	9606
O60304	O60304	9606
O60306	O60306	9606
O60312	O60312	9606
O60331	O60331	9606
O60333	O60333	9606
O60337	O60337	9606
O60341	O60341	9606
O60343	O60343	9606
O60344	O60344	9606
O60346	O60346	9606
O60353	O60353	9606
O60359	O60359	9606
O60403	O60403	9606
O60404	O60404	9606
O60412	O60412	9606
O60423	O60423	9606
O60427	O60427	9606
O60431	O60431	9606
O60437	O60437	9606
O60462	O60462	9606
O60469	O60469	9606
O60476	O60476	9606
O60481	O60481	9606
O60486	O60486	9606
O60488	O60488	9606
O60493	O60493	9606
O60494	O60494	9606
O60496	O60496	9606
O60499	O60499	9606
O60500	O60500	9606
O60503	O60503	9606
O60504	O60504	9606
O60508	O60508	9606
O60512	O60512	9606
O60513	O60513	9606
O60522	O60522	9606
O60542	O60542	9606
O60543	O60543	9606
O60547	O60547	9606
O60551	O60551	9606
O60563	O60563	9606
O60566	O60566	9606
O60568	O60568	9606
O60573	O60573	9606
O60583	O60583	9606
O60602	O60602	9606
O60603	O60603	9606
O60609	O60609	9606
O60610	O60610	9606
O60641	O60641	9606
O60645	O60645	9606
O60656	O60656	9606
O60658	O60658	9606
O60662	O60662	9606
O60664	O60664	9606
O60669	O60669	9606
O60671	O60671	9606
O60673	O60673	9606
O60674	O60674	9606
O60675	O60675	9606
O60678	O60678	9606
O60701	O60701	9606
O60706	O60706	9606
O60716	O60716	9606
O60721	O60721	9606
O60725	O60725	9606
O60729	O60729	9606
O60733	O60733	9606
O60741	O60741	9606
O60749	O60749	9606
O60755	O60755	9606
O60760	O60760	9606
O60762	O60762	9606
O60763	O60763	9606
O60765	O60765	9606
O60779	O60779	9606
O60783	O60783	9606
O60784	O60784	9606
O60814	O60814	9606
O60825	O60825	9606
O60828	O60828	9606
O60830	O60830	9606
O60832	O60832	9606
O60840	O60840	9606
O60841	O60841	9606
O60858	O60858	9606
O60879	O60879	9606
O60880	O60880	9606
O60882	O60882	9606
O60883	O60883	9606
O60890	O60890	9606
O60894	O60894	9606
O60895	O60895	9606
O60896	O60896	9606
O60906	O60906	9606
O60907	O60907	9606
O60909	O60909	9606
O60911	O60911	9606
O60921	O60921	9606
O60925	O60925	9606
O60931	O60931	9606
O60934	O60934	9606
O60938	O60938	9606
O60939	O60939	9606
O60942	O60942	9606
O60992	O60992	5833
O60999	O60999	44689
O61142	O61142	5833
O61198	O61198	6239
O61199	O61199	6239
O61213	O61213	6239
O61216	O61216	6239
O61217	O61217	6239
O61220	O61220	6239
O61231	O61231	7227
O61235	O61235	6239
O61267	O61267	7227
O61304	O61304	6239
O61380	O61380	7227
O61397	O61397	6239
O61443	O61443	7227
O61444	O61444	7227
O61458	O61458	7227
O61459	O61459	6239
O61492	O61492	7227
O61495	O61495	7227
O61519	O61519	6239
O61520	O61520	6239
O61528	O61528	6239
O61538	O61538	7227
O61539	O61539	7227
O61540	O61540	7227
O61543	O61543	7227
O61613	O61613	7227
O61618	O61618	7227
O61639	O61639	7227
O61643	O61643	7227
O61646	O61646	7227
O61661	O61661	7227
O61707	O61707	6239
O61722	O61722	7227
O61741	O61741	6239
O61742	O61742	6239
O61749	O61749	6239
O61750	O61750	6239
O61790	O61790	6239
O61792	O61792	6239
O61820	O61820	6239
O61845	O61845	6239
O61861	O61861	6239
O61866	O61866	6239
O61887	O61887	6239
O61902	O61902	6239
O61917	O61917	7227
O61955	O61955	6239
O61980	O61980	6239
O62095	O62095	6239
O62102	O62102	6239
O62107	O62107	6239
O62113	O62113	6239
O62122	O62122	6239
O62133	O62133	6239
O62137	O62137	6239
O62138	O62138	6239
