input_up	Organism ID
F7BCV5	8364
F6ZM17	8364
F6YKQ4	8364
F6S876	8364
F6ZLS1	8364
H0ZFT6	59729
H0ZLK3	59729
B5AKD6	59729
H1A014	59729
F7BWR3	8364
P45481	10090
F1MGN7	9913
Q0VC83	9913
F1N1Y2	9913
Q9V428	7227
Q7JVW9	7227
F7DUM1	8364
F7DUL5	8364
F7DZ46	8364
F7DUK9	8364
F7CTE7	8364
E9QF99	7955
F1R792	7955
E7F0D2	7955
E7F1C2	7955
E9QIN2	7955
F1QIE9	7955
B0M1M7	9823
Q29YR5	10116
Q8R402	10116
F1LRG0	10116
H0ZIT7	59729
H0ZIT0	59729
Q8SX51	7227
Q4V6S8	7227
Q8SYJ3	7227
Q9VD40	7227
Q9VFG1	7227
Q9VFG2	7227
Q4V4V9	7227
C6SUV5	7227
Q9VFG0	7227
M9ND52	7227
Q9VDW0	7227
Q9VRR0	7227
Q29QU6	7227
D6W4U2	7227
Q9VDV9	7227
Q9VDV8	7227
Q961U9	7227
Q95T79	7227
Q8MT31	7227
Q9VDV7	7227
Q9VIK2	7227
Q9VDV6	7227
Q9VDV5	7227
Q9VRT4	7227
B9A0N4	7227
Q4V514	7227
Q9VRQ8	7227
Q494L0	7227
Q4V4Z0	7227
Q4V539	7227
Q961J5	7227
Q1LYE3	7955
F1QFX7	7955
F1QYS9	7955
E7F685	7955
Q5TZD7	7955
R4GE05	7955
F1QVS5	7955
F8W3R2	7955
E9QI00	7955
Q1LXI0	7955
F1R3B0	7955
F1QWM0	7955
F1QIW1	7955
Q7ZU76	7955
Q7ZUP7	7955
F6PIR2	8364
F6T7X1	8364
F7EBW1	8364
A4IH32	8364
Q5F3R6	9031
Q01826	9606
P55212	9606
A5PK73	9913
Q3ZBY4	9913
A6QLL8	9913
P35443	9606
P49746	9606
P10451	9606
Q6Q762	6239
Q9XV66	6239
U4PMX5	6239
P42173	6239
Q8MXH5	6239
V6CKM5	6239
V6CJF9	6239
G5EDM1	6239
V6CLU1	6239
U4PCH9	6239
Q688B2	6239
Q688B3	6239
Q688B4	6239
V6CLY6	6239
G5EG32	6239
Q06AY5	6239
V6CLY7	6239
V6CLT6	6239
V6CKL6	6239
V6CLZ1	6239
V6CJF5	6239
V6CLY1	6239
H0YPQ4	59729
H0YPQ5	59729
H0ZTB4	59729
H0YPQ7	59729
H0ZKM2	59729
H0YVF1	59729
H0Z5E1	59729
H0ZWB1	59729
H0YZI1	59729
H1A0Q7	59729
H0YRR5	59729
H0YRR3	59729
H0ZDL3	59729
H0ZLL5	59729
H0ZLL7	59729
H0ZMN1	59729
H0ZUZ2	59729
H0ZSI8	59729
H0ZFK6	59729
H0ZTD0	59729
H0ZVV4	59729
H0YUN9	59729
H0Z9X3	59729
H1A0B0	59729
H0YQ79	59729
H0Z9T0	59729
H0YX59	59729
H0ZAU0	59729
H0YWK7	59729
H0YV78	59729
H1A4B0	59729
Q869V0	44689
Q54RT1	44689
Q54RS9	44689
Q8H176	3702
Q0WN17	3702
Q9FFP6	3702
Q9SJQ0	3702
Q9SQQ7	3702
Q9FNN1	3702
Q9LF93	3702
Q94KE3	3702
A8MR07	3702
Q8LFE1	3702
Q9LU95	3702
O65595	3702
Q9M057	3702
Q9FM97	3702
Q9M044	3702
Q3UH93	10090
Q62178	10090
H0ZJK1	59729
Q8HYW3	9913
A7Z066	9913
F1MXK6	9913
F1MG44	9913
F1MXX2	9913
Q29RZ0	9913
Q61147	10090
F1SPI8	9823
I3LHY9	9823
I3L6Z7	9823
Q7T1E0	7955
Q567A1	7955
Q5XIZ6	7955
B0V3S2	7955
F1QGK0	7955
Q7KTW5	7227
Q9VVM6	7227
D2NUE0	7227
Q2IBC7	10116
P30543	10116
Q71UI0	10116
B1WBR3	10116
Q60805	10090
Q7LG56	9606
F1NF64	9031
A6QNM9	9913
F1MX88	9913
Q12086	559292
P39875	559292
P25336	559292
E9QGU4	7955
Q7T2P2	7955
Q6NVI6	7955
F1QN02	7955
B3DKJ0	7955
F1QKY8	7955
E9QD64	7955
Q7ZYX4	7955
Q6PH46	7955
E7F797	7955
Q9I868	7955
Q9W792	7955
Q803P2	7955
F1R514	7955
Q7ZU96	7955
F1QV28	7955
E9QGA0	7955
E7FC32	7955
Q9PW76	7955
P07516	9913
Q02399	9913
E1C115	9031
H0Z984	59729
H0Z3R1	59729
H1A461	59729
H0YXM1	59729
H0YRQ8	59729
H0YXM3	59729
H0YXM5	59729
F6XSY2	8364
F7ARH6	8364
F7DLF9	8364
F6TVF4	8364
Q6P8G4	8364
F6ZQI2	8364
B0BLT9	8364
F7ERD8	8364
F6SG01	8364
F6VRH0	8364
Q5ZKC6	9031
F7BGT1	9031
F1LSN8	10116
F1P5Y4	9031
G5EFK4	6239
Q09624	6239
Q8L9B8	3702
Q56WS4	3702
Q9FWX0	3702
Q8LGP6	3702
Q8L456	3702
Q8L4P1	3702
Q8L4P0	3702
F4IC59	3702
Q8LGP5	3702
Q8L3R9	3702
Q8L4B7	3702
Q8L485	3702
H0ZAK4	59729
F1MV61	9913
G3MXL8	9913
G3N1G9	9913
E2RLF1	9615
E2R0I8	9615
P48509	9606
F1NPG7	9031
F1P291	9031
D3Z8W0	10116
Q9JI60	10090
F1PTV4	9615
E1BXR0	9031
F1NT13	9031
F6YXL0	8364
F7A0K0	8364
F7C5P9	8364
F7E7Q5	8364
Q6P0K8	10116
F1M7E5	10116
D3ZZZ9	10116
Q8CI19	10090
Q925I7	10090
E2RDY8	9615
O16272	6239
O16271	6239
P34465	6239
H2KYX0	6239
Q8BT60	10090
Q8C166	10090
Q9Z140	10090
Q0VE82	10090
F1S0H1	9823
A9JTM1	8364
E2RC44	9615
E2RKL8	9615
Q8BZ82	10090
P09411	10090
P87041	284812
Q7ZUI5	7955
F1R2F7	7955
E9QH32	7955
A4IFI9	9913
A7YW22	9913
O14370	284812
P22734	10116
E7EYV1	7955
E7F7C2	7955
P51813	9606
F6SRK6	8364
F7ETW6	8364
H0ZAL8	59729
H0ZAM1	59729
F1N2I4	9913
Q0IIB2	9913
F1MJH6	9913
Q8WNW7	9913
F1MVS1	9913
Q2QT46	39947
J9NXA7	9615
E2R8U5	9615
F1PXE8	9615
F1PBX4	9615
E2R8G2	9615
E2RMJ2	9615
F1PKF3	9615
F6PJ67	8364
F7CBX5	8364
A4IIN1	8364
O35484	10090
O08608	10090
P54369	10090
P00860	10090
J9P207	9615
E2QZE7	9615
F1PDQ2	9615
E2RJW7	9615
E2RJW9	9615
I3LAX1	9823
F1S0S8	9823
F1RTJ7	9823
F1SN14	9823
F1RFG1	9823
F1S0S0	9823
Q5RG53	7955
Q5RG54	7955
P10493	10090
O54732	10090
Q9SI33	3702
Q9FL74	3702
Q8LCQ3	3702
Q9LN24	3702
F4JCB2	3702
Q9LUP3	3702
Q8LL04	3702
Q9FHL1	3702
Q00IB6	3702
Q3ECX9	3702
A0MEB3	3702
Q0WMZ2	3702
Q3E7I8	3702
Q94C60	3702
C0LW35	3702
Q9SIU2	3702
Q9XFD1	3702
Q9ZVR2	3702
Q9LJN7	3702
Q9LJN6	3702
F7DAZ9	8364
F7DB68	8364
F7DB16	8364
F6YP40	8364
P83484	3702
Q9SF33	3702
P83483	3702
Q42052	3702
Q8LB47	3702
Q9SP35	3702
Q9LDZ0	3702
Q1PF33	3702
Q8GUM2	3702
Q9LYY2	3702
Q9LN27	3702
Q8VYE2	3702
Q5XF06	3702
Q9FLP3	3702
Q0WM57	3702
Q1G3L1	3702
Q9C5A9	3702
Q9SZ18	3702
Q94AX4	3702
P60112	3702
Q8RV04	3702
Q9LYG1	3702
Q8H135	3702
Q8LDE9	3702
F1PD30	9615
E2RDK4	9615
J9P9C9	9615
H9GWC8	9615
E2R3S9	9615
K7GQZ4	9823
P30356	9823
F1SDU7	9823
I3LEI1	9823
O08561	10116
M0R3K0	10116
P61206	10116
F1S574	9823
F1S573	9823
I3LAV8	9823
I3L5F2	9823
I3LLP2	9823
I3LHC3	9823
I3LE88	9823
F7B5Z2	8364
Q28DY4	8364
Q9Y0H4	7227
P16554	7227
H0Z705	59729
H0YZU0	59729
P11499	10090
D3ZG11	10116
F1NPG6	9031
F1MM00	9913
F6NXI2	7955
F6PAL8	7955
A8WGC5	7955
F1QAC6	7955
Q0VCA8	9913
F1ST74	9823
B6ICU4	9823
F1SVC3	9823
I3LI66	9823
F1SC14	9823
I3LJI4	9823
F1SUA2	9823
I3LDT1	9823
H9LBW0	9823
Q8VCG4	10090
Q8K182	10090
Q8BH35	10090
P06683	10090
E7F935	
Q7ZSY3	7955
F1QKK0	
F1QBF3	7955
F1Q9K1	7955
E7FAW0	7955
F1Q9N1	7955
E7F6F1	7955
H9GX65	7955
F1R4U9	7955
F6PBX5	7955
Q1MTE3	7955
F6NTB4	7955
E9QBQ8	7955
E7FFZ4	7955
Q5U379	7955
Q9M3G7	3702
Q53HV7	9606
P48026	10090
Q60991	10090
Q6ASW3	39947
Q6ASW2	39947
Q10DU4	39947
Q10DU3	39947
Q0ILF8	39947
Q8LLN9	39947
P54873	3702
F1NBC1	9031
Q9NQ88	9606
P33886	284812
P41143	9606
P41145	9606
P01210	9606
F6YTF8	8364
Q6P849	8364
E9PZ87	10090
Q8R4K8	10090
Q9HB14	9606
H0Z4M3	59729
P18850	9606
Q5BK16	10116
A5H7G8	9615
Q16581	9606
Q9BIW9	6239
Q9N5Z3	6239
F7AE83	8364
I3LVF2	9823
Q9DBF1	10090
F1Q4Y0	7955
F1QPS3	7955
F6YFN5	8364
F6QQD4	8364
B3DLI6	8364
Q503G3	7955
E7F5Y8	7955
F1RY36	9823
D3ZBX0	10116
Q68G41	10116
Q6WRY0	8364
O82486	3702
Q9MB58	3702
P52887	6239
O94537	284812
P07872	10116
Q9VHX0	7227
Q9VK71	7227
P31369	7227
P31368	7227
Q7JUY8	7227
F1RSU6	9823
F1SLY8	9823
Q9ES21	10116
P35433	10116
F1MWW1	9913
G5E545	9913
J9P028	9615
F1N5M2	9913
F1NPR8	9031
E1C8P2	9031
Q8MT36	7227
Q22949	6239
F1S1H5	9823
Q27888	6239
P30648	6239
O01789	6239
Q19555	6239
H2L0H5	6239
U4PC40	6239
Q2A957	
B2FDA8	6239
H2L0H6	6239
G5EC05	6239
U4PCH6	6239
Q95XZ5	6239
Q19325	6239
Q9U2C1	
Q21843	6239
Q21306	6239
O17581	6239
I2HAB3	
P04279	9606
P02788	9606
P37840	9606
P01258	9606
P10997	9606
P61626	9606
A1E959	9606
Q15582	9606
Q9Y287	9606
Q08431	9606
P01034	9606
F1P7P2	9615
F8W2D7	7955
F8W507	7955
Q9DGJ4	7955
Q8IZU9	9606
Q6UWL6	9606
E7EZ83	7955
Q62622	10116
O17759	6239
Q9XTI0	6239
Q9Z1P2	10116
D3ZKG5	10116
Q03001-3	9606
Q03001	9606
F1SSZ0	9823
O45318	6239
Q23083	6239
Q9XW63	6239
H2L2D3	6239
F1NYJ7	9031
F1RX80	9823
I3LTR0	9823
F1S3B6	9823
I3L5H1	9823
F7AKK3	8364
Q5BJ89	8364
E1NZB4	7227
Q26279	7227
Q9VQJ0	7227
Q26278	7227
M9PBZ2	7227
F6JH25	7227
Q26293	7227
Q24474	7227
A2RVE5	7227
Q9VYI0	7227
P16914	7227
Q95TA9	7227
Q9Z1Z1	10116
P17709	559292
P04807	559292
P04806	559292
Q04409	559292
P54105	9606
Q567W8	7955
F1RE36	7955
Q6PBJ4	7955
Q9JJH7	10090
Q7TN37	10090
H9L1D5	9031
E1C757	9031
Q9Y673	9606
P09470	10090
B9F604	39947
Q9AY75	39947
Q10CU7	39947
Q0DN24	39947
F1S2U1	9823
Q8QGX4	9031
Q90YB1	9031
O93257	9031
E1BFV0	9913
A2T1K7	9823
A2T1K6	9823
P09207	9031
F1NMU4	9031
G1K338	9031
P32882	9031
P09653	9031
F6WUK2	8364
F1LPQ4	10116
Q8K4D5	10116
P48616	9913
P21758	9913
G3V6H1	10116
P84903	10116
H0ZRE4	59729
H0ZA46	59729
H0Z2J7	59729
A5GFZ6	9823
O35490	10090
F1MHT1	9913
Q64521	10090
F6ZZ62	8364
O04226	39947
Q941T1	39947
Q9C000	9606
H0ZHC6	59729
H0YX11	59729
H0YSC0	59729
P61027	10090
Q91V41	10090
Q9DD03	10090
F7AAK9	8364
F1Q564	7955
I6UW11	7955
E9QCW0	7955
A3KQK1	7955
F1N4K7	9913
F1PMM3	9615
F1PBV7	9615
F1PXM6	9615
O18875	9913
O61199	6239
O45148	6239
P97584	10116
P20443	10090
F1QRB4	7955
E7F3R8	7955
A4QN88	7955
F1R3A4	7955
E9QF97	7955
F1R5G5	7955
E7FAP3	7955
Q6PBX2	7955
E7F715	7955
F1R9P2	7955
Q7SZE5	7955
U3JAS9	7955
F1QS59	7955
M9PIB5	7227
Q0KHU4	7227
Q8SXY7	7227
Q4V4J3	7227
M9PG08	7227
Q9VLB7	7227
Q9VPG7	7227
Q8IMX7	7227
Q24349	7227
Q9VW59	7227
F6RT05	8364
Q64669	10090
F7EEE7	8364
F7ACH4	8364
Q05533	559292
P38710	559292
E1BU49	9031
F1P4M2	9031
Q02809	9606
O00469	9606
O60568	9606
F1RI90	9823
Q99541	9606
E1BSJ3	9031
F1NGM0	9031
Q2QXB3	39947
Q2QLW3	39947
P15650	10116
D3ZSZ3	10116
Q54TB5	44689
Q9P212	9606
Q8N3E9	9606
O75038	9606
P51178	9606
Q4KWH8	9606
J9P4K5	9615
F1PD86	9615
F1PMP2	9615
F1PMP3	9615
P21855	10090
O09126	10090
F7EIW9	8364
Q28IK4	8364
F6V492	8364
P97460	10090
Q9WTL8	10090
F1PZC6	9615
Q8C4A0	10090
Q2EF45	9913
B2DG16	9913
F1PQ91	9615
Q86UK5	9606
P57679	9606
F1N5J2	9913
P25294	559292
P06700	559292
P09435	559292
P53685	559292
P10592	559292
P10591	559292
P22202	559292
F1PXB6	9615
J9NXT3	9615
P42731	3702
Q9FXA2	3702
F4HYS3	3702
F4HT49	3702
Q93ZT6	3702
Q05196	3702
Q76E23	3702
O22173	3702
O82233	3702
O64380	3702
R4GJK4	9031
F1NCN4	9031
F1NNS1	9031
F1P4F4	9031
E1C0F1	9031
Q5ZLW9	9031
E1C8Z0	9031
F1NAZ9	9031
E1BX11	9031
F1P528	9031
F1NLX7	9031
Q5ZMQ3	9031
O13844	284812
F1LRQ1	10116
A8JV04	7227
A0A023GPV6	7227
Q7YU03	7227
E1BQ70	9031
E1BTW4	9031
F1MGZ9	9913
Q8UVE3	9031
P41969	10090
F1PQZ4	9615
P94063	3702
Q9SWE5	3702
P35475	9606
F1MGJ7	9913
Q13433	9606
Q15043	9606
H0ZBX4	59729
H0ZQB3	59729
H0Z4G6	59729
H0Z442	59729
H0Z4G5	59729
H0YUP0	59729
H0ZV97	59729
H0Z184	59729
H0Z170	59729
H0Z855	59729
F1PZ92	9615
M0RB59	10116
D4A9W8	10116
A1Z739	7227
Q7K1C2	7227
Q4V6P3	7227
Q7JYK2	7227
J9NYG8	9615
E2R7A3	9615
F1PGM9	9615
F1PY40	9615
F1Q036	9615
F1PVL0	9615
F1N460	9913
P50998	284812
Q3MHR2	9913
F1PQJ4	9615
J9PAE0	9615
F1Q096	9615
J9P3D0	9615
F6V2Q3	9615
J9PAF7	9615
F1PTY0	9615
Q8R007	10090
Q29RV0	9913
E1BC36	9913
A7MBB9	9913
F1N340	9913
E9QAN8	10090
A2RSK1	10090
D3Z6L6	10090
Q4FZD4	10090
Q6P8P6	10090
D3Z091	10090
E9QQ35	10090
Q9PRI8	8355
E2RSE5	9615
Q5E982	9913
Q28053	9913
H0ZCA5	59729
F6XJE1	8364
F7ED06	8364
F6UQM0	8364
F7ECI2	8364
F6Z6S0	8364
L7N3W5	8364
L7N3W6	8364
F6V833	8364
F1RGV5	9823
E1B859	9913
F1MWN5	9913
Q58D53	9913
F1PGB4	9615
B0S7E0	7955
B0S4U4	7955
E7F0I3	7955
Q8QGE3	7955
Q5E947	9913
P49090	559292
P49089	559292
H0ZVI7	59729
P32851	10116
D3ZN61	10116
P61265	10116
F6PIY1	8364
F7D5G2	8364
F6S5B2	8364
F6TL00	8364
F4J3T8	3702
F4JWB3	3702
Q9VID4	7227
C7LAC9	7227
Q9BKE4	7227
Q8INT6	7227
I3L7Z0	9823
A1E133	9031
R4GKQ7	9031
F1NEA1	9031
R4GJU4	9031
F1ND55	9031
Q5XKY5	9031
Q9C512	3702
Q8H116	3702
Q9I903	7955
Q9UT24	284812
P78814	284812
Q9UUI3	284812
Q12381	284812
Q10178	284812
O74690	284812
O59734	284812
O94620	284812
Q9Y7T7	284812
O14187	284812
Q9P7R6	284812
O14036	284812
O94316	284812
P87215	284812
Q10163	284812
Q9UUC6	284812
O94408	284812
Q9UTT2	284812
O14102	284812
Q9USZ3	284812
O74966	284812
Q9P383	284812
O42661	284812
O14253	284812
A2RRU4	10116
Q2TBL9	9913
H0ZDV3	59729
E1BPQ8	9913
D4A3E5	10116
M0R7S9	10116
P07943	10116
M0RC16	10116
D3ZTG9	10116
F8WG68	10116
Q55D50	44689
F1LRN8	10116
Q5U1Z5	10116
Q6P778	10116
I3LAH9	9823
P35520	9606
P10085	10090
F1LLW9	10116
Q641Z3	10116
D3ZTJ7	10116
D4A2N4	10116
F1Q9Z4	7955
E1BMP9	9913
Q8HY42	9913
F1MJK4	9913
A7YY52	9913
P22288	10116
O70276	10116
H1A4B9	59729
H0ZRQ2	59729
H0ZKT4	59729
H0Z8L2	59729
P70460	10090
Q03173	10090
D3ZTV8	10116
G3V6B7	10116
G3V9S8	10116
O35757	10116
H0ZD98	59729
H0ZAA5	59729
Q3UZ39	10090
F1SMG8	9823
Q6UWV6	9606
Q5VQP1	39947
D3ZP89	10116
Q13469	9606
O95644	9606
Q12968	9606
E2R119	9615
J9NYU6	9615
P19256	9606
P06729	9606
F1Q8V6	7955
A5WUN1	7955
E7F6G4	7955
E7F911	7955
U3JAM0	7955
F1QIS8	7955
E7FB43	7955
A8E7L5	7955
E9QHJ4	7955
Q195J2	7955
F1Q6I7	7955
G8Z411	7955
F1QZD7	7955
F1RER0	7955
D0EXE2	7955
E7FAQ4	7955
F1QI62	7955
E7FEQ8	7955
E7F3K3	7955
Q5TZ45	7955
E7FFY4	7955
F1QU05	7955
Q5TYV5	7955
F1Q5N3	7955
Q1MT60	7955
F1Q764	7955
Q5TYU9	7955
F1QMC8	7955
A1A5V5	7955
E7FEB1	7955
B0V116	7955
D3GDN2	7955
D7R7W5	7955
Q2KNE5	7955
Q08BG4	7955
E7F7H2	7955
F1RD43	7955
E7FF75	7955
B3DFU2	7955
F1RCQ6	7955
E7FCG9	7955
E7EZ19	7955
A2AV71	7955
F1R6N9	7955
B3DJA3	7955
F1QGA3	7955
E7EZR6	7955
E7FEY3	7955
E7FEY4	7955
Q502K5	7955
F1RDS8	7955
F1Q9W7	7955
F1QKW8	7955
F1R5H5	7955
A7MC07	7955
D3TZW3	7955
D3TZW2	7955
E7FH20	7955
Q1JPS6	7955
Q8JGU0	7955
E7FEL0	7955
A1YQE3	7955
E9QBJ7	7955
F1R280	7955
F1Q6L0	7955
E7EZ41	
F7BDG1	8364
F6U377	8364
Q28F87	8364
F7CS79	8364
F6XA42	8364
F7CS95	8364
F6VWF2	8364
H1A2Z4	59729
H0ZBF0	59729
Q148N0	9913
F1MEQ3	9913
F1PIF6	9615
O88797	10116
D4A5I9	10116
D3ZYX5	10116
P08082	10116
Q2R859	39947
B9FYQ4	39947
Q6ZC53	39947
Q9FW55	39947
Q7XDG7	39947
Q8W5N3	39947
B9G678	39947
Q6PC12	7955
F1QYM5	7955
F6NUZ4	7955
Q6PC89	7955
E9QJI6	7955
Q6GQM9	7955
E9QCX7	7955
Q6TH14	7955
E7FF24	7955
Q6IQ66	7955
J9P5Z8	9615
E2R8U8	9615
F1Q1B1	9615
E2R7S6	9615
E2QZ56	9615
F1PDH7	9615
J9P3G6	9615
F1Q4H9	9615
F1SQH7	9823
F1SQH9	9823
Q5PXK4	9823
I3LNL7	9823
F1RR50	9823
Q9NXB9	9606
Q9NYP7	9606
A2VDU2	9913
F1MHN4	9913
J9P0X6	9615
F1PLC1	9615
F7CZ74	8364
F1SC47	9823
Q54TZ3	44689
Q54HT3	44689
Q15121	9606
H0Z4H8	59729
Q6YXI3	39947
Q8I4G0	6239
Q22395	6239
U4PCA8	6239
U4PS08	6239
F1PPT4	9615
F1P6U8	9615
J9P2P9	9615
J9NUU8	9615
E2R0G3	9615
E2RK20	9615
E2R8E5	9615
F6XEW2	9615
F6XAE9	9615
F1PUP0	9615
E2RC56	9615
F2Z4N6	9615
J9P492	9615
E2RSW2	9615
F1PEZ0	9615
J9P7Q9	9615
E2RFM7	9615
E2QWC9	9615
F6XFZ9	9615
Q5E9L5	9913
Q6AYC7	10116
F1SD78	9823
I3LRE9	9823
F1Q691	7955
B3DJ37	7955
A7MCB2	7955
F1QZF0	7955
O75845	9606
F7CC92	8364
B4F6U1	8364
B4F6T1	8364
B2GUP4	8364
F7AET0	8364
F7E467	8364
F6RGP3	8364
F6XKT5	8364
F6STQ7	8364
F6QQB4	8364
F6YGT9	8364
F7E426	8364
F6YA57	8364
F1MZ06	9913
R4GFF0	9031
J9P2H8	9615
J9NSL4	9615
D3ZBQ1	10116
E1BRT2	9031
Q91ZX6	10090
P59110	10090
Q6NXL6	10090
H0Z6C4	59729
D4A4U9	10116
D4AC16	10116
H9GYM0	7955
Q7X911	3702
Q9C5G5	3702
Q96328	3702
P15923	9606
E2RI38	9615
F1N0F7	9913
A8KC77	9913
A0SEH3	9823
F1S790	9823
O62680	9823
F4YRK2	9823
F1SMJ6	9823
F1S788	9823
E2REL9	9615
O65394	3702
Q6NKT6	3702
H0ZQ49	59729
H0ZQ20	59729
I3LKJ6	9823
P31209	284812
O94432	284812
Q64695	10090
F7CW40	8364
F7DPW1	8364
F7A8C0	8364
B7ZU10	8364
F7C920	8364
Q642N4	8364
F1NZV9	9031
F1NZL3	9031
F1NZW2	9031
Q96N66	9606
Q66H23	10116
G3V865	10116
F1MSZ6	9913
Q9ESF5	10116
F1M7K8	10116
D3ZTC9	10116
P51869	10116
Q66HK8	10116
H1A2B5	59729
H0ZLL0	59729
H0ZUW6	59729
F1N468	9913
F1MX22	9913
H0Z5H6	59729
O01824	6239
F1QKH1	7955
Q91Y63	10090
F1SUN1	9823
B2RYC7	10116
Q4KLM0	10116
Q9UNP4	9606
Q8R059	10090
Q08032	559292
P06785	559292
Q9Y2X0	9606
Q9NPJ6	9606
Q9ULK4	9606
O43513	9606
Q9BTT4	9606
O75448	9606
Q96HR3	9606
Q93074	9606
O60244	9606
Q9UHV7	9606
Q9NVC6	9606
Q6P2C8	9606
Q9H944	9606
Q15648	9606
Q9Y3C7	9606
O75586	9606
Q9AV39	39947
Q8H7P9	39947
Q10SX1	39947
H0ZC47	59729
Q9P7I2	284812
P14965	284812
P53312	559292
P53598	559292
F1Q6W4	7955
F1PKP7	9615
E2RNT6	9615
E2R0U3	9615
J9P597	9615
J9NWZ4	9615
J9NZH3	9615
Q5SBJ1	9615
Q9Z2D7	10090
Q17704	6239
O17795	6239
Q17703	6239
Q09517	6239
O16925	6239
Q5FWT9	10116
P22140	559292
P17898	559292
H0Z827	59729
P17790-2	9031
P17790-1	9031
Q8IGX3	7227
Q7KUC2	7227
Q6NP32	7227
B0R135	7955
Q6TGW9	7955
B0UYD9	7955
A6QNQ7	9913
A0SVH2	9031
H9L3K5	9031
P78929	284812
P36621	284812
F1N798	9913
Q7TT21	10090
Q9EP53	10090
Q3TP98	10090
Q5EBE0	8364
F6SMZ2	8364
E1BYP0	9031
E7F7D6	7955
R4GER5	7955
F1Q9A6	7955
F1RAG3	7955
E7F9A0	7955
Q5SNV0	7955
F1QPJ1	7955
E7F6D3	7955
F1QYU0	7955
Q5RI93	7955
E7F3L8	7955
E7F235	7955
Q7M2X8	9913
Q7M2X6	9913
F1MRP6	9913
F1N0K0	9913
Q863E3	9913
I3LHH5	9823
Q9Z2J0	10090
Q9EPR4	10090
Q54K63	44689
Q55BA6	44689
F1SMC0	9823
F1SK64	9823
F1RUJ0	9823
I3LP68	9823
I3LJT3	9823
Q15185	9606
Q9UBN7	9606
E2RT20	9615
Q7KQN3	7227
Q8IMA6	7227
Q8IMA7	7227
Q8IG91	7227
Q6NNZ1	7227
L0MLL1	7227
Q8T0G2	7227
A8DZ26	7227
Q8SXV3	7227
Q8IMA5	7227
Q8IMA3	7227
Q9VBI1	7227
Q9VQY9	7227
F3YD43	7227
Q9W0I7	7227
B4F5Q5	7227
Q9W2V7	7227
B4F5R1	7227
Q7KVC2	7227
Q9HAQ2	9606
Q0IWR6	39947
Q7XIV4	39947
Q9FWV8	39947
B9FX12	39947
Q9FXT4	39947
F1QAB6	
B3DI32	7955
E9QBV0	7955
E7F8Y3	7955
Q6NYQ0	7955
H0WF93	7955
E7F062	7955
F1RB72	7955
A7E2K1	7955
F1QBE7	7955
H0WEQ5	7955
F1QEN7	7955
T2FJ15	7955
E7EZ62	7955
F1R412	7955
F8W3L1	7955
B8JIH2	7955
F1Q5S5	7955
E7FBZ3	7955
F6P3K3	7955
F1REH0	7955
Q7ZVK9	7955
E9QD81	7955
F1QKG7	7955
Q7T3F0	7955
F1R0C1	7955
Q1LXM1	7955
F1QE92	7955
Q1LXM2	7955
H0WEW3	7955
F6NJS7	7955
P13104	7955
F1R070	7955
Q6DHS1	7955
E9QIP8	7955
E2QYD9	9615
F1NYN1	9031
E1BUL1	9031
Q5ZHW3	9031
E1C9E5	9031
H0ZJL8	59729
H1A287	59729
H1A291	59729
Q9SWG0	3702
H0Z2Y0	59729
D3ZZ48	10116
F7CYA0	8364
F7EDB1	8364
F6SF26	8364
O77700	9913
H0ZX64	59729
H0Z4T0	59729
H0ZG68	59729
H0ZDR2	59729
H0ZPD9	59729
H0ZNA1	59729
H0YX53	59729
H0ZAT2	59729
H0Z1D7	59729
Q9CQX4	10090
Q91ZJ5	10090
P09760	10116
Q91ZN7	10116
F1S7V7	9823
E7F2N2	7955
E7F9Z3	7955
F1QR16	7955
E7F123	7955
E7EYZ6	7955
E7FDR9	7955
R4GLV7	9031
D4A8H1	10116
D4A3F1	10116
D3Z9V1	10116
D4AE15	10116
M0R8U9	10116
M0RD21	10116
P14137	10116
J9P4Z8	9615
Q68AP1	9615
F1PJ27	9615
A0A024QYS0	9913
F1MDX9	9913
J9PBN8	9615
E2RRF2	9615
P43631	9606
H0ZP14	59729
E1C3Z8	9031
F1NSV5	9031
P21397	9606
Q02218	9606
P36957	9606
F1PQM1	9615
F1NBY4	9031
O60185	284812
E1C4J1	9031
Q9UGN5	9606
P09874	9606
P70168	10090
Q60960	10090
Q8HYB0	9615
E2RJ49	9615
J9NUM1	9615
F1PDI9	9615
F1PZH9	9615
J9NWT4	9615
F1PNB9	9615
Q6P8H8	10090
Q9ERI5	10090
H0ZXM1	59729
H0YTT1	59729
Q9NPZ5	9606
Q9P2W7	9606
O94766	9606
Q9FX74	3702
B3H5N4	3702
Q8L7M0	3702
Q01852	559292
P53193	559292
P38523	559292
P36147	559292
Q02776	559292
P42949	559292
P39515	559292
P0CS91	4932
P53220	559292
Q07914	559292
P19882	559292
P32897	559292
P10507	559292
P11914	559292
Q3SWX8	9913
Q58DR1	9913
Q0P580	9913
Q3U2V3	10090
P35398	9606
F4IRR2	3702
F4J738	3702
D4A6X7	10116
O02703	9913
F1S2B0	9823
F6ZEP9	8364
F6ZRD0	8364
F7E6Z5	8364
Q28I18	8364
B2GUA2	8364
F6Z2D0	8364
F7DI70	8364
F6PQJ3	8364
F7CFZ2	8364
A4IH45	8364
F6VP63	8364
F6ZER5	8364
F6SGW0	8364
F6PVQ6	8364
Q28CR8	8364
