pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_interactions
Q07869_Q12778	Q07869	Q12778	18391971	9606	1
Q07869_Q12778	Q07869	Q12778	16985262	9606	1
Q07869_Q8NER1	Q07869	Q8NER1	25014183	9606	1
P55055_Q07869	P55055	Q07869	15722453	9606	1
P55055_Q07869	Q07869	P55055	15722453	9606	1
P28702_Q07869	P28702	Q07869	11237216	9606	1
P28702_Q07869	P28702	Q07869	8384714	9606	1
P28702_Q07869	Q07869	P28702	8384714	9606	1
P27361_Q15788	P27361	Q15788	12163482	9606	1
P27361_Q15788	P27361	Q15788	21550420	9606	1
P27361_Q15788	P27361	Q15788	10660621	9606	1
P27361_Q15788	Q15788	P27361		9606	1
P42229_Q15788	Q15788	P42229	12954634	9606	1
P51692_Q15788	Q15788	P51692	12954634	9606	1
P68431_Q15788	Q15788	P68431	18022353	9606	1
P62805_Q15788	Q15788	P62805	18022353	9606	1
P27540_Q92793	Q92793	P27540	12573436	9606	1
Q14191_Q92793	Q92793	Q14191	20428248	9606	1
P27361_Q92793	P27361	Q92793	21751375	9606	1
P42229_Q92793	P42229	Q92793	9037008	9606	1
P42229_Q92793	P42229	Q92793	9773981	9606	1
P42229_Q92793	Q92793	P42229	9037008	9606	1
P42229_Q92793	Q92793	P42229	9773981	9606	1
P28482_Q92793	P28482	Q92793	8941362	9606	1
P19838_Q92793	P19838	Q92793	9660950	9606	1
P19838_Q92793	P19838	Q92793	16835236	9606	1
P19838_Q92793	Q92793	P19838	16835236	9606	1
P19838_Q92793	Q92793	P19838	12789342	9606	1
Q13950_Q92793	Q13950	Q92793	20551513	9606	1
Q01201_Q92793	Q92793	Q01201	12789342	9606	1
Q12888_Q92793	Q12888	Q92793	9215639	9606	1
Q12888_Q92793	Q92793	Q12888	9215639	9606	1
P17252_Q92793	P17252	Q92793	20577053	9606	1
P17252_Q92793	P17252	Q92793	16308421	9606	1
P17612_Q92793	P17612	Q92793	15299023	9606	1
P14780_Q92793	Q92793	P14780	15894584	9606	1
P78344_Q92793	Q92793	P78344	15059963	9606	1
Q5VWX1_Q92793	Q5VWX1	Q92793	12496368	9606	1
P0C7U1_Q92793	Q92793	P0C7U1	18022353	9606	1
P36402_Q92793	P36402	Q92793		9606	1
P24941_Q12959	P24941	Q12959	19066288	9606	1
P24941_Q12959	P24941	Q12959	20643107	9606	1
P24941_Q12959	P24941	Q12959	15729360	9606	1
P24941_Q12959	P24941	Q12959	19307009	9606	1
P53779_Q12959	P53779	Q12959	19294699	9606	1
P39086_Q12959	Q12959	P39086	9808460	9606	1
P53667_Q12959	P53667	Q12959	12933808	9606	1
P17252_Q12959	P17252	Q12959	22027822	9606	1
P20226_P67870	P67870	P20226	11997511	9606	1
P20226_Q9H063	Q9H063	P20226	17499043	9606	1
P27540_P42224	P42224	P27540	19646959	9606	1
P10599_P27540	P10599	P27540	19737086	9606	1
P27361_Q9UER7	P27361	Q9UER7	15128734	9606	1
P68400_Q9UER7	P68400	Q9UER7	21474068	9606	1
O43521_P35638	P35638	O43521	17604722	9606	1
O43521_P35638	P35638	O43521	18471544	9606	1
P17252_P35638	P17252	P35638	12876286	9606	1
P35638_Q9GZQ8	P35638	Q9GZQ8	20038797	9606	1
P15407_P35638	P35638	P15407	10523647	9606	1
P35638_Q9H1Y0	P35638	Q9H1Y0	20038797	9606	1
P11215_P35638	P35638	P11215	19359519	9606	1
P38432_P45983	P45983	P38432	9013710	9606	1
Q96GD4_Q9UKV0	Q96GD4	Q9UKV0	22865920	9606	1
Q16512_Q9UKV0	Q16512	Q9UKV0	20188095	9606	1
O00463_Q15628	Q15628	O00463	19632174	9606	1
Q15628_Q8WXG6	Q8WXG6	Q15628	9115275	9606	1
Q15628_Q8WXG6	Q8WXG6	Q15628	15007167	9606	1
P29350_P40763	P29350	P40763	18508557	9606	1
P29350_Q12809	P29350	Q12809	12361947	9606	1
P04629_P29350	P04629	P29350		9606	1
P04629_P29350	P29350	P04629	14662744	9606	1
P18031_P29350	P18031	P29350	21123182	9606	1
P29350_P63261	P29350	P63261	12646642	9606	1
O15524_P29350	P29350	O15524	14551136	9606	1
P43405_P52566	P43405	P52566	19321744	9606	1
P43405_P52566	P43405	P52566	24055812	9606	1
P17252_P52566	P17252	P52566	22469974	9606	1
P42574_Q04206	P42574	Q04206	9500443	9606	1
Q04206_Q9Y6K9	Q9Y6K9	Q04206	15489227	9606	1
P20749_Q04206	Q04206	P20749	25089799	9606	1
Q04206_Q99558	Q99558	Q04206	18439422	9606	1
P60484_Q04206	Q04206	P60484	14729949	9606	1
Q04206_Q13576	Q13576	Q04206	14743216	9606	1
P11309_Q04206	P11309	Q04206	19911008	9606	1
P11309_Q04206	P11309	Q04206	15516339	9606	1
P11309_Q04206	P11309	Q04206	20639196	9606	1
P11309_Q04206	P11309	Q04206	20364151	9606	1
P11309_Q04206	P11309	Q04206	11027313	9606	1
P11309_Q04206	P11309	Q04206	11931769	9606	1
P11309_Q04206	P11309	Q04206	25557171	9606	1
P11309_Q04206	P11309	Q04206	20504937	9606	1
P11309_Q04206	P11309	Q04206	18362169	9606	1
P11309_Q04206	P11309	Q04206	12628924	9606	1
P11309_Q04206	P11309	Q04206	20562110	9606	1
P11309_Q04206	P11309	Q04206	17991436	9606	1
P11309_Q04206	P11309	Q04206	18178962	9606	1
P11309_Q04206	P11309	Q04206	9660950	9606	1
P11309_Q04206	P11309	Q04206	19933278	9606	1
P11309_Q04206	P11309	Q04206	12230568	9606	1
P11309_Q04206	P11309	Q04206	23100252	9606	1
P67870_Q04206	P67870	Q04206	10938077	9606	1
Q04206_Q14457	Q04206	Q14457	19289499	9606	1
O75676_Q04206	O75676	Q04206	17183360	9606	1
O75676_Q04206	O75676	Q04206	12628924	9606	1
O75676_Q04206	O75676	Q04206	19933278	9606	1
P13500_Q04206	Q04206	P13500	24634218	9606	1
P47710_Q04206	P47710	Q04206	21232017	9606	1
Q03181_Q04206	Q03181	Q04206	21763497	9606	1
Q04206_Q96L73	Q96L73	Q04206	20080798	9606	1
Q04206_Q68CZ1	Q68CZ1	Q04206	20080798	9606	1
Q13315_Q9Y4K3	Q13315	Q9Y4K3	21872579	9606	1
Q13315_Q9Y4K3	Q13315	Q9Y4K3	20932475	9606	1
Q9Y243_Q9Y4K3	Q9Y4K3	Q9Y243	19713527	9606	1
Q13546_Q9Y4K3	Q13546	Q9Y4K3	20404851	9606	1
Q13546_Q9Y4K3	Q9Y4K3	Q13546		9606	1
P49116_Q9Y4K3	Q9Y4K3	P49116	14633987	9606	1
Q9BX10_Q9Y4K3	Q9Y4K3	Q9BX10	17277779	9606	1
P08727_P12931	P12931	P08727	21049038	9606	1
P24941_Q04759	P24941	Q04759	11772397	9606	1
O14974_Q04759	Q04759	O14974	15226371	9606	1
O14974_Q04759	Q04759	O14974	16421202	9606	1
O14974_Q04759	Q04759	O14974	16130142	9606	1
O14974_Q04759	Q04759	O14974	12563012	9606	1
O14974_Q04759	Q04759	O14974	17110524	9606	1
O14974_Q04759	Q04759	O14974	17085525	9606	1
O14974_Q04759	Q04759	O14974	24610576	9606	1
O14974_Q04759	Q04759	O14974	19470783	9606	1
O14974_Q04759	Q04759	O14974	14709404	9606	1
O14974_Q04759	Q04759	O14974	18648664	9606	1
O14974_Q04759	Q04759	O14974	15665056	9606	1
O14974_Q04759	Q04759	O14974	17158339	9606	1
O14974_Q04759	Q04759	O14974	16219803	9606	1
O14974_Q04759	Q04759	O14974	16038801	9606	1
O14974_Q04759	Q04759	O14974	26215804	9606	1
Q04759_Q13191	Q04759	Q13191	19549985	9606	1
Q04759_Q9Y4G8	Q04759	Q9Y4G8	18796635	9606	1
P15407_Q04759	Q04759	P15407	21822309	9606	1
P15407_Q04759	Q04759	P15407	22286759	9606	1
Q04759_Q15052	Q04759	Q15052	25694429	9606	1
Q04759_Q3V6T2	Q04759	Q3V6T2	23509302	9606	1
P35236_Q04759	Q04759	P35236	16479000	9606	1
P33076_Q04759	Q04759	P33076	11416140	9606	1
P35241_Q04759	Q04759	P35241	14504278	9606	1
P35241_Q04759	Q04759	P35241	19255442	9606	1
P35241_Q04759	Q04759	P35241	20801872	9606	1
P35241_Q04759	Q04759	P35241	25531779	9606	1
P35241_Q04759	Q04759	P35241	19395553	9606	1
P35241_Q04759	Q04759	P35241	11146558	9606	1
P35241_Q04759	Q04759	P35241	21864676	9606	1
P35241_Q04759	Q04759	P35241	21979959	9606	1
P35241_Q04759	Q04759	P35241	15676024	9606	1
P35241_Q04759	Q04759	P35241	25799996	9606	1
P35241_Q04759	Q04759	P35241	17447891	9606	1
P42566_Q16539	Q16539	P42566	24269888	9606	1
O00165_P10144	P10144	O00165	20388708	9606	1
P08514_P62136	P08514	P62136	15205468	9606	1
P08514_P62136	P08514	P62136	20034469	9606	1
P10912_P45984	P45984	P10912	8647880	9606	1
P10912_P45984	P45984	P10912	9121492	9606	1
P56817_Q00535	Q00535	P56817	26317805	9606	1
P48729_P56817	P48729	P56817	11860271	9606	1
P48729_P56817	P48729	P56817	11278841	9606	1
P48729_P56817	P48729	P56817	24305806	9606	1
P48729_P56817	P48729	P56817	15615712	9606	1
P28482_P61244	P28482	P61244	8247525	9606	1
P28482_P61244	P28482	P61244	7735324	9606	1
P41221_Q9UBE8	P41221	Q9UBE8	20706670	9606	1
P41221_Q01973	P41221	Q01973	21481194	9606	1
P41221_Q01973	P41221	Q01973	23151663	9606	1
P41221_Q01973	P41221	Q01973	22343533	9606	1
O75487_P41221	O75487	P41221	22302992	9606	1
P63165_Q13485	Q13485	P63165		9606	1
P01100_Q13485	P01100	Q13485	9732876	9606	1
P01100_Q13485	Q13485	P01100	9732876	9606	1
P01100_Q13485	Q13485	P01100	10942775	9606	1
P06730_Q13485	P06730	Q13485	12150994	9606	1
P27361_Q13485	P27361	Q13485	12801888	9606	1
Q13485_Q15831	Q15831	Q13485	20974850	9606	1
P16220_Q13485	Q13485	P16220	9689110	9606	1
O14980_Q13485	O14980	Q13485	11074002	9606	1
P18846_Q13485	Q13485	P18846	10480932	9606	1
P53355_Q13485	Q13485	P53355	11740493	9606	1
Q13485_Q16254	Q13485	Q16254	12150994	9606	1
Q13485_Q16254	Q16254	Q13485	12150994	9606	1
Q13485_Q9UKB1	Q9UKB1	Q13485	14988407	9606	1
P30968_Q13485	Q13485	P30968	15561800	9606	1
Q13485_Q15329	Q13485	Q15329	12150994	9606	1
Q13485_Q15329	Q15329	Q13485	12150994	9606	1
Q13485_Q14186	Q13485	Q14186	12150994	9606	1
P51965_Q13485	P51965	Q13485	12794086	9606	1
Q12891_Q13485	Q12891	Q13485	20542955	9606	1
O15519_Q16539	Q16539	O15519	19597496	9606	1
O15519_P22681	P22681	O15519	19597496	9606	1
O15519_P05771	P05771	O15519	19343040	9606	1
P04150_P19793	P04150	P19793	12573484	9606	1
P04150_P19793	P19793	P04150	12573484	9606	1
P00533_P19793	P00533	P19793	16184197	9606	1
P19793_P45983	P45983	P19793	16551633	9606	1
P19793_P45985	P45985	P19793	10938283	9606	1
P19793_P45985	P45985	P19793	10377179	9606	1
P19793_P45985	P45985	P19793	12048211	9606	1
P19793_P45984	P45984	P19793	16551633	9606	1
P17612_P19793	P17612	P19793	11162439	9606	1
P19793_P24468	P19793	P24468	8119938	9606	1
P19793_P24468	P19793	P24468	10900149	9606	1
P19793_P24468	P24468	P19793	10900149	9606	1
P19793_P24468	P24468	P19793	8119938	9606	1
P49407_Q9UP38	P49407	Q9UP38	11742073	9606	1
P49407_Q9UP38	Q9UP38	P49407		9606	1
Q9BQ69_Q9UP38	Q9BQ69	Q9UP38	12857724	9606	1
P23458_P42345	P42345	P23458	15659558	9606	1
P04198_P42345	P42345	P04198	25100564	9606	1
P04198_P42345	P42345	P04198	19111882	9606	1
P42345_Q9C0C7	P42345	Q9C0C7	23524951	9606	1
P28482_P42345	P28482	P42345	10910062	9606	1
P42345_Q9H1K1	P42345	Q9H1K1	23508953	9606	1
P42345_P42768	P42345	P42768	12769847	9606	1
P42345_P55895	P55895	P42345	22790199	9606	1
P42345_Q9P2Y5	P42345	Q9P2Y5	26139536	9606	1
P42345_Q9P2Y5	P42345	Q9P2Y5	25533187	9606	1
P42345_P46531	P46531	P42345	19265851	9606	1
P26358_P42345	P42345	P26358	26351843	9606	1
P42336_P42345	P42345	P42336		9606	1
P42345_Q9Y6W6	P42345	Q9Y6W6	25568665	9606	1
P42345_Q13542	P42345	Q13542	23100465	9606	1
P42345_Q13542	P42345	Q13542	14967450	9606	1
P42345_Q13542	P42345	Q13542	16288292	9606	1
P15918_P42345	P15918	P42345	22790199	9606	1
P53779_Q9UI95	Q9UI95	P53779	17296730	9606	1
P36897_P63000	P36897	P63000	19726546	9606	1
P36897_P48736	P36897	P48736	15657037	9606	1
P36897_Q9H3D4	P36897	Q9H3D4	23166821	9606	1
P36897_P68104	P36897	P68104	20832312	9606	1
P36897_Q15172	Q15172	P36897	9774674	9606	1
P36897_Q9H2X6	P36897	Q9H2X6	17729308	9606	1
P36897_Q92918	P36897	Q92918	10224067	9606	1
P17252_P36897	P17252	P36897	23290522	9606	1
P36897_Q13347	P36897	Q13347	9813058	9606	1
P36897_Q9H0M0	Q9H0M0	P36897	15221015	9606	1
P36897_Q5SW24	Q5SW24	P36897	17197390	9606	1
P17676_P40763	P17676	P40763	18266962	9606	1
P40763_P84022	P84022	P40763	11257503	9606	1
P10415_P40763	P40763	P10415	11994401	9606	1
P40763_Q01113	Q01113	P40763	10582086	9606	1
P40763_Q13233	Q13233	P40763	17563747	9606	1
P40763_Q99558	Q99558	P40763	17543278	9606	1
P35228_P40763	P40763	P35228	15950906	9606	1
P40763_Q92630	Q92630	P40763	18234692	9606	1
P40763_Q92630	Q92630	P40763	15465816	9606	1
P40763_Q92630	Q92630	P40763	17875724	9606	1
P40763_Q92630	Q92630	P40763	16219639	9606	1
P40763_Q92630	Q92630	P40763	12763138	9606	1
P40763_Q92630	Q92630	P40763	7701321	9606	1
P40763_Q92630	Q92630	P40763	18669648	9606	1
P40763_Q92630	Q92630	P40763	19413330	9606	1
P40763_Q92630	Q92630	P40763	18599021	9606	1
P40763_Q92630	Q92630	P40763	18691976	9606	1
P11309_P40763	P40763	P11309	11533249	9606	1
P18146_P40763	P40763	P18146	17129668	9606	1
P40763_Q14626	Q14626	P40763	10582086	9606	1
P40763_Q13261	Q13261	P40763	10582086	9606	1
P40763_Q96IK5	P40763	Q96IK5	17129668	9606	1
P40763_Q9UHF4	Q9UHF4	P40763	10582086	9606	1
P40763_Q9HBE5	Q9HBE5	P40763	10582086	9606	1
P40763_Q6UXL0	Q6UXL0	P40763	10582086	9606	1
O75626_P40763	P40763	O75626	18354204	9606	1
P42224_Q16665	P42224	Q16665	19646959	9606	1
Q16665_Q9H4B4	Q9H4B4	Q16665	18519666	9606	1
Q16665_Q9H4B4	Q9H4B4	Q16665	20889502	9606	1
P28482_Q16665	P28482	Q16665	18519666	9606	1
P28482_Q16665	P28482	Q16665	10551817	9606	1
P48730_Q16665	P48730	Q16665	20699359	9606	1
P46531_Q16665	P46531	Q16665	16256737	9606	1
P46531_Q16665	P46531	Q16665	18722525	9606	1
P06493_Q16665	P06493	Q16665	24189531	9606	1
P17252_Q16665	P17252	Q16665	11983697	9606	1
P09874_Q16665	P09874	Q16665	18314489	9606	1
Q16665_Q9P0U3	Q9P0U3	Q16665	17981124	9606	1
P42575_Q12933	P42575	Q12933	15590671	9606	1
P67775_Q12933	P67775	Q12933	17188031	9606	1
P62714_Q12933	P62714	Q12933	17188031	9606	1
P07900_P17676	P17676	P07900	18266962	9606	1
P17676_Q8TAS1	Q8TAS1	P17676	1314426	9606	1
P17676_Q9H2X6	P17676	Q9H2X6		9606	1
P17676_Q9H2X6	Q9H2X6	P17676	23782693	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	18052938	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	21980398	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	19723873	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	17540774	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	18647749	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	12213825	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	16009338	9606	1
P17676_Q9H2X6	Q9H2X6	P17676	16714289	9606	1
P17676_P42684	P42684	P17676	19563810	9606	1
P17676_P49841	P49841	P17676	17601773	9606	1
P17676_P49841	P49841	P17676	22369944	9606	1
P17676_P49841	P49841	P17676	22080951	9606	1
P17676_P23771	P23771	P17676	15632071	9606	1
P17676_Q16254	P17676	Q16254	16959612	9606	1
P17612_P17676	P17612	P17676	9374525	9606	1
P02763_P17676	P17676	P02763	12167624	9606	1
P84022_Q92830	Q92830	P84022	15009097	9606	1
P84022_Q92830	Q92830	P84022	150091	9606	1
P84022_Q92830	Q92830	P84022	11058129	9606	1
P06730_P84022	P06730	P84022	12150994	9606	1
P84022_Q9UQM7	P84022	Q9UQM7		9606	1
P84022_Q9UQM7	Q9UQM7	P84022	15241418	9606	1
P84022_Q9UQM7	Q9UQM7	P84022	9380693	9606	1
P50750_P84022	P50750	P84022	19914168	9606	1
P50750_P84022	P50750	P84022	19914161	9606	1
P84022_Q9NQB0	P84022	Q9NQB0	15292219	9606	1
P67775_P84022	P67775	P84022	20704570	9606	1
P67775_P84022	P67775	P84022	19951945	9606	1
P67775_P84022	P84022	P67775		9606	1
P56945_P84022	P56945	P84022	18321991	9606	1
P16220_P84022	P16220	P84022	16862174	9606	1
P84022_Q03112	Q03112	P84022	9665135	9606	1
O43541_P84022	O43541	P84022	9892110	9606	1
P53355_P84022	P84022	P53355	11740493	9606	1
P23771_P84022	P23771	P84022		9606	1
P23771_P84022	P84022	P23771	11790301	9606	1
P84022_Q9UKB1	Q9UKB1	P84022	11359933	9606	1
P62714_P84022	P62714	P84022	19951945	9606	1
P30968_P84022	P84022	P30968	15561800	9606	1
P07437_P84022	P07437	P84022	17429065	9606	1
P84022_Q9Y5K5	Q9Y5K5	P84022	16027725	9606	1
O60674_P40189	P40189	O60674	9716487	9606	1
O60674_P40189	P40189	O60674	8174677	9606	1
P40189_P67775	P67775	P40189	15786731	9606	1
P06493_P40189	P06493	P40189	8934572	9606	1
P06493_P40189	P06493	P40189	10811661	9606	1
P06493_P40189	P06493	P40189	8612579	9606	1
P06493_P40189	P06493	P40189	15786731	9606	1
P06493_P40189	P06493	P40189	9505191	9606	1
P06493_P40189	P06493	P40189	10661409	9606	1
P40189_P62714	P62714	P40189	15786731	9606	1
P40189_Q9UBD9	Q9UBD9	P40189	9143707	9606	1
P15391_Q02548	Q02548	P15391	15676205	9606	1
P07333_Q02548	Q02548	P07333	15676205	9606	1
P51451_Q02548	Q02548	P51451	10455134	9606	1
Q02548_Q15116	Q02548	Q15116	15676205	9606	1
P35568_Q04917	Q04917	P35568	9312143	9606	1
P35568_Q02750	Q02750	P35568	11160134	9606	1
P35568_Q16620	Q16620	P35568	9374521	9606	1
P35568_P53350	P53350	P35568	15849359	9606	1
P35568_P53350	P53350	P35568	20135346	9606	1
P35568_P53350	P53350	P35568	12351658	9606	1
P35568_P57059	P57059	P35568	12624099	9606	1
P35568_P57059	P57059	P35568	12351658	9606	1
P35568_P57059	P57059	P35568	16129690	9606	1
P35568_P57059	P57059	P35568	15199052	9606	1
P35568_P57059	P57059	P35568	16099428	9606	1
P35568_Q15418	Q15418	P35568	21798082	9606	1
P35568_Q15418	Q15418	P35568	15001544	9606	1
P35568_Q15418	Q15418	P35568	16020478	9606	1
P35568_Q15418	Q15418	P35568	14769130	9606	1
P35568_Q15418	Q15418	P35568	12351658	9606	1
P35568_Q15418	Q15418	P35568	17709744	9606	1
P35568_P54646	P54646	P35568	12624099	9606	1
P17252_P35568	P17252	P35568	16574739	9606	1
P17252_P35568	P17252	P35568	15069075	9606	1
P17252_P35568	P35568	P17252		9606	1
O14733_P35568	O14733	P35568	17360977	9606	1
P17612_P35568	P17612	P35568	17360977	9606	1
P16333_P35568	P35568	P16333	8265614	9606	1
P35568_Q13588	P35568	Q13588	11897402	9606	1
P09455_P35568	P09455	P35568	11313948	9606	1
P09455_P35568	P35568	P09455	11313948	9606	1
O14641_P48730	P48730	O14641	22609948	9606	1
O14641_P31431	O14641	P31431		9606	1
O14641_P31431	P31431	O14641	23151663	9606	1
O14641_O95166	O95166	O14641	20639871	9606	1
O14641_P34925	P34925	O14641	15454084	9606	1
P19338_P27694	P19338	P27694	15743838	9606	1
O75365_P19338	O75365	P19338	20860603	9606	1
P49768_P49840	P49840	P49768	9689133	9606	1
P49768_P49840	P49840	P49768	11104755	9606	1
P30626_P49768	P49768	P30626	10748169	9606	1
P17252_P49768	P17252	P49768	14576165	9606	1
P45984_P49768	P45984	P49768	18667537	9606	1
P49768_Q9Y219	P49768	Q9Y219	12551931	9606	1
Q14654_Q9UQM7	Q9UQM7	Q14654	23223335	9606	1
Q13557_Q14654	Q13557	Q14654	23223335	9606	1
Q13557_Q14654	Q13557	Q14654	24101510	9606	1
P05556_Q08722	P05556	Q08722	9529384	9606	1
P35442_Q08722	P35442	Q08722	8550562	9606	1
P08047_P22888	P08047	P22888	12972613	9606	1
P01233_P22888	P01233	P22888	10446903	9606	1
P10415_P12956	P10415	P12956	18313378	9606	1
P12956_Q13315	Q13315	P12956	26337656	9606	1
P25963_Q13315	Q13315	P25963	16965765	9606	1
P19784_P25963	P19784	P25963	14580335	9606	1
P19784_P25963	P19784	P25963	16410802	9606	1
P19784_P25963	P19784	P25963	9724653	9606	1
P14679_P25963	P14679	P25963	8797825	9606	1
P25054_P25963	P25963	P25054	10713156	9606	1
P25963_Q96EB6	Q96EB6	P25963	19408108	9606	1
P25963_Q96EB6	Q96EB6	P25963	15152190	9606	1
P25963_Q15349	Q15349	P25963	20385620	9606	1
P25963_Q16236	Q16236	P25963	16246346	9606	1
O43353_P25963	O43353	P25963	7862124	9606	1
O43353_P25963	O43353	P25963	10329646	9606	1
O43353_P25963	O43353	P25963	17965022	9606	1
O43353_P25963	O43353	P25963	16493424	9606	1
O43353_P25963	O43353	P25963	7796813	9606	1
O43353_P25963	O43353	P25963	10880512	9606	1
O43353_P25963	O43353	P25963	12514169	9606	1
O43353_P25963	O43353	P25963	10195894	9606	1
O43353_P25963	O43353	P25963	7739562	9606	1
O43353_P25963	O43353	P25963	8657102	9606	1
O43353_P25963	O43353	P25963	11087742	9606	1
O43353_P25963	O43353	P25963	7878466	9606	1
O43318_P25963	O43318	P25963	7862124	9606	1
O43318_P25963	O43318	P25963	16493424	9606	1
O43318_P25963	O43318	P25963	17965022	9606	1
O43318_P25963	O43318	P25963	7796813	9606	1
O43318_P25963	O43318	P25963	12514169	9606	1
O43318_P25963	O43318	P25963	10195894	9606	1
O43318_P25963	O43318	P25963	7739562	9606	1
O43318_P25963	O43318	P25963	8657102	9606	1
O43318_P25963	O43318	P25963	11087742	9606	1
O43318_P25963	O43318	P25963	7878466	9606	1
O43318_P25963	O43318	P25963	9480845	9606	1
P25963_P31749	P31749	P25963	11254732	9606	1
P25963_P31749	P31749	P25963	11714830	9606	1
O95786_P25963	O95786	P25963	17706453	9606	1
O95786_P25963	O95786	P25963	17468758	9606	1
O95786_P25963	O95786	P25963	16177806	9606	1
O95786_P25963	O95786	P25963	16153868	9606	1
P25963_Q9HC29	Q9HC29	P25963	7862124	9606	1
P25963_Q9HC29	Q9HC29	P25963	16493424	9606	1
P25963_Q9HC29	Q9HC29	P25963	17965022	9606	1
P25963_Q9HC29	Q9HC29	P25963	7796813	9606	1
P25963_Q9HC29	Q9HC29	P25963	12514169	9606	1
P25963_Q9HC29	Q9HC29	P25963	10195894	9606	1
P25963_Q9HC29	Q9HC29	P25963	7739562	9606	1
P25963_Q9HC29	Q9HC29	P25963	8657102	9606	1
P25963_Q9HC29	Q9HC29	P25963	11087742	9606	1
P25963_Q9HC29	Q9HC29	P25963	7878466	9606	1
P25963_Q7Z434	Q7Z434	P25963	17706453	9606	1
P25963_Q7Z434	Q7Z434	P25963	17468758	9606	1
P25963_Q7Z434	Q7Z434	P25963	16177806	9606	1
P25963_Q7Z434	Q7Z434	P25963	16153868	9606	1
P25963_Q9Y239	Q9Y239	P25963	7862124	9606	1
P25963_Q9Y239	Q9Y239	P25963	10329646	9606	1
P25963_Q9Y239	Q9Y239	P25963	16493424	9606	1
P25963_Q9Y239	Q9Y239	P25963	7796813	9606	1
P25963_Q9Y239	Q9Y239	P25963	10880512	9606	1
P25963_Q9Y239	Q9Y239	P25963	10195894	9606	1
P25963_Q9Y239	Q9Y239	P25963	7739562	9606	1
P25963_Q9Y239	Q9Y239	P25963	8657102	9606	1
P25963_Q9Y239	Q9Y239	P25963	7878466	9606	1
P25963_P62877	P62877	P25963	10230406	9606	1
P25963_P29475	P29475	P25963	17910475	9606	1
P25963_P61088	P61088	P25963	7862124	9606	1
P25963_P61088	P61088	P25963	7796813	9606	1
P25963_P61088	P61088	P25963	17965022	9606	1
P25963_P61088	P61088	P25963	12514169	9606	1
P25963_P61088	P61088	P25963	7739562	9606	1
P25963_P61088	P61088	P25963	8657102	9606	1
P25963_P61088	P61088	P25963	11087742	9606	1
P25963_P61088	P61088	P25963	7878466	9606	1
P20807_P25963	P20807	P25963	9873017	9606	1
Q13114_Q9BYX4	Q9BYX4	Q13114	16306936	9606	1
Q13114_Q9BYX4	Q9BYX4	Q13114	17020950	9606	1
Q13114_Q9BYX4	Q9BYX4	Q13114	16858409	9606	1
Q13114_Q96C10	Q96C10	Q13114	17020950	9606	1
P12830_Q05397	Q05397	P12830	10671552	9606	1
P42574_Q05397	P42574	Q05397	9463408	9606	1
P42574_Q05397	P42574	Q05397	10224094	9606	1
Q05397_Q9UQM7	Q9UQM7	Q05397	15845548	9606	1
P62136_Q05397	P62136	Q05397	15975092	9606	1
P62136_Q05397	P62136	Q05397	11513739	9606	1
P36873_Q05397	P36873	Q05397	15975092	9606	1
P36873_Q05397	P36873	Q05397	11513739	9606	1
P24666_Q05397	P24666	Q05397	12055185	9606	1
Q05397_Q9H9S0	Q05397	Q9H9S0	22493428	9606	1
P08581_Q05397	P08581	Q05397	16782899	9606	1
P08581_Q05397	P08581	Q05397	20802513	9606	1
P08581_Q05397	P08581	Q05397	20658524	9606	1
P08581_Q05397	P08581	Q05397	20802517	9606	1
P08581_Q05397	P08581	Q05397	19815712	9606	1
P08581_Q05397	P08581	Q05397	14739293	9606	1
P08581_Q05397	P08581	Q05397	15026417	9606	1
P08581_Q05397	P08581	Q05397	15707572	9606	1
P08581_Q05397	P08581	Q05397	17317726	9606	1
P08581_Q05397	P08581	Q05397	15561106	9606	1
P08581_Q05397	P08581	Q05397	11909938	9606	1
P23634_Q05397	Q05397	P23634	25847233	9606	1
P23634_Q05397	Q05397	P23634	12540962	9606	1
Q05397_Q99961	Q05397	Q99961	16054026	9606	1
P18031_Q05397	P18031	Q05397	16291744	9606	1
P18031_Q05397	P18031	Q05397	9418872	9606	1
Q05397_Q08043	Q05397	Q08043	11369769	9606	1
Q05397_Q08043	Q05397	Q08043	15070900	9606	1
Q05397_Q08043	Q08043	Q05397		9606	1
O43707_Q05397	O43707	Q05397		9606	1
O43707_Q05397	Q05397	O43707	23454549	9606	1
P10588_Q05655	Q05655	P10588	18701084	9606	1
A9UF07_P43351	A9UF07	P43351	23836560	9606	1
A9UF07_P43351	A9UF07	P43351	12379650	9606	1
A9UF07_P43351	A9UF07	P43351	21804533	9606	1
Q13492_Q9BSJ6	Q9BSJ6	Q13492	16491119	9606	1
P11802_Q02078	P11802	Q02078	21902831	9606	1
P07947_P11802	P07947	P11802	18479465	9606	1
P11802_Q14814	P11802	Q14814	21902831	9606	1
P11802_Q14814	P11802	Q14814	25733682	9606	1
