pair_id_clean	ida_clean	idb_clean	pubid	sources	is_directed	is_stimulation	is_inhibition	taxon	OmniPath_interactions
P28482_Q96RS0	P28482	Q96RS0	24358311	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q01860	P28482	Q01860	23024368	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P28482_Q01860	P28482	Q01860	22474382	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P28482_Q9GZM8	P28482	Q9GZM8	18669648	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
P14618_P28482	P28482	P14618	25446258	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P14618_P28482	P28482	P14618	23178880	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_Q969V6	P28482	Q969V6	18694962	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P28482_Q969V6	P28482	Q969V6	22139079	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P02786_P28482	P28482	P02786	3119581	phosphoELM	1	0	0	9606	1
P02786_P28482	P28482	P02786	3013873	phosphoELM	1	0	0	9606	1
P28482_Q14686	P28482	Q14686	11773444	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_P61073	P28482	P61073	19116316	phosphoELM	1	0	0	9606	1
P28482_P61073	P28482	P61073	20048153	phosphoELM	1	0	0	9606	1
O00562_P28482	P28482	O00562	15125835	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	0	9606	1
P28482_P43250	P28482	P43250	10334944	ACSN;phosphoELM	1	0	0	9606	1
P28482_Q16236	P28482	Q16236	16308312	NRF2ome;phosphoELM	1	0	0	9606	1
P28482_Q16236	P28482	Q16236	12198130	NRF2ome;phosphoELM	1	0	0	9606	1
P28324_P28482	P28482	P28324	9925641	Laudanna_effects;Laudanna_sigflow;LMPID;Wang	1	1	0	9606	1
P28324_P28482	P28482	P28324	11786537	Laudanna_effects;Laudanna_sigflow;LMPID;Wang	1	1	0	9606	1
P28324_P28482	P28482	P28324	11029469	Laudanna_effects;Laudanna_sigflow;LMPID;Wang	1	1	0	9606	1
P28482_Q969H4	P28482	Q969H4	10891492	Laudanna_effects;CA1;Laudanna_sigflow	1	0	0	9606	1
P28482_Q969H4	Q969H4	P28482	10891492	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P28482_P78347	P28482	P78347	10648599	Signor;PhosphoSite;MIMP	1	1	0	9606	1
O43521_P28482	P28482	O43521	16282323	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	15486195	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	23912711	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	21924351	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	14555991	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	18174237	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	17604722	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
O43521_P28482	P28482	O43521	12591950	Laudanna_effects;PhosphoSite;SignaLink3;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;SPIKE;ACSN;phosphoELM	1	1	1	9606	1
P28482_Q14247	P28482	Q14247	20444238	Laudanna_effects;Signor;PhosphoSite;PhosphoNetworks;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P28482_Q14247	P28482	Q14247	21079800	Laudanna_effects;Signor;PhosphoSite;PhosphoNetworks;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P28482_Q14005	P28482	Q14005	14768064	Signor;MIMP;PhosphoNetworks;phosphoELM	1	1	0	9606	1
O00213_P28482	P28482	O00213	14697653	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;phosphoELM;Wang	1	1	0	9606	1
P28482_Q12800	P28482	Q12800	19237534	Signor	1	0	1	9606	1
P28482_Q96I25	P28482	Q96I25	22615491	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_Q96I25	P28482	Q96I25	23519612	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_Q92918	Q92918	P28482	1381507	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P28482_Q92918	Q92918	P28482	8226933	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P11308_P28482	P28482	P11308	23918819	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_Q96FF9	P28482	Q96FF9	17081983	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q96FF9	P28482	Q96FF9	21857030	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q96FF9	P28482	Q96FF9	23901111	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q96FF9	P28482	Q96FF9	20551060	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q96FF9	P28482	Q96FF9	21878504	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_P49715	P28482	P49715	14701740	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_P49715	P28482	P49715	20101026	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_P43354	P28482	P43354	17681692	Signor;MIMP;phosphoELM	1	1	0	9606	1
P24928_P28482	P28482	P24928	14662762	Signor;MIMP;PhosphoNetworks;phosphoELM	1	0	1	9606	1
P24928_P28482	P28482	P24928	12721286	Signor;MIMP;PhosphoNetworks;phosphoELM	1	0	1	9606	1
P24928_P28482	P28482	P24928	14517250	Signor;MIMP;PhosphoNetworks;phosphoELM	1	0	1	9606	1
P28482_Q08499	P28482	Q08499	10022832	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	1	9606	1
P28482_Q08499	P28482	Q08499	16973330	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	1	9606	1
P28482_Q08499	P28482	Q08499	10828059	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	1	9606	1
P06493_P28482	P28482	P06493	17205132	SPIKE	1	0	1	9606	1
P14598_P28482	P28482	P14598	16778989	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P28482_Q9UKX7	P28482	Q9UKX7	19767751	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	1	9606	1
P28482_Q96EP5	P28482	Q96EP5	16848763	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_P46527	P28482	P46527	10831586	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	10931950	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	26146988	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	23478441	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	10375532	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	11425869	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	21715330	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	17409098	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	12140288	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	19473963	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	25132260	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	10781063	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	12907657	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	11250155	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	16880511	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	16195327	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	17254966	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P46527	P28482	P46527	15034923	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	1	9606	1
P28482_P49418	P28482	P49418	15262992	Signor	1	0	1	9606	1
P09874_P28482	P28482	P09874	16627622	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P09874_P28482	P28482	P09874	23597856	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P28482_Q93034	P28482	Q93034	10898738	phosphoELM	1	0	0	9606	1
P28482_P84243	P28482	P84243	15994958	Signor	1	1	0	9606	1
P28482_Q13614	P28482	Q13614	21372139	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_Q13614	P28482	Q13614	23378027	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P26599_P28482	P28482	P26599	12851456	phosphoELM	1	0	0	9606	1
P28482_Q8N9N5	P28482	Q8N9N5	26080397	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P28482_P46734	P28482	P46734	16709866	SignaLink3	1	1	0	9606	1
P28482_P46734	P46734	P28482		Laudanna_effects;Laudanna_sigflow;PhosphoNetworks;Wang	1	1	0	9606	1
P28482_P45985	P28482	P45985	16000309	phosphoELM	1	0	0	9606	1
P28482_P45985	P28482	P45985	11707464	phosphoELM	1	0	0	9606	1
P28482_P45985	P45985	P28482		Laudanna_effects;Laudanna_sigflow	1	1	0	9606	1
P16949_P28482	P28482	P16949	20630875	Signor;MIMP;Laudanna_sigflow;Laudanna_effects;Wang	1	1	1	9606	1
P28482_Q9NYA1	P28482	Q9NYA1	14532121	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P28482_Q9Y2U5	Q9Y2U5	P28482	8226933	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P28482_Q15648	P28482	Q15648	16314496	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	0	9606	1
P28482_Q15648	P28482	Q15648	12356758	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	0	9606	1
P28482_P35398	P28482	P35398	17512500	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P28482_Q9UPT5	P28482	Q9UPT5	22595671	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P28482_Q15910	P28482	Q15910	16224021	phosphoELM	1	0	0	9606	1
P12980_P28482	P28482	P12980	20844761	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P28482_Q9NRF2	P28482	Q9NRF2	10473609	PhosphoSite_dir;PhosphoSite;PhosphoNetworks;MIMP	1	0	0	9606	1
P17844_P28482	P28482	P17844	7525583	phosphoELM	1	0	0	9606	1
P28482_Q13424	P28482	Q13424	10212242	MIMP;phosphoELM	1	0	0	9606	1
O94811_P28482	P28482	O94811	19413330	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
O94811_P28482	P28482	O94811	15822905	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
O94811_P28482	P28482	O94811	17693641	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
O94811_P28482	P28482	O94811	18669648	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
P28482_Q14674	P28482	Q14674	11747808	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	25921067	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	17484111	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	12771378	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	17974570	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	18843049	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	21743463	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q14674	P28482	Q14674	16868023	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P28482_Q01196	P28482	Q01196	17015473	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	1	1	9606	1
P28482_Q01196	P28482	Q01196	16046550	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	1	1	9606	1
P28482_Q01196	P28482	Q01196	17023045	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	1	1	9606	1
P23396_P28482	P28482	P23396	15950189	Signor;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	0	9606	1
P28482_Q9HC29	Q9HC29	P28482	15692051	Macrophage	1	1	0	9606	1
P28482_Q9HC29	Q9HC29	P28482	15692050	Macrophage	1	1	0	9606	1
P28482_Q9HC29	Q9HC29	P28482	14560001	Macrophage	1	1	0	9606	1
P28482_P62714	P62714	P28482	7780739	ACSN;DEPOD	1	0	0	9606	1
P28482_P62714	P62714	P28482	16456541	ACSN;DEPOD	1	0	0	9606	1
P28482_P62714	P62714	P28482	2154696	ACSN;DEPOD	1	0	0	9606	1
P28482_Q15554	P28482	Q15554	16223874	phosphoELM	1	0	0	9606	1
P28482_Q06546	P28482	Q06546	19114066	SPIKE	1	1	0	9606	1
P28482_Q96LC9	P28482	Q96LC9	22258404	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P28482_Q5VWX1	P28482	Q5VWX1	12478298	CA1;Laudanna_sigflow	1	1	0	9606	1
P28482_Q9Y263	P28482	Q9Y263	8381049	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P28482_Q15906	P28482	Q15906	7702631	phosphoELM	1	0	0	9606	1
P28482_Q02080	P28482	Q02080	9069290	CA1;Laudanna_sigflow	1	1	0	9606	1
P28482_Q02080	P28482	Q02080	9384584	CA1;Laudanna_sigflow	1	1	0	9606	1
P28482_Q9UJX2	P28482	Q9UJX2	14657031	phosphoELM	1	0	0	9606	1
P28482_P49790	P28482	P49790	19767751	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P17600_P28482	P28482	P17600	8622996	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P17600_P28482	P28482	P17600	8702879	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P28482_P41238	P28482	P41238	11463337	phosphoELM	1	0	0	9606	1
O95997_P28482	P28482	O95997	10906323	Signor	1	1	0	9606	1
P28482_Q9ULC4	P28482	Q9ULC4	17016429	PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	0	9606	1
P28482_Q02447	P28482	Q02447	17685427	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P28482_Q9BXL6	P28482	Q9BXL6	9155018	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P28482_Q9BXL6	P28482	Q9BXL6	9155017	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P28482_P50607	P50607	P28482	19114066	SPIKE	1	1	0	9606	1
P07197_P28482	P28482	P07197	9592082	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P28482_P78543	P28482	P78543	15788397	dbPTM	1	0	0	9606	1
P28482_P48039	P48039	P28482	18930812	SPIKE	1	1	0	9606	1
P28482_P49585	P28482	P49585	15788406	Signor;KEGG	1	0	1	9606	1
P28482_Q08493	P28482	Q08493	11030732	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P32929_Q13237	Q13237	P32929	25900831	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q01995_Q13237	Q13237	Q01995	11053353	phosphoELM	1	0	0	9606	1
P16220_Q13237	Q13237	P16220	10575022	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
O76074_Q13237	Q13237	O76074	15082510	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P04792_Q13237	Q13237	P04792	19593530	Signor	1	0	1	9606	1
P29474_Q13237	Q13237	P29474	15136572	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16527820	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16754797	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	21757745	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16428343	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	18622039	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	11292821	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	12574113	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	17116756	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16497987	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	10671564	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16527893	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	16126727	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29474_Q13237	Q13237	P29474	12644458	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P29475_Q13237	Q13237	P29475	7532810	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
Q13237_Q14872	Q13237	Q14872	11923282	phosphoELM	1	0	0	9606	1
Q13237_Q14831	Q13237	Q14831	12021391	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P53355_Q9Y490	P53355	Q9Y490	16476779	SPIKE	1	0	1	9606	1
P17252_Q9HAN9	P17252	Q9HAN9	17360427	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P45984_Q9BQQ3	P45984	Q9BQQ3	25948586	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q15418_Q6VY07	Q15418	Q6VY07	14633983	phosphoELM	1	0	0	9606	1
P25098_P55072	P25098	P55072	16140914	phosphoELM	1	0	0	9606	1
P25098_P55072	P25098	P55072	16027165	phosphoELM	1	0	0	9606	1
P55072_P78527	P78527	P55072	16140914	PhosphoSite_dir;PhosphoSite;SPIKE;MIMP	1	1	0	9606	1
Q99683_Q9H2G2	Q9H2G2	Q99683	16316999	Signor	1	1	0	9606	1
Q99683_Q99704	Q99683	Q99704	10688886	phosphoELM	1	0	0	9606	1
Q99683_Q99704	Q99683	Q99704	15574499	phosphoELM	1	0	0	9606	1
Q99683_Q99704	Q99683	Q99704	10852966	phosphoELM	1	0	0	9606	1
Q99683_Q99704	Q99683	Q99704	12087092	phosphoELM	1	0	0	9606	1
Q99683_Q99704	Q99683	Q99704	11042170	phosphoELM	1	0	0	9606	1
P11309_Q99683	P11309	Q99683	19749799	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	1	9606	1
P11309_Q99683	P11309	Q99683	11154276	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	1	9606	1
P11309_Q99683	P11309	Q99683	12697749	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	1	9606	1
P11309_Q99683	P11309	Q99683	16532036	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	1	9606	1
P11309_Q99683	P11309	Q99683	14500571	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	1	9606	1
P06493_Q99683	P06493	Q99683	11920685	phosphoELM	1	0	0	9606	1
O15530_Q99683	O15530	Q99683	22544756	PhosphoSite_dir;PhosphoSite;phosphoELM	1	0	0	9606	1
O15530_Q99683	O15530	Q99683	11154276	PhosphoSite_dir;PhosphoSite;phosphoELM	1	0	0	9606	1
O15530_Q99683	O15530	Q99683	15094778	PhosphoSite_dir;PhosphoSite;phosphoELM	1	0	0	9606	1
O15530_Q99683	O15530	Q99683	15755722	PhosphoSite_dir;PhosphoSite;phosphoELM	1	0	0	9606	1
O15530_Q99683	O15530	Q99683	14500571	PhosphoSite_dir;PhosphoSite;phosphoELM	1	0	0	9606	1
O15530_Q99683	Q99683	O15530	22544756	PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	0	0	9606	1
Q96HS1_Q99683	Q96HS1	Q99683	19590015	DEPOD	1	0	0	9606	1
Q5SGD2_Q99683	Q5SGD2	Q99683	17456047	Signor;DEPOD	1	0	1	9606	1
P54652_Q99683	P54652	Q99683	12391142	Signor	1	0	1	9606	1
O14965_P12755	O14965	P12755	26138431	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O60671_P68400	P68400	O60671	20545769	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P46937_P49674	P49674	P46937	24715453	Signor;SignaLink3	1	0	1	9606	1
P46937_P49674	P49674	P46937	23431053	Signor;SignaLink3	1	0	1	9606	1
P49674_P67775	P67775	P49674	9430669	DEPOD	1	0	0	9606	1
O75581_P49674	O75581	P49674		ACSN	1	0	0	9606	1
O75581_P49674	P49674	O75581	16513652	Signor;PhosphoSite_dir;PhosphoSite;ACSN;SignaLink3;MIMP	1	1	0	9606	1
O75581_P49674	P49674	O75581	20229235	Signor;PhosphoSite_dir;PhosphoSite;ACSN;SignaLink3;MIMP	1	1	0	9606	1
P49674_P62136	P62136	P49674	9430669	DEPOD	1	0	0	9606	1
P15923_P49674	P49674	P15923	11524435	Signor	1	1	0	9606	1
P36873_P49674	P36873	P49674	9430669	DEPOD	1	0	0	9606	1
P30304_P49674	P49674	P30304	21252624	SPIKE	1	0	1	9606	1
P49674_Q9UJU2	P49674	Q9UJU2	15747065	Signor	1	0	1	9606	1
P49674_Q13535	Q13535	P49674	10542239	phosphoELM	1	0	0	9606	1
O60716_P49674	P49674	O60716	3133391	Signor;ACSN	1	0	1	9606	1
P12259_P49674	P49674	P12259	14594814	phosphoELM	1	0	0	9606	1
P49674_Q9GZV5	P49674	Q9GZV5	24715453	Laudanna_effects;Signor;PhosphoNetworks;SignaLink3;Laudanna_sigflow;Wang	1	1	1	9606	1
O95863_P49674	P49674	O95863	20305697	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O95863_P49674	P49674	O95863	15647282	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O95863_P49674	P49674	O95863	23644467	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O95863_P49674	P49674	O95863	19923321	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P49674_Q8TD43	P49674	Q8TD43	25231975	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P49674_P62140	P62140	P49674	9430669	DEPOD	1	0	0	9606	1
P48454_P49674	P48454	P49674	9430669	DEPOD	1	0	0	9606	1
P49674_P62714	P62714	P49674	9430669	DEPOD	1	0	0	9606	1
P49674_P53041	P53041	P49674	16790549	DEPOD	1	0	0	9606	1
P16298_P49674	P16298	P49674	9430669	DEPOD	1	0	0	9606	1
P49674_Q99835	P49674	Q99835	20708941	SignaLink3	1	1	0	9606	1
P49674_Q08209	Q08209	P49674	9430669	DEPOD	1	0	0	9606	1
P49674_Q01974	P49674	Q01974	18848778	Signor;ACSN;SignaLink3	1	1	0	9606	1
P49674_Q01974	P49674	Q01974	15375164	Signor;ACSN;SignaLink3	1	1	0	9606	1
P55210_Q8TCW9	P55210	Q8TCW9	11555640	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P29466_P55210	P29466	P55210	18667412	Laudanna_effects;KEGG;Laudanna_sigflow;SPIKE	1	1	0	9606	1
P55210_Q02080	P55210	Q02080	11904443	CA1;Laudanna_sigflow	1	0	1	9606	1
P55210_Q13075	Q13075	P55210	11896143	Laudanna_effects;CA1;ACSN;KEGG;Laudanna_sigflow;Wang	1	1	1	9606	1
P55210_Q6UXS9	Q6UXS9	P55210	12209154	SPIKE	1	1	0	9606	1
O00418_Q96QT4	Q96QT4	O00418	21112387	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	1	0	9606	1
P63244_Q96QT4	P63244	Q96QT4	18258429	TRIP	1	0	1	9606	1
P28289_Q96QT4	Q96QT4	P28289	19137675	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P48729_Q9Y2W7	P48729	Q9Y2W7	12837631	PhosphoSite_dir;PhosphoPoint;MIMP;PhosphoSite;phosphoELM	1	0	0	9606	1
