pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_ptm
O95863_P49674	P49674	O95863		9606	1
P49674_Q8TD43	P49674	Q8TD43		9606	1
P49674_Q9BZL6	P49674	Q9BZL6	17962809	9606	1
P49674_P55957	P49674	P55957		9606	1
P49674_P56645	P49674	P56645		9606	1
P55210_Q13177	Q13177	P55210		9606	1
P35579_Q96QT4	Q96QT4	P35579	18394644	9606	1
P35579_Q96QT4	Q96QT4	P35579	18675813	9606	1
O00418_Q96QT4	Q96QT4	O00418	21112387	9606	1
P28289_Q96QT4	Q96QT4	P28289		9606	1
P15391_P43405	P43405	P15391		9606	1
P00519_P15391	P00519	P15391		9606	1
P25098_Q9Y2W7	P25098	Q9Y2W7		9606	1
P48729_Q9Y2W7	P48729	Q9Y2W7	12837631	9606	1
P53350_Q9HAW4	P53350	Q9HAW4		9606	1
O00311_Q9HAW4	O00311	Q9HAW4		9606	1
Q9BTU6_Q9HAW4	Q9BTU6	Q9HAW4		9606	1
O14757_Q53H47	O14757	Q53H47		9606	1
P11388_P53350	P53350	P11388		9606	1
P11388_P68400	P68400	P11388		9606	1
P11388_P68400	P68400	P11388	7499337	9606	1
P05771_P11388	P05771	P11388	7499337	9606	1
P00519_P11388	P00519	P11388	9761967	9606	1
P00519_P11388	P00519	P11388	7961967	9606	1
O95477_P68400	P68400	O95477	15218032	9606	1
O95477_P68400	P68400	O95477	12869555	9606	1
O95477_P68400	P68400	O95477	12196520	9606	1
P02671_P68400	P68400	P02671		9606	1
O14920_Q92574	O14920	Q92574		9606	1
P06493_Q92574	P06493	Q92574	15963462	9606	1
O60285_Q15831	Q15831	O60285	20354225	9606	1
O60285_Q15831	Q15831	O60285	19369195	9606	1
O60285_Q15831	Q15831	O60285	14976552	9606	1
O60285_Q15831	Q15831	O60285		9606	1
O60285_Q15831	Q15831	O60285	15060171	9606	1
O60285_Q15831	Q15831	O60285	12409306	9606	1
Q15831_Q9NYL2	Q15831	Q9NYL2	15342622	9606	1
Q15208_Q15831	Q15831	Q15208	12840024	9606	1
P60484_Q15831	Q15831	P60484		9606	1
P60484_Q15831	Q15831	P60484	18321849	9606	1
P60484_Q15831	Q15831	P60484	10866658	9606	1
Q14680_Q15831	Q15831	Q14680	14976552	9606	1
Q14680_Q15831	Q15831	Q14680		9606	1
Q14680_Q15831	Q15831	Q14680	14699119	9606	1
O75582_Q15831	O75582	Q15831		9606	1
Q15831_Q9Y2K2	Q15831	Q9Y2K2	19369195	9606	1
Q15831_Q9Y2K2	Q15831	Q9Y2K2	14976552	9606	1
Q15831_Q9Y2K2	Q15831	Q9Y2K2		9606	1
Q15831_Q8IWQ3	Q15831	Q8IWQ3	18339622	9606	1
Q15831_Q8IWQ3	Q15831	Q8IWQ3	14976552	9606	1
Q15831_Q8IWQ3	Q15831	Q8IWQ3		9606	1
Q15831_Q96SB4	Q15831	Q96SB4	12565829	9606	1
Q15831_Q7KZI7	Q15831	Q7KZI7	17192257	9606	1
Q15831_Q7KZI7	Q15831	Q7KZI7	19369195	9606	1
Q15831_Q7KZI7	Q15831	Q7KZI7	14976552	9606	1
P57059_Q15831	Q15831	P57059	18348280	9606	1
P57059_Q15831	Q15831	P57059	14976552	9606	1
P57059_Q15831	Q15831	P57059		9606	1
Q15418_Q15831	Q15418	Q15831		9606	1
P02810_Q15831	Q15831	P02810	15693058	9606	1
Q15831_Q96L34	Q15831	Q96L34	17192257	9606	1
Q15831_Q96L34	Q15831	Q96L34	14976552	9606	1
Q15831_Q96L34	Q15831	Q96L34		9606	1
Q13153_Q15831	Q15831	Q13153		9606	1
Q15831_Q9P0L2	Q15831	Q9P0L2		9606	1
Q15831_Q8TDC3	Q15831	Q8TDC3	18339622	9606	1
Q15831_Q8TDC3	Q15831	Q8TDC3	14976552	9606	1
P54646_Q15831	Q15831	P54646	15980064	9606	1
Q15831_Q8WTQ7	Q15831	Q8WTQ7	15946941	9606	1
P48436_Q15831	Q15831	P48436	10805756	9606	1
P48436_Q15831	Q15831	P48436	15889150	9606	1
P48436_Q15831	Q15831	P48436	11120880	9606	1
P05771_Q15831	Q15831	P05771	15314172	9606	1
P27448_Q15831	Q15831	P27448		9606	1
P27448_Q15831	Q15831	P27448	17192257	9606	1
P27448_Q15831	Q15831	P27448	19369195	9606	1
P27448_Q15831	Q15831	P27448	14976552	9606	1
Q15831_Q9H093	Q15831	Q9H093	14976552	9606	1
P80192_Q15831	Q15831	P80192	15610029	9606	1
P24385_Q13627	Q13627	P24385		9606	1
P24385_Q96S53	Q96S53	P24385	10766840	9606	1
P24385_Q96S53	Q96S53	P24385	9832503	9606	1
P30291_P53350	P53350	P30291		9606	1
P30291_P53350	P53350	P30291	16085715	9606	1
P30291_P53350	P53350	P30291	15070733	9606	1
P30291_P68400	P68400	P30291		9606	1
P30291_Q8TDC3	Q8TDC3	P30291		9606	1
P06493_P30291	P06493	P30291	16085715	9606	1
P06493_P30291	P06493	P30291	15070733	9606	1
P06493_P30291	P30291	P06493		9606	1
P30291_P53355	P53355	P30291	15150265	9606	1
P30291_P53355	P53355	P30291	15964826	9606	1
P30291_P31749	P31749	P30291		9606	1
O14958_P68400	P68400	O14958		9606	1
P10398_P50613	P50613	P10398	15710605	9606	1
P10398_Q13153	Q13153	P10398		9606	1
P68400_Q9H2G2	P68400	Q9H2G2		9606	1
P17252_P30679	P17252	P30679		9606	1
Q9P286_Q9UBF6	Q9P286	Q9UBF6	12748192	9606	1
P68400_Q9UBF6	P68400	Q9UBF6	12748192	9606	1
P13807_P49840	P49840	P13807		9606	1
P13807_P68400	P68400	P13807		9606	1
P13807_Q15759	Q15759	P13807		9606	1
P13807_P49841	P49841	P13807		9606	1
P13807_P17612	P17612	P13807		9606	1
Q9HC77_Q9NYY3	Q9NYY3	Q9HC77	20531387	9606	1
O00444_Q9HC77	O00444	Q9HC77	20531387	9606	1
Q13535_Q99708	Q13535	Q99708		9606	1
P06493_Q99708	P06493	Q99708	19202191	9606	1
Q13976_Q684P5	Q13976	Q684P5		9606	1
Q13017_Q13882	Q13882	Q13017		9606	1
P51692_Q13882	Q13882	P51692		9606	1
P56945_Q13882	Q13882	P56945		9606	1
Q13882_Q13887	Q13882	Q13887	12682370	9606	1
Q13882_Q96P48	Q13882	Q96P48		9606	1
P31749_Q13882	Q13882	P31749		9606	1
Q13882_Q14012	Q13882	Q14012	7641687	9606	1
Q13882_Q14012	Q13882	Q14012	8253780	9606	1
Q13882_Q13946	Q13882	Q13946	9195912	9606	1
P17931_P68400	P68400	P17931		9606	1
P17931_P48729	P48729	P17931	15121858	9606	1
P17931_P48729	P48729	P17931	8253806	9606	1
P17931_P42684	P42684	P17931		9606	1
P00519_P17931	P00519	P17931		9606	1
P51114_Q13153	Q13153	P51114		9606	1
P06493_Q8IWB6	P06493	Q8IWB6		9606	1
P10242_P68400	P68400	P10242	7735324	9606	1
P10242_P68400	P68400	P10242	11313925	9606	1
P10242_Q9UBE8	Q9UBE8	P10242		9606	1
Q15717_Q16539	Q16539	Q15717		9606	1
O96017_Q15717	O96017	Q15717		9606	1
Q05655_Q15717	Q05655	Q15717		9606	1
P06493_Q15717	P06493	Q15717		9606	1
P17252_Q15717	P17252	Q15717		9606	1
P53350_Q9UMD9	P53350	Q9UMD9	17545155	9606	1
P68400_Q9UMD9	P68400	Q9UMD9		9606	1
O14974_O60285	O60285	O14974	20354225	9606	1
O14974_O60285	O60285	O14974	18088087	9606	1
O14974_O60285	O60285	O14974	19690332	9606	1
O14974_O60285	O60285	O14974	19367720	9606	1
O14974_O60285	O60285	O14974	18669648	9606	1
O14974_O60285	O60285	O14974	19413330	9606	1
O60285_P55212	O60285	P55212	15273717	9606	1
O60285_Q9Y2H1	Q9Y2H1	O60285		9606	1
O60285_O95835	O60285	O95835	19690332	9606	1
O60285_O95835	O60285	O95835	18669648	9606	1
O60285_O95835	O60285	O95835	19413330	9606	1
O60285_O95835	O60285	O95835	18691976	9606	1
O60285_O95835	O60285	O95835	19369195	9606	1
O60285_O95835	O60285	O95835	19927127	9606	1
O60285_P31749	P31749	O60285	12409306	9606	1
Q13976_Q96D31	Q13976	Q96D31		9606	1
P05771_Q96D31	P05771	Q96D31		9606	1
O75716_Q9Y295	O75716	Q9Y295		9606	1
O75716_Q9Y295	O75716	Q9Y295	18184589	9606	1
O75582_P05114	O75582	P05114	10739259	9606	1
P05114_P68400	P68400	P05114		9606	1
P05114_P49841	P49841	P05114	15147216	9606	1
P05114_P49841	P49841	P05114	11438671	9606	1
Q13501_Q9UHD2	Q9UHD2	Q13501		9606	1
O15264_Q13501	O15264	Q13501		9606	1
P06493_Q13501	P06493	Q13501		9606	1
P07550_P25098	P25098	P07550		9606	1
P07550_P25098	P25098	P07550	8662852	9606	1
P07550_P43250	P43250	P07550		9606	1
P07550_P17612	P17612	P07550		9606	1
P07550_P31749	P31749	P07550		9606	1
P07333_P07355	P07333	P07355	12962548	9606	1
P07355_P17252	P17252	P07355		9606	1
P05771_P07355	P05771	P07355		9606	1
O15055_P48730	P48730	O15055		9606	1
P08253_P17252	P17252	P08253		9606	1
Q9NQB0_Q9UKE5	Q9UKE5	Q9NQB0		9606	1
P68400_Q9NQB0	P68400	Q9NQB0		9606	1
Q9NQB0_Q9UBE8	Q9UBE8	Q9NQB0		9606	1
P11309_Q13761	P11309	Q13761		9606	1
O75582_P22736	O75582	P22736		9606	1
P22736_P68400	P68400	P22736		9606	1
P22736_Q15418	Q15418	P22736		9606	1
P22736_P51812	P51812	P22736		9606	1
P22736_P45984	P45984	P22736	11274386	9606	1
P22736_P31749	P31749	P22736		9606	1
P15927_P50613	P50613	P15927		9606	1
P15927_Q13535	Q13535	P15927		9606	1
P06493_P15927	P06493	P15927		9606	1
P15927_P78527	P78527	P15927	9295339	9606	1
P15927_P78527	P78527	P15927	21558276	9606	1
P15927_P78527	P78527	P15927	9139719	9606	1
P15927_P78527	P78527	P15927	14872059	9606	1
P15927_P78527	P78527	P15927		9606	1
P15927_Q8N2W9	Q8N2W9	P15927		9606	1
O14965_Q92974	O14965	Q92974	14970201	9606	1
O14965_Q92974	O14965	Q92974	17488622	9606	1
O14965_Q92974	O14965	Q92974	19690332	9606	1
O14965_Q92974	O14965	Q92974	18669648	9606	1
Q7KZI7_Q92974	Q7KZI7	Q92974		9606	1
Q16512_Q92974	Q16512	Q92974		9606	1
O96013_Q92974	O96013	Q92974		9606	1
O96013_Q92974	O96013	Q92974	15827085	9606	1
Q13153_Q92974	Q13153	Q92974		9606	1
Q13153_Q92974	Q13153	Q92974	14970201	9606	1
P49137_Q16659	Q16659	P49137		9606	1
Q12866_Q16659	Q12866	Q16659	1741894	9606	1
Q12866_Q16659	Q12866	Q16659	8621539	9606	1
Q13153_Q16659	Q13153	Q16659	21177870	9606	1
Q13153_Q16659	Q13153	Q16659	19369195	9606	1
Q13153_Q16659	Q13153	Q16659	18669648	9606	1
P06493_Q16659	P06493	Q16659		9606	1
Q16659_Q9Y6Q9	Q16659	Q9Y6Q9		9606	1
P47736_Q16659	Q16659	P47736	1406653	9606	1
Q16659_Q9UNH5	Q9UNH5	Q16659		9606	1
O60729_Q16659	O60729	Q16659		9606	1
P46695_Q16659	Q16659	P46695	12356731	9606	1
Q16659_Q16816	Q16659	Q16816	7935360	9606	1
P30307_P53779	P53779	P30307		9606	1
P05412_P53779	P53779	P05412		9606	1
P53779_P61978	P53779	P61978	11259409	9606	1
P53779_P61978	P53779	P61978		9606	1
P15336_P53779	P53779	P15336		9606	1
P53779_Q02241	P53779	Q02241	15282614	9606	1
P53779_Q02241	P53779	Q02241	15854913	9606	1
O43521_P53779	P53779	O43521		9606	1
O43521_P53779	P53779	O43521	12591950	9606	1
P53779_P63104	P53779	P63104		9606	1
O14733_P53779	O14733	P53779	15911620	9606	1
O14733_P53779	O14733	P53779	10715136	9606	1
O14733_P53779	P53779	O14733		9606	1
O14733_P53779	O14733	P53779		9606	1
O43597_P53779	P53779	O43597	15637081	9606	1
P16949_P53779	P53779	P16949		9606	1
O95644_P53779	P53779	O95644		9606	1
P53779_Q9UPT6	P53779	Q9UPT6		9606	1
P31947_P53779	P53779	P31947		9606	1
P53779_Q5JR12	P53779	Q5JR12		9606	1
P24864_P49840	P49840	P24864	14536078	9606	1
P24864_P49840	P49840	P24864		9606	1
P24864_P49841	P49841	P24864	15364936	9606	1
P24864_P49841	P49841	P24864		9606	1
P24864_Q8TDN4	P24864	Q8TDN4		9606	1
O75962_Q13627	Q13627	O75962	12551902	9606	1
Q12778_Q13627	Q13627	Q12778	10358014	9606	1
Q12778_Q13627	Q13627	Q12778	11410590	9606	1
Q12778_Q13627	Q13627	Q12778	10358075	9606	1
Q05193_Q13627	Q13627	Q05193	15287745	9606	1
Q05193_Q13627	Q13627	Q05193		9606	1
Q13627_Q96EB6	Q13627	Q96EB6	19107194	9606	1
Q13627_Q96EB6	Q13627	Q96EB6	19690332	9606	1
Q13627_Q96EB6	Q13627	Q96EB6	20027304	9606	1
Q13627_Q96S94	Q13627	Q96S94		9606	1
O43524_Q13627	Q13627	O43524		9606	1
P49427_Q13627	Q13627	P49427	11546811	9606	1
P49427_Q13627	Q13627	P49427	12037680	9606	1
P53805_Q13627	Q13627	P53805		9606	1
P49418_Q13627	Q13627	P49418		9606	1
P49418_Q13627	Q13627	P49418	11113134	9606	1
P49418_Q13627	Q13627	P49418	16733250	9606	1
O75533_Q13627	Q13627	O75533		9606	1
Q05209_Q13627	Q13627	Q05209	7520867	9606	1
Q05209_Q13627	Q13627	Q05209	7909431	9606	1
O43597_Q13627	Q13627	O43597	18678649	9606	1
O43597_Q13627	Q13627	O43597	16000370	9606	1
O43597_Q13627	Q13627	O43597	15637081	9606	1
O43597_Q13627	Q13627	O43597	12593795	9606	1
O43597_Q13627	Q13627	O43597	12815057	9606	1
P10636_Q13627	Q13627	P10636		9606	1
P98177_Q13627	Q13627	P98177	11313479	9606	1
P98177_Q13627	Q13627	P98177	15538382	9606	1
P98177_Q13627	Q13627	P98177	11896584	9606	1
P98177_Q13627	Q13627	P98177	11689711	9606	1
P49137_P49815	P49137	P49815	12582162	9606	1
P49137_P49815	P49137	P49815	15963462	9606	1
P49815_P51812	P51812	P49815		9606	1
P49815_P54646	P54646	P49815		9606	1
P49815_P54646	P54646	P49815	14651849	9606	1
P17252_P49815	P17252	P49815	11290735	9606	1
P17252_P49815	P17252	P49815	15342917	9606	1
P31751_P49815	P31751	P49815		9606	1
P31749_P49815	P31749	P49815		9606	1
P01892_P17612	P17612	P01892		9606	1
P17252_Q01995	P17252	Q01995		9606	1
P68400_Q9UKX2	P68400	Q9UKX2		9606	1
P17612_Q13185	P17612	Q13185		9606	1
O14965_Q8IX03	O14965	Q8IX03		9606	1
Q8IX03_Q96GD4	Q96GD4	Q8IX03		9606	1
Q15418_Q8IX03	Q15418	Q8IX03		9606	1
P51812_Q8IX03	P51812	Q8IX03		9606	1
P06493_Q8IX03	P06493	Q8IX03		9606	1
P21730_P25098	P25098	P21730	7642584	9606	1
P21730_Q05655	Q05655	P21730		9606	1
P17252_P21730	P17252	P21730	7642584	9606	1
P17252_P21730	P17252	P21730	12464600	9606	1
P17252_P21730	P17252	P21730		9606	1
P05771_P21730	P05771	P21730		9606	1
O96017_Q9NYL2	Q9NYL2	O96017	15342622	9606	1
O96017_Q9NYL2	Q9NYL2	O96017	16311512	9606	1
O96017_Q9NYL2	Q9NYL2	O96017	16481012	9606	1
O43559_Q16620	Q16620	O43559		9606	1
P30411_P32298	P32298	P30411	15161928	9606	1
P17252_P18433	P17252	P18433	7518772	9606	1
P17252_P18433	P17252	P18433	11923305	9606	1
P17252_P18433	P17252	P18433	11676480	9606	1
P17252_P18433	P17252	P18433	17507376	9606	1
Q13976_Q9Y613	Q13976	Q9Y613	15051728	9606	1
Q13464_Q9Y613	Q13464	Q9Y613		9606	1
P06241_Q9NZA1	P06241	Q9NZA1		9606	1
P68400_Q04724	P68400	Q04724	15367661	9606	1
P68400_Q04724	P68400	Q04724		9606	1
P25098_Q92597	P25098	Q92597	15461589	9606	1
O00141_Q92597	O00141	Q92597	15302935	9606	1
O00141_Q92597	O00141	Q92597	19690332	9606	1
O00141_Q92597	O00141	Q92597	17081983	9606	1
O00141_Q92597	O00141	Q92597	18669648	9606	1
O00141_Q92597	O00141	Q92597	19413330	9606	1
O00141_Q92597	O00141	Q92597	16964243	9606	1
O00141_Q92597	O00141	Q92597	18787837	9606	1
O00141_Q92597	O00141	Q92597		9606	1
O00141_Q92597	O00141	Q92597	19369195	9606	1
O43312_P48730	P48730	O43312		9606	1
O43781_Q96B36	O43781	Q96B36		9606	1
O43781_P16220	O43781	P16220	12356771	9606	1
O43781_P16220	O43781	P16220		9606	1
O43781_P84243	O43781	P84243		9606	1
P20749_P49840	P49840	P20749		9606	1
P68400_Q9Y624	P68400	Q9Y624		9606	1
P17252_Q9Y624	P17252	Q9Y624		9606	1
Q9BUB5_Q9NP80	Q9BUB5	Q9NP80		9606	1
P49137_Q07352	P49137	Q07352		9606	1
Q07352_Q16539	Q16539	Q07352	15538381	9606	1
P31749_Q07352	P31749	Q07352		9606	1
P49137_P53350	P49137	P53350		9606	1
P11831_P49137	P49137	P11831	10318869	9606	1
P30307_P49137	P49137	P30307		9606	1
P49137_Q01844	P49137	Q01844	934118	9606	1
P49137_Q16539	Q16539	P49137		9606	1
P41279_P49137	P49137	P41279	15466476	9606	1
P41279_P49137	P49137	P41279	12138205	9606	1
P49137_Q6JBY9	P49137	Q6JBY9	19367720	9606	1
P49137_Q6JBY9	P49137	Q6JBY9	19690332	9606	1
P49137_Q6JBY9	P49137	Q6JBY9	15850461	9606	1
P49137_Q6JBY9	P49137	Q6JBY9		9606	1
P49137_P53667	P49137	P53667	16456544	9606	1
P16220_P49137	P49137	P16220	8887554	9606	1
P07101_P49137	P49137	P07101		9606	1
P49137_Q9UKV8	P49137	Q9UKV8		9606	1
P49137_Q00613	P49137	Q00613	16278218	9606	1
P49137_Q9NQC3	P49137	Q9NQC3		9606	1
P04792_P49137	P49137	P04792	8774846	9606	1
P04792_P49137	P49137	P04792	19007248	9606	1
P04792_P49137	P49137	P04792	16964243	9606	1
P04792_P49137	P49137	P04792	18088087	9606	1
P04792_P49137	P49137	P04792	16565220	9606	1
P04792_P49137	P49137	P04792	1332886	9606	1
P04792_P49137	P49137	P04792	17081983	9606	1
P04792_P49137	P49137	P04792	18669648	9606	1
P04792_P49137	P49137	P04792	10383393	9606	1
P04792_P49137	P49137	P04792	18691976	9606	1
P04792_P49137	P49137	P04792	1730670	9606	1
P04792_P49137	P49137	P04792	19166925	9606	1
P04792_P49137	P49137	P04792	15976317	9606	1
P04792_P49137	P49137	P04792	18187866	9606	1
P04792_P49137	P49137	P04792	16097034	9606	1
P04792_P49137	P49137	P04792	17924679	9606	1
P04792_P49137	P49137	P04792	19413330	9606	1
P04792_P49137	P49137	P04792	19369195	9606	1
P49137_Q00987	P49137	Q00987		9606	1
O00418_P49137	P49137	O00418	12171600	9606	1
O00418_P49137	P49137	O00418	14709557	9606	1
P08670_P49137	P49137	P08670	12761892	9606	1
P08670_P49137	P49137	P08670	15713670	9606	1
P08670_P49137	P49137	P08670	11895474	9606	1
P49137_P51812	P49137	P51812	18691976	9606	1
P49137_P51812	P49137	P51812	19369195	9606	1
P49137_P61224	P49137	P61224	1551424	9606	1
P49137_P61224	P49137	P61224	1696481	9606	1
P49137_Q14134	P49137	Q14134		9606	1
P33241_P49137	P49137	P33241		9606	1
P33241_P49137	P49137	P33241	8995217	9606	1
P17844_P49137	P49137	P17844		9606	1
P08833_P49137	P49137	P08833	7678248	9606	1
P31749_P49137	P49137	P31749		9606	1
P09917_P49137	P49137	P09917	11844797	9606	1
P09917_P49137	P49137	P09917	10779545	9606	1
P09917_P49137	P49137	P09917	18978352	9606	1
O15511_P49137	P49137	O15511		9606	1
P49137_Q8N5C8	P49137	Q8N5C8	18021073	9606	1
P49137_Q13144	P49137	Q13144	11500362	9606	1
P49137_Q13144	P49137	Q13144	12133000	9606	1
P49137_Q13151	P49137	Q13151	20932473	9606	1
P49137_Q13151	P49137	Q13151	17287340	9606	1
O95453_P49137	P49137	O95453	20932473	9606	1
O95453_P49137	P49137	O95453	16964243	9606	1
O95453_P49137	P49137	O95453	19690332	9606	1
O95453_P49137	P49137	O95453	18669648	9606	1
P49137_Q01892	P49137	Q01892	10618498	9606	1
P35900_P49137	P49137	P35900	16608857	9606	1
P18669_Q16512	Q16512	P18669		9606	1
P18669_Q13153	Q13153	P18669	12189148	9606	1
P49841_Q15853	P49841	Q15853		9606	1
P08151_P54646	P54646	P08151		9606	1
P08151_P17612	P17612	P08151		9606	1
P08151_P23443	P23443	P08151		9606	1
P25098_P41180	P25098	P41180	12409307	9606	1
P25098_P41180	P25098	P41180	9694886	9606	1
P17252_P41180	P17252	P41180	12409307	9606	1
P17252_P41180	P17252	P41180	9694886	9606	1
P17252_P41180	P17252	P41180		9606	1
P05771_P41180	P05771	P41180		9606	1
P42575_P68400	P68400	P42575		9606	1
P42575_P78527	P78527	P42575		9606	1
Q15418_Q96RK0	Q15418	Q96RK0		9606	1
P51812_Q96RK0	P51812	Q96RK0		9606	1
P67775_Q99759	P67775	Q99759		9606	1
P53805_Q99759	Q99759	P53805		9606	1
O00141_Q99759	O00141	Q99759	12761204	9606	1
O00141_Q99759	O00141	Q99759	18691976	9606	1
O00141_Q99759	O00141	Q99759	19369195	9606	1
O00141_Q99759	O00141	Q99759	18220336	9606	1
O00141_Q99759	O00141	Q99759	19690332	9606	1
O00141_Q99759	O00141	Q99759		9606	1
P45985_Q99759	Q99759	P45985	-	9606	1
P45985_Q99759	Q99759	P45985	19369195	9606	1
Q13535_Q7Z6Z7	Q13535	Q7Z6Z7		9606	1
Q13153_Q9UQ80	Q13153	Q9UQ80		9606	1
Q05655_Q9UQ80	Q05655	Q9UQ80		9606	1
P17252_Q9UQ80	P17252	Q9UQ80		9606	1
P45984_Q12968	P45984	Q12968	9630228	9606	1
P45984_Q12968	P45984	Q12968		9606	1
Q38SD2_Q96SN8	Q38SD2	Q96SN8		9606	1
P06493_Q99728	P06493	Q99728		9606	1
P41235_Q16539	Q16539	P41235		9606	1
P41235_Q13976	Q13976	P41235	16351573	9606	1
P41235_Q15759	Q15759	P41235	16351573	9606	1
P41235_Q15759	Q15759	P41235	12740371	9606	1
P26038_Q5S007	Q5S007	P26038	17447891	9606	1
P26678_Q5S007	Q5S007	P26678	17913704	9606	1
P26678_Q5S007	Q5S007	P26678	15528241	9606	1
P61020_Q5S007	Q5S007	P61020		9606	1
P62841_Q5S007	Q5S007	P62841		9606	1
O95295_Q5S007	Q5S007	O95295		9606	1
P10636_Q5S007	Q5S007	P10636		9606	1
Q5S007_Q99962	Q5S007	Q99962		9606	1
P17612_Q5S007	P17612	Q5S007		9606	1
P31749_Q5S007	Q5S007	P31749		9606	1
P62280_Q5S007	Q5S007	P62280		9606	1
O14974_Q13418	Q13418	O14974		9606	1
O14974_Q13464	Q13464	O14974	15723050	9606	1
O14974_Q13464	Q13464	O14974	11719507	9606	1
O14974_Q13464	Q13464	O14974	19997641	9606	1
O14974_Q13464	Q13464	O14974	17525332	9606	1
O14974_Q13464	Q13464	O14974	19701943	9606	1
O14974_Q13464	Q13464	O14974	11384979	9606	1
O14974_Q13464	Q13464	O14974		9606	1
O14974_P06493	P06493	O14974	18477460	9606	1
O14974_P06493	P06493	O14974	18669648	9606	1
O14974_O75116	O75116	O14974		9606	1
O14974_O75116	O75116	O14974	11331307	9606	1
O14974_Q09013	Q09013	O14974		9606	1
P36871_Q16512	Q16512	P36871		9606	1
P36871_Q13153	Q13153	P36871	15378030	9606	1
P36871_Q13153	Q13153	P36871		9606	1
P06493_Q96C19	P06493	Q96C19		9606	1
Q13188_Q9Y243	Q9Y243	Q13188		9606	1
P16220_Q9Y243	Q9Y243	P16220		9606	1
Q9UKV8_Q9Y243	Q9Y243	Q9UKV8		9606	1
O43524_Q9Y243	Q9Y243	O43524		9606	1
P04792_Q9Y243	Q9Y243	P04792		9606	1
Q9UM73_Q9Y243	Q9UM73	Q9Y243	9512493	9606	1
P55211_Q9Y243	Q9Y243	P55211		9606	1
O15530_Q9Y243	O15530	Q9Y243	9512493	9606	1
Q6ZVD8_Q9Y243	Q6ZVD8	Q9Y243		9606	1
P21673_P25098	P25098	P21673	8954982	9606	1
P21673_P68400	P68400	P21673		9606	1
P06493_Q6P1N0	P06493	Q6P1N0	19413330	9606	1
P06493_Q6P1N0	P06493	Q6P1N0	20171170	9606	1
P06493_Q6P1N0	P06493	Q6P1N0	18220336	9606	1
P06493_Q6P1N0	P06493	Q6P1N0	16964243	9606	1
P02545_P06493	P06493	P02545		9606	1
P02545_P17252	P17252	P02545		9606	1
P02545_P31749	P31749	P02545		9606	1
Q96SB4_Q9BWF3	Q96SB4	Q9BWF3		9606	1
P10599_P17252	P17252	P10599		9606	1
P17612_P48549	P17612	P48549		9606	1
P42680_Q13322	P42680	Q13322	9753425	9606	1
P60484_Q9BWU1	Q9BWU1	P60484	12077256	9606	1
P60484_Q9BWU1	Q9BWU1	P60484	16107342	9606	1
P60484_Q9BWU1	Q9BWU1	P60484	12297295	9606	1
Q13153_Q9BWU1	Q9BWU1	Q13153		9606	1
O00329_Q9BWU1	Q9BWU1	O00329	10064595	9606	1
O00303_Q9BWU1	Q9BWU1	O00303		9606	1
O14757_P38398	O14757	P38398		9606	1
O96017_P38398	O96017	P38398		9606	1
P38398_P68400	P68400	P38398		9606	1
P38398_Q13535	Q13535	P38398	11114888	9606	1
P38398_Q13535	Q13535	P38398	11278964	9606	1
P38398_Q13535	Q13535	P38398		9606	1
P38398_Q13535	Q13535	P38398	10550055	9606	1
P38398_Q13535	Q13535	P38398	10542266	9606	1
P38398_P67870	P67870	P38398		9606	1
P06493_P38398	P06493	P38398		9606	1
P38398_P42685	P42685	P38398		9606	1
P31749_P38398	P31749	P38398		9606	1
P17612_Q14738	P17612	Q14738		9606	1
P05771_P14679	P05771	P14679		9606	1
O15455_P23443	P23443	O15455	12509442	9606	1
Q13507_Q13976	Q13976	Q13507		9606	1
P17252_Q13507	P17252	Q13507		9606	1
O14965_P53350	O14965	P53350	12207013	9606	1
O14965_P53350	O14965	P53350	18615013	9606	1
O14965_P53350	O14965	P53350	18669648	9606	1
O14965_P53350	O14965	P53350	18691976	9606	1
O14965_P53350	O14965	P53350	18477460	9606	1
O14965_P53350	O14965	P53350	19369195	9606	1
O14965_Q8WV24	O14965	Q8WV24		9606	1
O14965_O75496	O14965	O75496		9606	1
O14965_P49450	O14965	P49450	18239465	9606	1
O14965_P49450	O14965	P49450	14667408	9606	1
O14965_P49450	O14965	P49450	11756469	9606	1
O14777_O14965	O14965	O14777		9606	1
O14965_Q9Y6A5	O14965	Q9Y6A5		9606	1
O14965_O15143	O14965	O15143		9606	1
O14965_Q9BXS6	O14965	Q9BXS6		9606	1
O14965_Q14203	O14965	Q14203		9606	1
O14965_Q13526	O14965	Q13526		9606	1
O14965_P68431	O14965	P68431	15108802	9606	1
O14965_Q8NHV4	O14965	Q8NHV4		9606	1
O14965_P41208	O14965	P41208		9606	1
O14965_P68104	O14965	P68104	7890750	9606	1
O14965_P04792	O14965	P04792	12096113	9606	1
O14965_P04792	O14965	P04792	11383510	9606	1
O14965_P11233	O14965	P11233		9606	1
O14965_Q13153	Q13153	O14965		9606	1
O14965_Q9NS23	O14965	Q9NS23		9606	1
O14965_Q49MG5	O14965	Q49MG5		9606	1
O14965_P49841	O14965	P49841		9606	1
O14965_Q15398	O14965	Q15398	15987997	9606	1
O14965_Q15398	O14965	Q15398	18669648	9606	1
O14965_Q14194	O14965	Q14194		9606	1
O14965_Q9UNN5	O14965	Q9UNN5		9606	1
