pair_id	id_a	id_b	pair_id_clean	id_a_clean	id_b_clean	taxid_a	taxid_b	pubid
P14923_Q9NQB0	P14923	Q9NQB0	P14923_Q9NQB0	P14923	Q9NQB0	9606	9606	14661054
O60907_Q9NQB0	O60907	Q9NQB0	O60907_Q9NQB0	O60907	Q9NQB0	9606	9606	18193033
P35638_Q9NQB0	P35638	Q9NQB0	P35638_Q9NQB0	P35638	Q9NQB0	9606	9606	16434966
P35222_Q9NQB0	P35222	Q9NQB0	P35222_Q9NQB0	P35222	Q9NQB0	9606	9606	28829046
Q15650_Q9NUQ7	Q15650	Q9NUQ7	Q15650_Q9NUQ7	Q15650	Q9NUQ7	9606	9606	25219498
P15311_Q9NV70	P15311	Q9NV70	P15311_Q9NV70	P15311	Q9NV70	9606	9606	25591774
P56524_Q9UKV0	P56524	Q9UKV0	P56524_Q9UKV0	P56524	Q9UKV0	9606	9606	12590135
Q13547_Q9UKV0	Q13547	Q9UKV0	Q13547_Q9UKV0	Q13547	Q9UKV0	9606	9606	12590135
O15379_Q9UKV0	O15379	Q9UKV0	O15379_Q9UKV0	O15379	Q9UKV0	9606	9606	12590135
Q9BZS1_Q9UKV0	Q9BZS1	Q9UKV0	Q9BZS1_Q9UKV0	Q9BZS1	Q9UKV0	9606	9606	17360565
Q02078_Q9UKV0	Q02078	Q9UKV0	Q02078_Q9UKV0	Q02078	Q9UKV0	9606	9606	10748098
Q16512_Q9UKV0	Q16512	Q9UKV0	Q16512_Q9UKV0	Q16512	Q9UKV0	9606	9606	20188095
P22415_Q9UKV0	P22415	Q9UKV0	P22415_Q9UKV0	P22415	Q9UKV0	9606	9606	19303849
Q02080_Q9UKV0	Q02080	Q9UKV0	Q02080_Q9UKV0	Q02080	Q9UKV0	9606	9606	15567413
P43246_Q9UKV0	P43246	Q9UKV0	P43246_Q9UKV0	P43246	Q9UKV0	9606	9606	26221039
Q13114_Q9Y2R2	Q13114	Q9Y2R2	Q13114_Q9Y2R2	Q13114	Q9Y2R2	9606	9606	23871208
P22681_Q9Y2R2	P22681	Q9Y2R2	P22681_Q9Y2R2	P22681	Q9Y2R2	9606	9606	10068674
O43865_Q14643	Q14643	O43865	O43865_Q14643	Q14643	O43865	9606	9606	16793548
O43865_Q9Y6R1	Q9Y6R1	O43865	O43865_Q9Y6R1	Q9Y6R1	O43865	9606	9606	16769890
O43865_Q6UN15	Q6UN15	O43865	O43865_Q6UN15	Q6UN15	O43865	9606	9606	19224921
O43865_P51003	P51003	O43865	O43865_P51003	P51003	O43865	9606	9606	19224921
O43865_Q96HN2	Q96HN2	O43865	O43865_Q96HN2	Q96HN2	O43865	9606	9606	19220705
O43865_Q14643	Q14643	O43865	O43865_Q14643	Q14643	O43865	9606	9606	19220705
O75152_Q8NI27	Q8NI27	O75152	O75152_Q8NI27	Q8NI27	O75152	9606	9606	22928037
O75691_P22087	P22087	O75691	O75691_P22087	P22087	O75691	9606	9606	17498821
O95602_Q96FC9	Q96FC9	O95602	O95602_Q96FC9	Q96FC9	O95602	9606	9606	26089203
P01138_Q99523	Q99523	P01138	P01138_Q99523	Q99523	P01138	9606	9606	14985763
O00264_P08684	O00264	P08684	O00264_P08684	O00264	P08684	9606	9606	26988023
P00167_P08684	P00167	P08684	P00167_P08684	P00167	P08684	9606	9606	15680923
P09913_Q86WV6	Q86WV6	P09913	P09913_Q86WV6	Q86WV6	P09913	9606	9606	19416887
O14879_P09913	O14879	P09913	O14879_P09913	O14879	P09913	9606	9606	21190939
P09913_P09914	P09914	P09913	P09913_P09914	P09914	P09913	9606	9606	21190939
P02649_P10636	P02649	P10636	P02649_P10636	P02649	P10636	9606	9606	7566652
P05549_P10636	P05549	P10636	P05549_P10636	P05549	P10636	9606	9606	10987820
P08047_P10636	P08047	P10636	P08047_P10636	P08047	P10636	9606	9606	10987820
P10636_P10636	P10636	P10636	P10636_P10636	P10636	P10636	9606	9606	27044754
P10636_P42574	P42574	P10636	P10636_P42574	P42574	P10636	9606	9606	9736630
P10636_Q5TCY1	Q5TCY1	P10636	P10636_Q5TCY1	Q5TCY1	P10636	9606	9606	16923168
P10636_P37198	P37198	P10636	P10636_P37198	P37198	P10636	9606	9606	15953362
P10636_Q5S007	Q5S007	P10636	P10636_Q5S007	Q5S007	P10636	9606	9606	26014385
P10636_Q14790	Q14790	P10636	P10636_Q14790	Q14790	P10636	9606	9606	12888622
P10636_P55210	P55210	P10636	P10636_P55210	P55210	P10636	9606	9606	12888622
P10636_P55212	P55212	P10636	P10636_P55212	P55212	P10636	9606	9606	12888622
P10636_P29466	P29466	P10636	P10636_P29466	P29466	P10636	9606	9606	12888622
P10636_Q13492	Q13492	P10636	P10636_Q13492	Q13492	P10636	9606	9606	23589030
P10636_P12931	P12931	P10636	P10636_P12931	P12931	P10636	9606	9606	9763511
P06241_P10636	P06241	P10636	P06241_P10636	P06241	P10636	9606	9606	9763511
P10636_P27448	P27448	P10636	P10636_P27448	P27448	P10636	9606	9606	23666762
P10636_Q9P0L2	Q9P0L2	P10636	P10636_Q9P0L2	Q9P0L2	P10636	9606	9606	23666762
P10636_Q96L34	Q96L34	P10636	P10636_Q96L34	Q96L34	P10636	9606	9606	23666762
O00429_P10636	O00429	P10636	O00429_P10636	O00429	P10636	9606	9606	22367970
O00499-1_P10636	O00499-1	P10636	O00499_P10636	O00499	P10636	9606	9606	28755476
O00499-9_P10636	O00499-9	P10636	O00499_P10636	O00499	P10636	9606	9606	28755476
P10636_P10909	P10909	P10636	P10636_P10909	P10909	P10636	9606	9606	25051234
O00499_P10636	O00499	P10636	O00499_P10636	O00499	P10636	9606	9606	25051234
P10636_P49768	P49768	P10636	P10636_P49768	P49768	P10636	9606	9606	9689133
O00499_P10636	O00499	P10636	O00499_P10636	O00499	P10636	9606	9606	23399914
P04271_P10636	P04271	P10636	P04271_P10636	P04271	P10636	9606	9606	3111527
P0DP24_P10636	P0DP24	P10636	P0DP24_P10636	P0DP24	P10636	9606	9606	3111527
P0DP23_P10636	P0DP23	P10636	P0DP23_P10636	P0DP23	P10636	9606	9606	3111527
P0DP25_P10636	P0DP25	P10636	P0DP25_P10636	P0DP25	P10636	9606	9606	3111527
P02649_P10636	P02649	P10636	P02649_P10636	P02649	P10636	9606	9606	7972031
P12109_P12110	P12110	P12109	P12109_P12110	P12110	P12109	9606	9606	18400749
P06213_P29353	P06213	P29353	P06213_P29353	P06213	P29353	9606	9606	7537849
P04629_P29353	P04629	P29353	P04629_P29353	P04629	P29353	9606	9606	15488758
P29353_Q9UQC2	Q9UQC2	P29353	P29353_Q9UQC2	Q9UQC2	P29353	9606	9606	19172738
P29353_P62993	P62993	P29353	P29353_P62993	P62993	P29353	9606	9606	8491186
O75131_P29353	O75131	P29353	O75131_P29353	O75131	P29353	9606	9606	20010870
P06213_P29353	P06213	P29353	P06213_P29353	P06213	P29353	9606	9606	7559478
P29353_Q9H792	Q9H792	P29353	P29353_Q9H792	Q9H792	P29353	9606	9606	23846654
P08069_P29353	P08069	P29353	P08069_P29353	P08069	P29353	9606	9606	7541045
P29353_P54762	P54762	P29353	P29353_P54762	P54762	P29353	9606	9606	12925710
P27540_P35869	P27540	P35869	P27540_P35869	P27540	P35869	9606	9606	9079689
O00327_P35869	O00327	P35869	O00327_P35869	O00327	P35869	9606	9606	9079689
P13688_P49023	P13688	P49023	P13688_P49023	P13688	P49023	9606	9606	11035932
P49023_P51452	P51452	P49023	P49023_P51452	P51452	P49023	9606	9606	28759036
P49023_Q15654	Q15654	P49023	P49023_Q15654	Q15654	P49023	9606	9606	14688263
P49023_Q9UHB6	Q9UHB6	P49023	P49023_Q9UHB6	Q9UHB6	P49023	9606	9606	24694988
P49023_Q13882	Q13882	P49023	P49023_Q13882	Q13882	P49023	9606	9606	15572663
P35222_P49023	P35222	P49023	P35222_P49023	P35222	P49023	9606	9606	17513457
P49023_P49023	P49023	P49023	P49023_P49023	P49023	P49023	9606	9606	24863063
O14786_P49023	O14786	P49023	O14786_P49023	O14786	P49023	9606	9606	24863063
P49023_Q9BUL8	Q9BUL8	P49023	P49023_Q9BUL8	Q9BUL8	P49023	9606	9606	20489202
P18206_P49023	P18206	P49023	P18206_P49023	P18206	P49023	9606	9606	9054445
O15111_Q13325	O15111	Q13325	O15111_Q13325	O15111	Q13325	9606	9606	26334375
O43318_Q13325	O43318	Q13325	O43318_Q13325	O43318	Q13325	9606	9606	26334375
O14920_Q13325	O14920	Q13325	O14920_Q13325	O14920	Q13325	9606	9606	26334375
Q13325_Q9Y6K9	Q9Y6K9	Q13325	Q13325_Q9Y6K9	Q9Y6K9	Q13325	9606	9606	26334375
P07196_Q13614	P07196	Q13614	P07196_Q13614	P07196	Q13614	9606	9606	12837694
Q13614_Q86WG5	Q86WG5	Q13614	Q13614_Q86WG5	Q86WG5	Q13614	9606	9606	15998640
Q03135_Q16647	Q03135	Q16647	Q03135_Q16647	Q03135	Q16647	9606	9606	20122998
P46937_Q4VCS5-1	P46937	Q4VCS5-1	P46937_Q4VCS5	P46937	Q4VCS5	9606	9606	21187284
Q8NC51_Q99873	Q99873	Q8NC51	Q8NC51_Q99873	Q99873	Q8NC51	9606	9606	16879614
P05412_Q8TB68	P05412	Q8TB68	P05412_Q8TB68	P05412	Q8TB68	9606	9606	27458189
Q8TB68_Q969H0	Q969H0	Q8TB68	Q8TB68_Q969H0	Q969H0	Q8TB68	9606	9606	27458189
P12931_Q8TB68	P12931	Q8TB68	P12931_Q8TB68	P12931	Q8TB68	9606	9606	21460222
Q96I26_Q9Y3P8	Q9Y3P8	Q96I26	Q96I26_Q9Y3P8	Q9Y3P8	Q96I26	9606	9606	10209036
O95995_Q99835	O95995	Q99835	O95995_Q99835	O95995	Q99835	9606	9606	21659505
Q13635_Q99835	Q13635	Q99835	Q13635_Q99835	Q13635	Q99835	9606	9606	11278759
Q2M1P5_Q99835	Q2M1P5	Q99835	Q2M1P5_Q99835	Q2M1P5	Q99835	9606	9606	19592253
Q13635_Q99835	Q13635	Q99835	Q13635_Q99835	Q13635	Q99835	9606	9606	9811851
Q99835_Q9Y6C5	Q9Y6C5	Q99835	Q99835_Q9Y6C5	Q9Y6C5	Q99835	9606	9606	9811851
Q8NFJ9_Q99835	Q8NFJ9	Q99835	Q8NFJ9_Q99835	Q8NFJ9	Q99835	9606	9606	22228099
Q969V3_Q9BVK8	Q969V3	Q9BVK8	Q969V3_Q9BVK8	Q969V3	Q9BVK8	9606	9606	20538592
P11229_Q9BVK8	P11229	Q9BVK8	P11229_Q9BVK8	P11229	Q9BVK8	9606	9606	21056967
P20309_Q9BVK8	P20309	Q9BVK8	P20309_Q9BVK8	P20309	Q9BVK8	9606	9606	21056967
P30518_Q9BVK8	P30518	Q9BVK8	P30518_Q9BVK8	P30518	Q9BVK8	9606	9606	21056967
Q86YS3_Q9BXF6	Q86YS3	Q9BXF6	Q86YS3_Q9BXF6	Q86YS3	Q9BXF6	9606	9606	12470645
Q99747_Q9BXF6	Q99747	Q9BXF6	Q99747_Q9BXF6	Q99747	Q9BXF6	9606	9606	11278501
Q96EB6_Q9H0U9	Q96EB6	Q9H0U9	Q96EB6_Q9H0U9	Q96EB6	Q9H0U9	9606	9606	23382074
Q16849_Q9H254	Q16849	Q9H254	Q16849_Q9H254	Q16849	Q9H254	9606	9606	11086001
O14910_Q9NZW5	O14910	Q9NZW5	O14910_Q9NZW5	O14910	Q9NZW5	9606	9606	11311936
Q9NZI8_Q9Y6M1	Q9NZI8	Q9Y6M1	Q9NZI8_Q9Y6M1	Q9NZI8	Q9Y6M1	9606	9606	17289661
O43525_P0DP23	P0DP23	O43525	O43525_P0DP23	P0DP23	O43525	9606	9606	27564677
P14625_Q00597	Q00597	P14625	P14625_Q00597	Q00597	P14625	9606	9606	9596688
P01009_P14625	P01009	P14625	P01009_P14625	P01009	P14625	9606	9606	15845869
P14625_Q86XA0	Q86XA0	P14625	P14625_Q86XA0	Q86XA0	P14625	9606	9606	23349634
P14625_Q9NZJ5	Q9NZJ5	P14625	P14625_Q9NZJ5	Q9NZJ5	P14625	9606	9606	11907036
P14625_Q13438	Q13438	P14625	P14625_Q13438	Q13438	P14625	9606	9606	18264092
P16333_P20042	P20042	P16333	P16333_P20042	P20042	P16333	9606	9606	11959995
P16333_P19525	P19525	P16333	P16333_P19525	P19525	P16333	9606	9606	18835251
P16333_Q9UKE5	Q9UKE5	P16333	P16333_Q9UKE5	Q9UKE5	P16333	9606	9606	10521462
P16333_Q13153	Q13153	P16333	P16333_Q13153	Q13153	P16333	9606	9606	10026169
P16333_Q07889	Q07889	P16333	P16333_Q07889	Q07889	P16333	9606	9606	10026169
P00533_P16333	P00533	P16333	P00533_P16333	P00533	P16333	9606	9606	10026169
P16333_Q16513	Q16513	P16333	P16333_Q16513	Q16513	P16333	9606	9606	10026169
P16333_Q8N4C8	Q8N4C8	P16333	P16333_Q8N4C8	Q8N4C8	P16333	9606	9606	15469942
P16333_P29317	P29317	P16333	P16333_P29317	P29317	P16333	9606	9606	23358419
P07766_P16333	P07766	P16333	P07766_P16333	P07766	P16333	9606	9606	12110186
P02751_P25774	P02751	P25774	P02751_P25774	P02751	P25774	9606	9606	22952693
P30047_P30793	P30793	P30047	P30047_P30793	P30793	P30047	9606	9606	9092499
P30047_P30793	P30793	P30047	P30047_P30793	P30793	P30047	9606	9606	16696853
P30518_Q9BVK8	Q9BVK8	P30518	P30518_Q9BVK8	Q9BVK8	P30518	9606	9606	21056967
P30518_Q9BXJ1	Q9BXJ1	P30518	P30518_Q9BXJ1	Q9BXJ1	P30518	9606	9606	12409230
P52566_P60953	P60953	P52566	P52566_P60953	P60953	P52566	9606	9606	7512369
P53675_P63010	P63010	P53675	P53675_P63010	P63010	P53675	9606	9606	19509056
P14672_P53675	P14672	P53675	P14672_P53675	P14672	P53675	9606	9606	19478182
P53675_P63027	P63027	P53675	P53675_P63027	P63027	P53675	9606	9606	19478182
P53675_Q9UJY4	Q9UJY4	P53675	P53675_Q9UJY4	Q9UJY4	P53675	9606	9606	19478182
P24855_P68133	P24855	P68133	P24855_P68133	P24855	P68133	9606	9606	12849983
O95935_Q04726	O95935	Q04726	O95935_Q04726	O95935	Q04726	9606	9606	26235987
Q04726_Q9BQA5	Q9BQA5	Q04726	Q04726_Q9BQA5	Q9BQA5	Q04726	9606	9606	17577209
P98170_Q04726	P98170	Q04726	P98170_Q04726	P98170	Q04726	9606	9606	22304967
Q04726_Q9NQB0	Q9NQB0	Q04726	Q04726_Q9NQB0	Q9NQB0	Q04726	9606	9606	22304967
Q13547_Q14839	Q13547	Q14839	Q13547_Q14839	Q13547	Q14839	9606	9606	27616479
Q14839_Q8IWS0	Q8IWS0	Q14839	Q14839_Q8IWS0	Q8IWS0	Q14839	9606	9606	22720776
O60885_Q14839	O60885	Q14839	O60885_Q14839	O60885	Q14839	9606	9606	21555454
Q14839_Q96BF6	Q96BF6	Q14839	Q14839_Q96BF6	Q96BF6	Q14839	9606	9606	22926524
Q14839_Q8N5A5	Q8N5A5	Q14839	Q14839_Q8N5A5	Q8N5A5	Q14839	9606	9606	19644445
P46934_Q86VI4	P46934	Q86VI4	P46934_Q86VI4	P46934	Q86VI4	9606	9606	25588945
O14964_Q86VI4	O14964	Q86VI4	O14964_Q86VI4	O14964	Q86VI4	9606	9606	25588945
Q86VI4_Q9Y5X3	Q9Y5X3	Q86VI4	Q86VI4_Q9Y5X3	Q9Y5X3	Q86VI4	9606	9606	25588945
O60331_Q86VI4	O60331	Q86VI4	O60331_Q86VI4	O60331	Q86VI4	9606	9606	25588945
P00533_Q86VI4	P00533	Q86VI4	P00533_Q86VI4	P00533	Q86VI4	9606	9606	28479384
Q14457_Q86VI4	Q14457	Q86VI4	Q14457_Q86VI4	Q14457	Q86VI4	9606	9606	28479384
Q86VI4_Q9GZU1	Q9GZU1	Q86VI4	Q86VI4_Q9GZU1	Q9GZU1	Q86VI4	9606	9606	21224396
P46934_Q86VI4	P46934	Q86VI4	P46934_Q86VI4	P46934	Q86VI4	9606	9606	22096579
Q01650_Q86VI4	Q01650	Q86VI4	Q01650_Q86VI4	Q01650	Q86VI4	9606	9606	25998567
P08195_Q86VI4	P08195	Q86VI4	P08195_Q86VI4	P08195	Q86VI4	9606	9606	25998567
Q14392_Q86VI4	Q14392	Q86VI4	Q14392_Q86VI4	Q14392	Q86VI4	9606	9606	26126825
O75800_Q86X45	O75800	Q86X45	O75800_Q86X45	O75800	Q86X45	9606	9606	29601588
O75800_Q86X45	O75800	Q86X45	O75800_Q86X45	O75800	Q86X45	9606	9606	23891469
O75800_Q86X45	O75800	Q86X45	O75800_Q86X45	O75800	Q86X45	9606	9606	23891471
P25054_Q8IUQ4	P25054	Q8IUQ4	P25054_Q8IUQ4	P25054	Q8IUQ4	9606	9606	11389840
Q8IUQ4_Q9HB71	Q9HB71	Q8IUQ4	Q8IUQ4_Q9HB71	Q9HB71	Q8IUQ4	9606	9606	16085652
Q13950_Q8WYB5	Q13950	Q8WYB5	Q13950_Q8WYB5	Q13950	Q8WYB5	9606	9606	11965546
Q01196_Q8WYB5	Q01196	Q8WYB5	Q01196_Q8WYB5	Q01196	Q8WYB5	9606	9606	11965546
Q15762_Q92692	Q15762	Q92692	Q15762_Q92692	Q15762	Q92692	9606	9606	12913096
Q6DKI7_Q92692	Q6DKI7	Q92692	Q6DKI7_Q92692	Q6DKI7	Q92692	9606	9606	26755705
Q15762_Q92692	Q15762	Q92692	Q15762_Q92692	Q15762	Q92692	9606	9606	26755705
Q92692-2_Q92692-2	Q92692-2	Q92692-2	Q92692_Q92692	Q92692	Q92692	9606	9606	9845526
Q92692_Q92692	Q92692	Q92692	Q92692_Q92692	Q92692	Q92692	9606	9606	9845526
Q92692-1_Q92692-1	Q92692-1	Q92692-1	Q92692_Q92692	Q92692	Q92692	9606	9606	9845526
Q495A1_Q92692	Q495A1	Q92692	Q495A1_Q92692	Q495A1	Q92692	9606	9606	19011627
Q96C86_Q9UHB4	Q9UHB4	Q96C86	Q96C86_Q9UHB4	Q9UHB4	Q96C86	9606	9606	16140270
Q99497_Q99497	Q99497	Q99497	Q99497_Q99497	Q99497	Q99497	9606	9606	15983381
P63279_Q99497	P63279	Q99497	P63279_Q99497	P63279	Q99497	9606	9606	15983381
Q99497_Q9UBT2	Q9UBT2	Q99497	Q99497_Q9UBT2	Q9UBT2	Q99497	9606	9606	15983381
P63165_Q99497	P63165	Q99497	P63165_Q99497	P63165	Q99497	9606	9606	15983381
Q99497_Q9BXM7	Q9BXM7	Q99497	Q99497_Q9BXM7	Q9BXM7	Q99497	9606	9606	16632486
P63244_Q99497	P63244	Q99497	P63244_Q99497	P63244	Q99497	9606	9606	24947010
P40337_Q99497	P40337	Q99497	P40337_Q99497	P40337	Q99497	9606	9606	24899725
P29590_Q99497	P29590	Q99497	P29590_Q99497	P29590	Q99497	9606	9606	22683601
P03886_Q99497	P03886	Q99497	P03886_Q99497	P03886	Q99497	9606	9606	19822128
O00483_Q99497	O00483	Q99497	O00483_Q99497	O00483	Q99497	9606	9606	19822128
O75489_Q99497	O75489	Q99497	O75489_Q99497	O75489	Q99497	9606	9606	19822128
O00220_Q99497	O00220	Q99497	O00220_Q99497	O00220	Q99497	9606	9606	21785459
P23246_Q99497	P23246	Q99497	P23246_Q99497	P23246	Q99497	9606	9606	16731528
Q6GQQ9_Q99497	Q6GQQ9	Q99497	Q6GQQ9_Q99497	Q6GQQ9	Q99497	9606	9606	21097510
O75928_Q99497	O75928	Q99497	O75928_Q99497	O75928	Q99497	9606	9606	11477070
P07101_Q99497	P07101	Q99497	P07101_Q99497	P07101	Q99497	9606	9606	19703902
P20711_Q99497	P20711	Q99497	P20711_Q99497	P20711	Q99497	9606	9606	19703902
Q99497_Q9UMX5	Q9UMX5	Q99497	Q99497_Q9UMX5	Q9UMX5	Q99497	9606	9606	31536960
Q15233_Q99497	Q15233	Q99497	Q15233_Q99497	Q15233	Q99497	9606	9606	15790595
P23246_Q99497	P23246	Q99497	P23246_Q99497	P23246	Q99497	9606	9606	15790595
P32322_Q99497	P32322	Q99497	P32322_Q99497	P32322	Q99497	9606	9606	23743200
O60260_Q99497	O60260	Q99497	O60260_Q99497	O60260	Q99497	9606	9606	19229105
Q99497_Q9BXM7	Q9BXM7	Q99497	Q99497_Q9BXM7	Q9BXM7	Q99497	9606	9606	19229105
P33151_Q9HD43	P33151	Q9HD43	P33151_Q9HD43	P33151	Q9HD43	9606	9606	28926625
P24928_Q9NV88	P24928	Q9NV88	P24928_Q9NV88	P24928	Q9NV88	9606	9606	16239144
Q16637_Q9NWZ8	Q16637	Q9NWZ8	Q16637_Q9NWZ8	Q16637	Q9NWZ8	9606	9606	17023415
O43293_Q9NY61	Q9NY61	O43293	O43293_Q9NY61	Q9NY61	O43293	9606	9606	10580117
O75592_Q9NQ11	Q9NQ11	O75592	O75592_Q9NQ11	Q9NQ11	O75592	9606	9606	27278822
O95990_P78559	P78559	O95990	O95990_P78559	P78559	O95990	9606	9606	20543869
O95990_Q8N668	Q8N668	O95990	O95990_Q8N668	Q8N668	O95990	9606	9606	28604741
O95990_P60709	P60709	O95990	O95990_P60709	P60709	O95990	9606	9606	28604741
P02511_P05067	P05067	P02511	P02511_P05067	P05067	P02511	9606	9606	23106396
P02511_complex portal:CPX-1180	complex portal:CPX-1180	P02511	_P02511		P02511	9606	9606	23106396
P02511_P02511	P02511	P02511	P02511_P02511	P02511	P02511	9606	9606	19646995
P02511_P02511	P02511	P02511	P02511_P02511	P02511	P02511	9606	9606	16303126
P02511_P07315	P07315	P02511	P02511_P07315	P07315	P02511	9606	9606	16303126
P02511_Q07817	Q07817	P02511	P02511_Q07817	Q07817	P02511	9606	9606	14752512
P02511_Q07812	Q07812	P02511	P02511_Q07812	Q07812	P02511	9606	9606	14752512
P02511_Q53QV2	Q53QV2	P02511	P02511_Q53QV2	Q53QV2	P02511	9606	9606	20587334
P02511_P17661	P17661	P02511	P02511_P17661	P17661	P02511	9606	9606	28470624
P15976_Q8IX07	Q8IX07	P15976	P15976_Q8IX07	Q8IX07	P15976	9606	9606	15920471
P15976_Q8IX12	Q8IX12	P15976	P15976_Q8IX12	Q8IX12	P15976	9606	9606	24245781
P15976_Q15648	Q15648	P15976	P15976_Q15648	Q15648	P15976	9606	9606	24245781
P15976_Q8IX07	Q8IX07	P15976	P15976_Q8IX07	Q8IX07	P15976	9606	9606	12483298
P15976_Q8IX07	Q8IX07	P15976	P15976_Q8IX07	Q8IX07	P15976	9606	9606	11675338
P15976_P42574	P42574	P15976	P15976_P42574	P42574	P15976	9606	9606	17167422
P15311_P19320	P15311	P19320	P15311_P19320	P15311	P19320	9606	9606	12082081
P19320_P26038	P26038	P19320	P19320_P26038	P26038	P19320	9606	9606	12082081
O15162_P24158	O15162	P24158	O15162_P24158	O15162	P24158	9606	9606	17712045
P24158_Q8N6Q3	Q8N6Q3	P24158	P24158_Q8N6Q3	Q8N6Q3	P24158	9606	9606	28240246
P24158_P30740	P30740	P24158	P24158_P30740	P30740	P24158	9606	9606	30692621
P24158_Q8N6Q3	Q8N6Q3	P24158	P24158_Q8N6Q3	Q8N6Q3	P24158	9606	9606	17244676
P32418_Q01484	Q01484	P32418	P32418_Q01484	Q01484	P32418	9606	9606	17178715
P32418_Q4KMQ2	Q4KMQ2	P32418	P32418_Q4KMQ2	Q4KMQ2	P32418	9606	9606	25589784
P35637_Q96FW1	Q96FW1	P35637	P35637_Q96FW1	Q96FW1	P35637	9606	9606	18954305
O75494_P35637	O75494	P35637	O75494_P35637	O75494	P35637	9606	9606	9774382
P24928_P35637	P24928	P35637	P24928_P35637	P24928	P35637	9606	9606	26124092
P08621_P35637	P08621	P35637	P08621_P35637	P08621	P35637	9606	9606	26124092
P35637_P43243	P43243	P35637	P35637_P43243	P43243	P35637	9606	9606	27731383
P35637_Q15424	Q15424	P35637	P35637_Q15424	Q15424	P35637	9606	9606	27731383
P48643_Q13371	Q13371	P48643	P48643_Q13371	Q13371	P48643	9606	9606	24375412
P07437_P48643	P07437	P48643	P07437_P48643	P07437	P48643	9606	9606	24375412
O14737_P48643	O14737	P48643	O14737_P48643	O14737	P48643	9606	9606	24375412
O14775_P48643	O14775	P48643	O14775_P48643	O14775	P48643	9606	9606	19376773
P48643_Q96M98	Q96M98	P48643	P48643_Q96M98	Q96M98	P48643	9606	9606	14532270
P48643_Q9BUR4	Q9BUR4	P48643	P48643_Q9BUR4	Q9BUR4	P48643	9606	9606	25467444
P48995_Q14573	Q14573	P48995	P48995_Q14573	Q14573	P48995	9606	9606	19052258
P48995_Q03135	Q03135	P48995	P48995_Q03135	Q03135	P48995	9606	9606	19052258
P48995_Q86YM7	Q86YM7	P48995	P48995_Q86YM7	Q86YM7	P48995	9606	9606	14505576
P48995_Q14571	Q14571	P48995	P48995_Q14571	Q14571	P48995	9606	9606	18068335
P48995_Q93084	Q93084	P48995	P48995_Q93084	Q93084	P48995	9606	9606	18068335
P16615_P48995	P16615	P48995	P16615_P48995	P16615	P48995	9606	9606	18068335
P48995-1_Q13563	Q13563	P48995-1	P48995_Q13563	Q13563	P48995	9606	9606	10097141
P51843-1_Q15466	Q15466	P51843-1	P51843_Q15466	Q15466	P51843	9606	9606	17686645
P51843-1_P51843-2	P51843-2	P51843-1	P51843_P51843	P51843	P51843	9606	9606	17686645
P51843-1_P51843-2	P51843-1	P51843-2	P51843_P51843	P51843	P51843	9606	9606	17686645
P06401-1_P51843	P06401-1	P51843	P06401_P51843	P06401	P51843	9606	9606	12771131
P10275_P51843	P10275	P51843	P10275_P51843	P10275	P51843	9606	9606	11875111
P10828_P51843	P10828	P51843	P10828_P51843	P10828	P51843	9606	9606	15100213
P51843_P51843	P51843	P51843	P51843_P51843	P51843	P51843	9606	9606	16709599
P03372_P51843	P03372	P51843	P03372_P51843	P03372	P51843	9606	9606	16709599
P51843_Q13285	Q13285	P51843	P51843_Q13285	Q13285	P51843	9606	9606	16709599
P54368_Q5VUB5	Q5VUB5	P54368	P54368_Q5VUB5	Q5VUB5	P54368	9606	9606	30312582
P54368_Q96A70	Q96A70	P54368	P54368_Q96A70	Q96A70	P54368	9606	9606	17900240
P62166_Q9NZN1	Q9NZN1	P62166	P62166_Q9NZN1	Q9NZN1	P62166	9606	9606	12783849
Q14807_Q9H4H8	Q9H4H8	Q14807	Q14807_Q9H4H8	Q9H4H8	Q14807	9606	9606	18485706
Q16348_Q5T2W1	Q5T2W1	Q16348	Q16348_Q5T2W1	Q5T2W1	Q16348	9606	9606	16738539
P07858_Q6UY14	P07858	Q6UY14	P07858_Q6UY14	P07858	Q6UY14	9606	9606	16364318
Q8IY82_Q9ULZ3	Q9ULZ3	Q8IY82	Q8IY82_Q9ULZ3	Q9ULZ3	Q8IY82	9606	9606	24407287
Q8TC84_Q92905	Q92905	Q8TC84	Q8TC84_Q92905	Q92905	Q8TC84	9606	9606	20978819
Q8N488_Q8TC84	Q8N488	Q8TC84	Q8N488_Q8TC84	Q8N488	Q8TC84	9606	9606	27060496
Q14457_Q99570	Q14457	Q99570	Q14457_Q99570	Q14457	Q99570	9606	9606	23878393
Q6ZNE5_Q99570	Q6ZNE5	Q99570	Q6ZNE5_Q99570	Q6ZNE5	Q99570	9606	9606	19270696
Q14457_Q99570	Q14457	Q99570	Q14457_Q99570	Q14457	Q99570	9606	9606	19270696
Q99570_Q9P2Y5	Q9P2Y5	Q99570	Q99570_Q9P2Y5	Q9P2Y5	Q99570	9606	9606	19270696
Q92622_Q99570	Q92622	Q99570	Q92622_Q99570	Q92622	Q99570	9606	9606	19270696
P51149_Q99570	P51149	Q99570	P51149_Q99570	P51149	Q99570	9606	9606	14617358
