ida	idb	pair_id	ida_clean	idb_clean	pair_id_clean	pubid	GO_IPI
Q6XVX6	Q6XVW5	Q6XVW5_Q6XVX6	Q6XVX6	Q6XVW5	Q6XVW5_Q6XVX6	16246841	1
Q6XVZ2	P18206	P18206_Q6XVZ2	Q6XVZ2	P18206	P18206_Q6XVZ2	16826238	1
Q6XVZ2	P18206	P18206_Q6XVZ2	Q6XVZ2	P18206	P18206_Q6XVZ2	17289036	1
Q6Y5E2	Q9N0Z6	Q6Y5E2_Q9N0Z6	Q6Y5E2	Q9N0Z6	Q6Y5E2_Q9N0Z6	19542013	1
Q6Y5E2	Q9TT37	Q6Y5E2_Q9TT37	Q6Y5E2	Q9TT37	Q6Y5E2_Q9TT37	19542013	1
Q6Y9P5	Q6ES51	Q6ES51_Q6Y9P5	Q6Y9P5	Q6ES51	Q6ES51_Q6Y9P5	23320078	1
Q6Y9P5	Q6ZJU3	Q6Y9P5_Q6ZJU3	Q6Y9P5	Q6ZJU3	Q6Y9P5_Q6ZJU3	23320078	1
Q6Y9P5	Q7XEZ1	Q6Y9P5_Q7XEZ1	Q6Y9P5	Q7XEZ1	Q6Y9P5_Q7XEZ1	23320078	1
Q6Y9P5	Q84R94	Q6Y9P5_Q84R94	Q6Y9P5	Q84R94	Q6Y9P5_Q84R94	23320078	1
Q6Y9P5	Q8GRS2	Q6Y9P5_Q8GRS2	Q6Y9P5	Q8GRS2	Q6Y9P5_Q8GRS2	23320078	1
Q6Y9P5	Q8GSI0	Q6Y9P5_Q8GSI0	Q6Y9P5	Q8GSI0	Q6Y9P5_Q8GSI0	23320078	1
Q6Y9P5	Q8H395	Q6Y9P5_Q8H395	Q6Y9P5	Q8H395	Q6Y9P5_Q8H395	23320078	1
Q6YKB1	O81316	O81316_Q6YKB1	Q6YKB1	O81316	O81316_Q6YKB1	16673933	1
Q6YKB1	Q1AHE4	Q1AHE4_Q6YKB1	Q6YKB1	Q1AHE4	Q1AHE4_Q6YKB1	16673933	1
Q6YKB1	Q9S7H5	Q6YKB1_Q9S7H5	Q6YKB1	Q9S7H5	Q6YKB1_Q9S7H5	16673933	1
Q6YUS3	Q7X8R0	Q6YUS3_Q7X8R0	Q6YUS3	Q7X8R0	Q6YUS3_Q7X8R0	23385589	1
Q6YUS3	Q5JNS0	Q5JNS0_Q6YUS3	Q6YUS3	Q5JNS0	Q5JNS0_Q6YUS3	23519457	1
Q6YUX0	Q6AT90	Q6AT90_Q6YUX0	Q6YUX0	Q6AT90	Q6AT90_Q6YUX0	23136524	1
Q6YWF1	Q6Z1J6	Q6YWF1_Q6Z1J6	Q6YWF1	Q6Z1J6	Q6YWF1_Q6Z1J6	19086295	1
Q6YWF1	Q6Z1J6	Q6YWF1_Q6Z1J6	Q6YWF1	Q6Z1J6	Q6YWF1_Q6Z1J6	23550829	1
Q6YXX9	Q40687	Q40687_Q6YXX9	Q6YXX9	Q40687	Q40687_Q6YXX9	15078334	1
Q6YZ49	Q6K9U2	Q6K9U2_Q6YZ49	Q6YZ49	Q6K9U2	Q6K9U2_Q6YZ49	15978034	1
Q6YZ49	Q6H7J5	Q6H7J5_Q6YZ49	Q6YZ49	Q6H7J5	Q6H7J5_Q6YZ49	16428324	1
Q6YZF3	Q60EN8	Q60EN8_Q6YZF3	Q6YZF3	Q60EN8	Q60EN8_Q6YZF3	20852017	1
Q6YZF3	Q94EE4	Q6YZF3_Q94EE4	Q6YZF3	Q94EE4	Q6YZF3_Q94EE4	20852017	1
Q6Z1J6	Q6YWF1	Q6YWF1_Q6Z1J6	Q6Z1J6	Q6YWF1	Q6YWF1_Q6Z1J6	19086295	1
Q6Z1J6	Q6YWF1	Q6YWF1_Q6Z1J6	Q6Z1J6	Q6YWF1	Q6YWF1_Q6Z1J6	23550829	1
Q6Z4G3	Q7FAY6	Q6Z4G3_Q7FAY6	Q6Z4G3	Q7FAY6	Q6Z4G3_Q7FAY6	17182701	1
Q6Z4G3	Q8H8T0	Q6Z4G3_Q8H8T0	Q6Z4G3	Q8H8T0	Q6Z4G3_Q8H8T0	17182701	1
Q6Z6S1	Q0JM17	Q0JM17_Q6Z6S1	Q6Z6S1	Q0JM17	Q0JM17_Q6Z6S1	21467577	1
Q6Z6S1	Q5JK84	Q5JK84_Q6Z6S1	Q6Z6S1	Q5JK84	Q5JK84_Q6Z6S1	21467577	1
Q6Z808	P49027	P49027_Q6Z808	Q6Z808	P49027	P49027_Q6Z808	18723578	1
Q6ZHA3	P49027	P49027_Q6ZHA3	Q6ZHA3	P49027	P49027_Q6ZHA3	18723578	1
Q6ZI50	P0DKG9	P0DKG9_Q6ZI50	Q6ZI50	P0DKG9	P0DKG9_Q6ZI50	21486304	1
Q6ZI50	P0DKH0	P0DKH0_Q6ZI50	Q6ZI50	P0DKH0	P0DKH0_Q6ZI50	21486304	1
Q6ZI50	Q94JG1	Q6ZI50_Q94JG1	Q6ZI50	Q94JG1	Q6ZI50_Q94JG1	21486304	1
Q6ZJM9	Q6K431	Q6K431_Q6ZJM9	Q6ZJM9	Q6K431	Q6K431_Q6ZJM9	24420930	1
Q6ZJU3	Q60EH4	Q60EH4_Q6ZJU3	Q6ZJU3	Q60EH4	Q60EH4_Q6ZJU3	23320078	1
Q6ZJU3	Q6Y9P5	Q6Y9P5_Q6ZJU3	Q6ZJU3	Q6Y9P5	Q6Y9P5_Q6ZJU3	23320078	1
Q6ZKC0	Q7XI96	Q6ZKC0_Q7XI96	Q6ZKC0	Q7XI96	Q6ZKC0_Q7XI96	17699623	1
Q709D5	O73916	O73916_Q709D5	Q709D5	O73916	O73916_Q709D5	14973488	1
Q709D5	O95343	O95343_Q709D5	Q709D5	O95343	O95343_Q709D5	14973488	1
Q70AK3	Q70AK3	Q70AK3_Q70AK3	Q70AK3	Q70AK3	Q70AK3_Q70AK3	16440004	1
Q70G58	Q6ER94	Q6ER94_Q70G58	Q70G58	Q6ER94	Q6ER94_Q70G58	19345687	1
Q70G58	Q6ER94	Q6ER94_Q70G58	Q70G58	Q6ER94	Q6ER94_Q70G58	25448674	1
Q70G58	Q70G58	Q70G58_Q70G58	Q70G58	Q70G58	Q70G58_Q70G58	19345687	1
Q70YG5	Q8QFN4	Q70YG5_Q8QFN4	Q70YG5	Q8QFN4	Q70YG5_Q8QFN4	15722231	1
Q71U00	Q90Z80	Q71U00_Q90Z80	Q71U00	Q90Z80	Q71U00_Q90Z80	11389834	1
Q71V39	P19174	P19174_Q71V39	Q71V39	P19174	P19174_Q71V39	17936057	1
Q71V39	Q06124	Q06124_Q71V39	Q71V39	Q06124	Q06124_Q71V39	17936057	1
Q72497	P62937	P62937_Q72497	Q72497	P62937	P62937_Q72497	12730686	1
Q72497	P62937	P62937_Q72497	Q72497	P62937	P62937_Q72497	22174692	1
Q72547	Q72547	Q72547_Q72547	Q72547	Q72547	Q72547_Q72547	22004763	1
Q72U69	P00747	P00747_Q72U69	Q72U69	P00747	P00747_Q72U69	20582320	1
Q75170	O00743	O00743_Q75170	Q75170	O00743	O00743_Q75170	16716191	1
Q75304	Q9UQE7	Q75304_Q9UQE7	Q75304	Q9UQE7	Q75304_Q9UQE7	11590136	1
Q75760	P11218	P11218_Q75760	Q75760	P11218	P11218_Q75760	23454641	1
Q75760	P84801	P84801_Q75760	Q75760	P84801	P84801_Q75760	23454641	1
Q75760	Q9KWN0	Q75760_Q9KWN0	Q75760	Q9KWN0	Q75760_Q9KWN0	23454641	1
Q757M9	Q75E93	Q757M9_Q75E93	Q757M9	Q75E93	Q757M9_Q75E93	23395900	1
Q75E93	Q757M9	Q757M9_Q75E93	Q75E93	Q757M9	Q757M9_Q75E93	23395900	1
Q75E93	Q75FB3	Q75E93_Q75FB3	Q75E93	Q75FB3	Q75E93_Q75FB3	23395900	1
Q75FB3	Q75E93	Q75E93_Q75FB3	Q75FB3	Q75E93	Q75E93_Q75FB3	23395900	1
Q75GR5	Q0IMG9	Q0IMG9_Q75GR5	Q75GR5	Q0IMG9	Q0IMG9_Q75GR5	18586868	1
Q75HA6	B7F924	B7F924_Q75HA6	Q75HA6	B7F924	B7F924_Q75HA6	24919709	1
Q75HA6	Q0JNL3	Q0JNL3_Q75HA6	Q75HA6	Q0JNL3	Q0JNL3_Q75HA6	24919709	1
Q75HA6	Q53Q70	Q53Q70_Q75HA6	Q75HA6	Q53Q70	Q53Q70_Q75HA6	24919709	1
Q75HA6	Q5N7C7	Q5N7C7_Q75HA6	Q75HA6	Q5N7C7	Q5N7C7_Q75HA6	24919709	1
Q75HA6	Q5QM06	Q5QM06_Q75HA6	Q75HA6	Q5QM06	Q5QM06_Q75HA6	24919709	1
Q75HA6	Q5ZEF1	Q5ZEF1_Q75HA6	Q75HA6	Q5ZEF1	Q5ZEF1_Q75HA6	24919709	1
Q75HA6	Q6IVC2	Q6IVC2_Q75HA6	Q75HA6	Q6IVC2	Q6IVC2_Q75HA6	24919709	1
Q75HA6	Q6IVC3	Q6IVC3_Q75HA6	Q75HA6	Q6IVC3	Q6IVC3_Q75HA6	24919709	1
Q75HA6	Q6L589	Q6L589_Q75HA6	Q75HA6	Q6L589	Q6L589_Q75HA6	24919709	1
Q75HA6	Q7X993	Q75HA6_Q7X993	Q75HA6	Q7X993	Q75HA6_Q7X993	24919709	1
Q75I93	Q75I93	Q75I93_Q75I93	Q75I93	Q75I93	Q75I93_Q75I93	18308333	1
Q75IP6	Q7F1M0	Q75IP6_Q7F1M0	Q75IP6	Q7F1M0	Q75IP6_Q7F1M0	19923234	1
Q75KV9	Q7XEZ1	Q75KV9_Q7XEZ1	Q75KV9	Q7XEZ1	Q75KV9_Q7XEZ1	21332845	1
Q75KV9	Q84R94	Q75KV9_Q84R94	Q75KV9	Q84R94	Q75KV9_Q84R94	21332845	1
Q75KV9	Q8GRS2	Q75KV9_Q8GRS2	Q75KV9	Q8GRS2	Q75KV9_Q8GRS2	21332845	1
Q75KV9	Q8GSI0	Q75KV9_Q8GSI0	Q75KV9	Q8GSI0	Q75KV9_Q8GSI0	21332845	1
Q75KV9	Q8H395	Q75KV9_Q8H395	Q75KV9	Q8H395	Q75KV9_Q8H395	21332845	1
Q75RY2	Q7XK25	Q75RY2_Q7XK25	Q75RY2	Q7XK25	Q75RY2_Q7XK25	23943860	1
Q75WU1	Q40687	Q40687_Q75WU1	Q75WU1	Q40687	Q40687_Q75WU1	15078334	1
Q76353	O60518	O60518_Q76353	Q76353	O60518	O60518_Q76353	22190034	1
Q76353	P13667	P13667_Q76353	Q76353	P13667	P13667_Q76353	22190034	1
Q76353	P22314	P22314_Q76353	Q76353	P22314	P22314_Q76353	22190034	1
Q76353	P31946	P31946_Q76353	Q76353	P31946	P31946_Q76353	22190034	1
Q76353	Q14566	Q14566_Q76353	Q76353	Q14566	Q14566_Q76353	22190034	1
Q76353	Q7Z4H3	Q76353_Q7Z4H3	Q76353	Q7Z4H3	Q76353_Q7Z4H3	22190034	1
Q76353	Q9H583	Q76353_Q9H583	Q76353	Q9H583	Q76353_Q9H583	22190034	1
Q76353	Q9Y263	Q76353_Q9Y263	Q76353	Q9Y263	Q76353_Q9Y263	22190034	1
Q76KF5	Q76KF5	Q76KF5_Q76KF5	Q76KF5	Q76KF5	Q76KF5_Q76KF5	25294608	1
Q76NM2	Q2TLV8	Q2TLV8_Q76NM2	Q76NM2	Q2TLV8	Q2TLV8_Q76NM2	19148273	1
Q76NM3	PF3D7_0807700	PF3D7_0807700_Q76NM3	Q76NM3	PF3D7_0807700	PF3D7_0807700_Q76NM3	24494818	1
Q76NM4	PF3D7_1246400	PF3D7_1246400_Q76NM4	Q76NM4	PF3D7_1246400	PF3D7_1246400_Q76NM4	19165333	1
Q76NM5	P04921	P04921_Q76NM5	Q76NM5	P04921	P04921_Q76NM5	12576308	1
Q76NM7	PF3D7_1136500	PF3D7_1136500_Q76NM7	Q76NM7	PF3D7_1136500	PF3D7_1136500_Q76NM7	22188458	1
Q76PF3	P30022	P30022_Q76PF3	Q76PF3	P30022	P30022_Q76PF3	20016039	1
Q76PF3	Q76PF3	Q76PF3_Q76PF3	Q76PF3	Q76PF3	Q76PF3_Q76PF3	20016039	1
Q76RF5	O40942	O40942_Q76RF5	Q76RF5	O40942	O40942_Q76RF5	18321973	1
Q76RF5	Q76RG4	Q76RF5_Q76RG4	Q76RF5	Q76RG4	Q76RF5_Q76RG4	18321973	1
Q76RF5	Q76RG7	Q76RF5_Q76RG7	Q76RF5	Q76RG7	Q76RF5_Q76RG7	18321973	1
Q76RF5	Q77UV9	Q76RF5_Q77UV9	Q76RF5	Q77UV9	Q76RF5_Q77UV9	18321973	1
Q76RF6	O40942	O40942_Q76RF6	Q76RF6	O40942	O40942_Q76RF6	18321973	1
Q76RF6	Q77UV9	Q76RF6_Q77UV9	Q76RF6	Q77UV9	Q76RF6_Q77UV9	18321973	1
Q76RF6	Q98143	Q76RF6_Q98143	Q76RF6	Q98143	Q76RF6_Q98143	18321973	1
Q76RG4	D0UZU4	D0UZU4_Q76RG4	Q76RG4	D0UZU4	D0UZU4_Q76RG4	18321973	1
Q76RG4	O40917	O40917_Q76RG4	Q76RG4	O40917	O40917_Q76RG4	18321973	1
Q76RG4	O40929	O40929_Q76RG4	Q76RG4	O40929	O40929_Q76RG4	18321973	1
Q76RG4	Q2HR80	Q2HR80_Q76RG4	Q76RG4	Q2HR80	Q2HR80_Q76RG4	18321973	1
Q76RG4	Q76RF5	Q76RF5_Q76RG4	Q76RG4	Q76RF5	Q76RF5_Q76RG4	18321973	1
Q76RG4	Q77UV9	Q76RG4_Q77UV9	Q76RG4	Q77UV9	Q76RG4_Q77UV9	18321973	1
Q76RG4	Q98138	Q76RG4_Q98138	Q76RG4	Q98138	Q76RG4_Q98138	18321973	1
Q76RG4	Q98143	Q76RG4_Q98143	Q76RG4	Q98143	Q76RG4_Q98143	18321973	1
Q76RG7	Q76RF5	Q76RF5_Q76RG7	Q76RG7	Q76RF5	Q76RF5_Q76RG7	18321973	1
Q76RG7	Q77UV9	Q76RG7_Q77UV9	Q76RG7	Q77UV9	Q76RG7_Q77UV9	18321973	1
Q76RG7	Q98138	Q76RG7_Q98138	Q76RG7	Q98138	Q76RG7_Q98138	18321973	1
Q778I9	P13987	P13987_Q778I9	Q778I9	P13987	P13987_Q778I9	24036449	1
Q77CA8	Q01705	Q01705_Q77CA8	Q77CA8	Q01705	Q01705_Q77CA8	21191019	1
Q77CA8	Q61982	Q61982_Q77CA8	Q77CA8	Q61982	Q61982_Q77CA8	21191019	1
Q77CA8	Q01705:PRO_0000007679	Q01705:PRO_0000007679_Q77CA8	Q77CA8	Q01705:PRO_0000007679	Q01705:PRO_0000007679_Q77CA8	21191019	1
Q77CA8	Q61982:PRO_0000007697	Q61982:PRO_0000007697_Q77CA8	Q77CA8	Q61982:PRO_0000007697	Q61982:PRO_0000007697_Q77CA8	21191019	1
Q77CA9	Q65819	Q65819_Q77CA9	Q77CA9	Q65819	Q65819_Q77CA9	10684304	1
Q77CE4	O15533	O15533_Q77CE4	Q77CE4	O15533	O15533_Q77CE4	15793001	1
Q77CE4	Q03518	Q03518_Q77CE4	Q77CE4	Q03518	Q03518_Q77CE4	15793001	1
Q77CE4	Q03519	Q03519_Q77CE4	Q77CE4	Q03519	Q03519_Q77CE4	15793001	1
Q77CE4	P52370	P52370_Q77CE4	Q77CE4	P52370	P52370_Q77CE4	16731921	1
Q77CE4	O15533	O15533_Q77CE4	Q77CE4	O15533	O15533_Q77CE4	18802093	1
Q77CE4	O15533,UniProtKB:Q03518,UniProtKB:Q03519	O15533,UniProtKB:Q03518,UniProtKB:Q03519_Q77CE4	Q77CE4	O15533,UniProtKB:Q03518,UniProtKB:Q03519	O15533,UniProtKB:Q03518,UniProtKB:Q03519_Q77CE4	18802093	1
Q77CE4	P36370	P36370_Q77CE4	Q77CE4	P36370	P36370_Q77CE4	18802093	1
Q77CE4	P36372	P36372_Q77CE4	Q77CE4	P36372	P36372_Q77CE4	18802093	1
Q77CE4	Q03518	Q03518_Q77CE4	Q77CE4	Q03518	Q03518_Q77CE4	18802093	1
Q77CE4	Q03519	Q03519_Q77CE4	Q77CE4	Q03519	Q03519_Q77CE4	18802093	1
Q77E16	Q05086	Q05086_Q77E16	Q77E16	Q05086	Q05086_Q77E16	17023019	1
Q77E16	Q05086	Q05086_Q77E16	Q77E16	Q05086	Q05086_Q77E16	17166906	1
Q77M19	O15111	O15111_Q77M19	Q77M19	O15111	O15111_Q77M19	18922877	1
Q77M19	Q60680	Q60680_Q77M19	Q77M19	Q60680	Q60680_Q77M19	18922877	1
Q77M19	Q92985	Q77M19_Q92985	Q77M19	Q92985	Q77M19_Q92985	18922877	1
Q77Q67	Q8JLV0	Q77Q67_Q8JLV0	Q77Q67	Q8JLV0	Q77Q67_Q8JLV0	11448035	1
Q77Q71	P10360	P10360_Q77Q71	Q77Q71	P10360	P10360_Q77Q71	21110861	1
Q77Q71	P18870	P18870_Q77Q71	Q77Q71	P18870	P18870_Q77Q71	16203997	1
Q77Q71	P18870	P18870_Q77Q71	Q77Q71	P18870	P18870_Q77Q71	19692466	1
Q77UU3	O40929	O40929_Q77UU3	Q77UU3	O40929	O40929_Q77UU3	18321973	1
Q77UU3	O40942	O40942_Q77UU3	Q77UU3	O40942	O40942_Q77UU3	18321973	1
Q77UV9	D0UZU4	D0UZU4_Q77UV9	Q77UV9	D0UZU4	D0UZU4_Q77UV9	18321973	1
Q77UV9	O40917	O40917_Q77UV9	Q77UV9	O40917	O40917_Q77UV9	18321973	1
Q77UV9	O40929	O40929_Q77UV9	Q77UV9	O40929	O40929_Q77UV9	18321973	1
Q77UV9	O40942	O40942_Q77UV9	Q77UV9	O40942	O40942_Q77UV9	18321973	1
Q77UV9	Q2HR80	Q2HR80_Q77UV9	Q77UV9	Q2HR80	Q2HR80_Q77UV9	18321973	1
Q77UV9	Q76RF5	Q76RF5_Q77UV9	Q77UV9	Q76RF5	Q76RF5_Q77UV9	18321973	1
Q77UV9	Q76RF6	Q76RF6_Q77UV9	Q77UV9	Q76RF6	Q76RF6_Q77UV9	18321973	1
Q77UV9	Q76RG4	Q76RG4_Q77UV9	Q77UV9	Q76RG4	Q76RG4_Q77UV9	18321973	1
Q77UV9	Q76RG7	Q76RG7_Q77UV9	Q77UV9	Q76RG7	Q76RG7_Q77UV9	18321973	1
Q77UV9	Q98143	Q77UV9_Q98143	Q77UV9	Q98143	Q77UV9_Q98143	18321973	1
Q77YB1	P18124	P18124_Q77YB1	Q77YB1	P18124	P18124_Q77YB1	25854864	1
Q77YB1	P37837	P37837_Q77YB1	Q77YB1	P37837	P37837_Q77YB1	25854864	1
Q77YB1	P39023	P39023_Q77YB1	Q77YB1	P39023	P39023_Q77YB1	25854864	1
Q77YB1	P51572	P51572_Q77YB1	Q77YB1	P51572	P51572_Q77YB1	25854864	1
Q77YB1	P62277	P62277_Q77YB1	Q77YB1	P62277	P62277_Q77YB1	25854864	1
Q784Z8	Q9GZX7	Q784Z8_Q9GZX7	Q784Z8	Q9GZX7	Q784Z8_Q9GZX7	26867650	1
Q78524	P06239	P06239_Q78524	Q78524	P06239	P06239_Q78524	7852312	1
Q786F2	Q13291	Q13291_Q786F2	Q786F2	Q13291	Q13291_Q786F2	22048310	1
Q786F2	Q96NY8	Q786F2_Q96NY8	Q786F2	Q96NY8	Q786F2_Q96NY8	22048310	1
Q796K8	Q01466	Q01466_Q796K8	Q796K8	Q01466	Q01466_Q796K8	17427287	1
Q79AT3	Q39255	Q39255_Q79AT3	Q79AT3	Q39255	Q39255_Q79AT3	15343337	1
Q79AT3	Q9MA75	Q79AT3_Q9MA75	Q79AT3	Q9MA75	Q79AT3_Q9MA75	15343337	1
Q79EC5	P22995	P22995_Q79EC5	Q79EC5	P22995	P22995_Q79EC5	8631720	1
Q79FE1	Q7D756	Q79FE1_Q7D756	Q79FE1	Q7D756	Q79FE1_Q7D756	16458305	1
Q79FQ8	P9WGG7	P9WGG7_Q79FQ8	Q79FQ8	P9WGG7	P9WGG7_Q79FQ8	20025669	1
Q79FQ8	P9WI81	P9WI81_Q79FQ8	Q79FQ8	P9WI81	P9WI81_Q79FQ8	20025669	1
Q79FQ8	P9WPC9	P9WPC9_Q79FQ8	Q79FQ8	P9WPC9	P9WPC9_Q79FQ8	20025669	1
Q79FX6	O53579	O53579_Q79FX6	Q79FX6	O53579	O53579_Q79FX6	16213523	1
Q79FX6	P9WNG5	P9WNG5_Q79FX6	Q79FX6	P9WNG5	P9WNG5_Q79FX6	16213523	1
Q79FX6	P9WQD7	P9WQD7_Q79FX6	Q79FX6	P9WQD7	P9WQD7_Q79FX6	16213523	1
Q79FX6	P9WQD9	P9WQD9_Q79FX6	Q79FX6	P9WQD9	P9WQD9_Q79FX6	16213523	1
Q79FX8	P9WNG5	P9WNG5_Q79FX8	Q79FX8	P9WNG5	P9WNG5_Q79FX8	16213523	1
Q79FX8	P9WQD7	P9WQD7_Q79FX8	Q79FX8	P9WQD7	P9WQD7_Q79FX8	16213523	1
Q79FX8	P9WQD9	P9WQD9_Q79FX8	Q79FX8	P9WQD9	P9WQD9_Q79FX8	16213523	1
Q79PF4	Q79PF5	Q79PF4_Q79PF5	Q79PF4	Q79PF5	Q79PF4_Q79PF5	10064581	1
Q79PF4	Q79PF6	Q79PF4_Q79PF6	Q79PF4	Q79PF6	Q79PF4_Q79PF6	10064581	1
Q79PF4	Q06904	Q06904_Q79PF4	Q79PF4	Q06904	Q06904_Q79PF4	10786837	1
Q79PF4	Q79PF6	Q79PF4_Q79PF6	Q79PF4	Q79PF6	Q79PF4_Q79PF6	11356188	1
Q79PF4	Q06904	Q06904_Q79PF4	Q79PF4	Q06904	Q06904_Q79PF4	12441347	1
Q79PF4	Q79PF5	Q79PF4_Q79PF5	Q79PF4	Q79PF5	Q79PF4_Q79PF5	12441347	1
Q79PF4	Q79PF6	Q79PF4_Q79PF6	Q79PF4	Q79PF6	Q79PF4_Q79PF6	12441347	1
Q79PF4	Q79PF5	Q79PF4_Q79PF5	Q79PF4	Q79PF5	Q79PF4_Q79PF5	12727879	1
Q79PF4	Q79PF6	Q79PF4_Q79PF6	Q79PF4	Q79PF6	Q79PF4_Q79PF6	12727879	1
Q79PF4	Q79PF6	Q79PF4_Q79PF6	Q79PF4	Q79PF6	Q79PF4_Q79PF6	19395479	1
Q79PF4	Q79PF4	Q79PF4_Q79PF4	Q79PF4	Q79PF4	Q79PF4_Q79PF4	10064581	1
Q79PF5	Q79PF4	Q79PF4_Q79PF5	Q79PF5	Q79PF4	Q79PF4_Q79PF5	10064581	1
Q79PF5	Q79PF6	Q79PF5_Q79PF6	Q79PF5	Q79PF6	Q79PF5_Q79PF6	10064581	1
Q79PF5	Q79PF4	Q79PF4_Q79PF5	Q79PF5	Q79PF4	Q79PF4_Q79PF5	12441347	1
Q79PF5	Q79PF6	Q79PF5_Q79PF6	Q79PF5	Q79PF6	Q79PF5_Q79PF6	12441347	1
Q79PF5	Q79PF4	Q79PF4_Q79PF5	Q79PF5	Q79PF4	Q79PF4_Q79PF5	12727879	1
Q79PF5	Q79PF6	Q79PF5_Q79PF6	Q79PF5	Q79PF6	Q79PF5_Q79PF6	12727879	1
Q79PF5	Q79PF6	Q79PF5_Q79PF6	Q79PF5	Q79PF6	Q79PF5_Q79PF6	9874787	1
Q79PF5	Q79PF5	Q79PF5_Q79PF5	Q79PF5	Q79PF5	Q79PF5_Q79PF5	10064581	1
Q79PF5	Q79PF5	Q79PF5_Q79PF5	Q79PF5	Q79PF5	Q79PF5_Q79PF5	9874787	1
Q79PF6	Q79PF4	Q79PF4_Q79PF6	Q79PF6	Q79PF4	Q79PF4_Q79PF6	10064581	1
Q79PF6	Q79PF5	Q79PF5_Q79PF6	Q79PF6	Q79PF5	Q79PF5_Q79PF6	10064581	1
Q79PF6	Q79PF4	Q79PF4_Q79PF6	Q79PF6	Q79PF4	Q79PF4_Q79PF6	11356188	1
Q79PF6	Q79PF4	Q79PF4_Q79PF6	Q79PF6	Q79PF4	Q79PF4_Q79PF6	12441347	1
Q79PF6	Q79PF5	Q79PF5_Q79PF6	Q79PF6	Q79PF5	Q79PF5_Q79PF6	12441347	1
Q79PF6	Q79PF4	Q79PF4_Q79PF6	Q79PF6	Q79PF4	Q79PF4_Q79PF6	12727879	1
Q79PF6	Q79PF5	Q79PF5_Q79PF6	Q79PF6	Q79PF5	Q79PF5_Q79PF6	12727879	1
Q79PF6	Q8GLI4	Q79PF6_Q8GLI4	Q79PF6	Q8GLI4	Q79PF6_Q8GLI4	15775978	1
Q79PF6	Q79PF4	Q79PF4_Q79PF6	Q79PF6	Q79PF4	Q79PF4_Q79PF6	19395479	1
Q79PF6	Q79PF5	Q79PF5_Q79PF6	Q79PF6	Q79PF5	Q79PF5_Q79PF6	9874787	1
Q79PF6	Q79PF6	Q79PF6_Q79PF6	Q79PF6	Q79PF6	Q79PF6_Q79PF6	10064581	1
Q79V60	Q79V62	Q79V60_Q79V62	Q79V60	Q79V62	Q79V60_Q79V62	15003530	1
Q79V60	Q79V62	Q79V60_Q79V62	Q79V60	Q79V62	Q79V60_Q79V62	15256595	1
Q79V60	Q79V61	Q79V60_Q79V61	Q79V60	Q79V61	Q79V60_Q79V61	17717528	1
Q79V60	Q79V62	Q79V60_Q79V62	Q79V60	Q79V62	Q79V60_Q79V62	17717528	1
Q79V60	Q79V61	Q79V60_Q79V61	Q79V60	Q79V61	Q79V60_Q79V61	18497745	1
Q79V60	Q79V62	Q79V60_Q79V62	Q79V60	Q79V62	Q79V60_Q79V62	18497745	1
Q79V60	Q79V60	Q79V60_Q79V60	Q79V60	Q79V60	Q79V60_Q79V60	15003530	1
Q79V60	Q79V60	Q79V60_Q79V60	Q79V60	Q79V60	Q79V60_Q79V60	16628225	1
Q79V60	Q79V60	Q79V60_Q79V60	Q79V60	Q79V60	Q79V60_Q79V60	18497745	1
Q79V61	Q79V60	Q79V60_Q79V61	Q79V61	Q79V60	Q79V60_Q79V61	17717528	1
Q79V61	Q79V60	Q79V60_Q79V61	Q79V61	Q79V60	Q79V60_Q79V61	18497745	1
Q79V62	Q79V60	Q79V60_Q79V62	Q79V62	Q79V60	Q79V60_Q79V62	15003530	1
Q79V62	Q79V60	Q79V60_Q79V62	Q79V62	Q79V60	Q79V60_Q79V62	15256595	1
Q79V62	Q79V60	Q79V60_Q79V62	Q79V62	Q79V60	Q79V60_Q79V62	17717528	1
Q79V62	Q79V60	Q79V60_Q79V62	Q79V62	Q79V60	Q79V60_Q79V62	18497745	1
Q79V62	Q79V62	Q79V62_Q79V62	Q79V62	Q79V62	Q79V62_Q79V62	15003530	1
Q79V62	Q79V62	Q79V62_Q79V62	Q79V62	Q79V62	Q79V62_Q79V62	16628225	1
Q7A224	Q7A225	Q7A224_Q7A225	Q7A224	Q7A225	Q7A224_Q7A225	24257752	1
Q7A225	Q7A224	Q7A224_Q7A225	Q7A225	Q7A224	Q7A224_Q7A225	24257752	1
Q7A2B0	Q8YT39	Q7A2B0_Q8YT39	Q7A2B0	Q8YT39	Q7A2B0_Q8YT39	24361095	1
Q7A2B0	Q7A2B0	Q7A2B0_Q7A2B0	Q7A2B0	Q7A2B0	Q7A2B0_Q7A2B0	24361095	1
Q7BGI8	Q7BGI8	Q7BGI8_Q7BGI8	Q7BGI8	Q7BGI8	Q7BGI8_Q7BGI8	11196647	1
Q7BGI8	Q7BGI8	Q7BGI8_Q7BGI8	Q7BGI8	Q7BGI8	Q7BGI8_Q7BGI8	25132107	1
Q7BHI8	P32592	P32592_Q7BHI8	Q7BHI8	P32592	P32592_Q7BHI8	10603370	1
Q7BHI8	P61625	P61625_Q7BHI8	Q7BHI8	P61625	P61625_Q7BHI8	10603370	1
